symbol,week_start,open,high,low,close,volume,days,complete
AARTIDRUGS,2020-08-24,812.5,929.75,688.75,732.7625,20807176,5,True
AARTIDRUGS,2020-08-31,742.5,762.25,650.0,714.2375,7914704,5,True
AARTIDRUGS,2020-09-07,719.75,733.75,670.025,711.825,4054272,5,True
AARTIDRUGS,2020-09-14,714.975,767.6,713.75,741.8375,5030048,5,True
AARTIDRUGS,2020-09-21,751.175,753.5,688.075,737.8125,4644804,5,True
AARTIDRUGS,2020-09-28,756.25,809.85,727.8375,809.85,2740353,4,True
AARTIDRUGS,2020-10-05,821.0,1026.95,815.15,984.4,7232714,5,True
AARTIDRUGS,2020-10-12,916.05,920.0,770.0,790.3,4775638,5,True
AARTIDRUGS,2020-10-19,793.35,805.0,735.1,750.3,3406159,5,True
AARTIDRUGS,2020-10-26,770.0,770.0,615.65,680.95,8870591,5,True
AARTIDRUGS,2020-11-02,678.4,678.4,634.0,658.7,3685625,5,True
AARTIDRUGS,2020-11-09,666.85,723.95,619.55,716.3,5298851,6,True
AARTIDRUGS,2020-11-16,716.3,719.5,654.35,677.85,3217956,4,True
AARTIDRUGS,2020-11-23,685.0,738.4,675.65,715.05,4020480,5,True
AARTIDRUGS,2020-11-30,715.0,756.95,685.1,752.0,3938735,4,True
AARTIDRUGS,2020-12-07,759.9,811.0,751.3,787.45,5451407,5,True
AARTIDRUGS,2020-12-14,787.45,798.7,740.0,741.7,1930849,5,True
AARTIDRUGS,2020-12-21,742.0,754.2,645.65,705.45,2468433,4,True
AARTIDRUGS,2020-12-28,713.0,747.5,695.55,735.0,2803309,5,True
AARTIDRUGS,2021-01-04,751.0,756.0,682.6,736.05,4212669,5,True
AARTIDRUGS,2021-01-11,741.9,746.0,703.0,707.2,1625252,5,True
AARTIDRUGS,2021-01-18,709.5,711.8,684.1,686.1,1082719,5,True
AARTIDRUGS,2021-01-25,692.5,734.8,670.0,673.4,2840341,4,True
AARTIDRUGS,2021-02-01,674.0,695.0,668.2,677.3,1294267,5,True
AARTIDRUGS,2021-02-08,680.0,684.75,652.5,656.0,1177536,5,True
AARTIDRUGS,2021-02-15,659.0,686.0,638.65,642.6,2059812,5,True
AARTIDRUGS,2021-02-22,645.0,658.0,628.0,630.9,1129211,5,True
AARTIDRUGS,2021-03-01,634.0,705.0,630.9,665.75,3181555,5,True
AARTIDRUGS,2021-03-08,708.45,713.8,668.0,688.3,3636768,4,True
AARTIDRUGS,2021-03-15,693.45,786.0,665.0,749.85,10027904,5,True
AARTIDRUGS,2021-03-22,763.0,770.0,710.0,714.5,7436163,5,True
AARTIDRUGS,2021-03-29,720.0,728.0,690.0,718.65,1755407,3,True
AARTIDRUGS,2021-04-05,710.0,745.0,693.0,733.5,3427961,5,True
AARTIDRUGS,2021-04-12,729.9,729.9,691.05,701.85,1879031,4,True
AARTIDRUGS,2021-04-19,696.0,747.95,671.05,715.0,3287910,4,True
AARTIDRUGS,2021-04-26,721.75,733.0,705.6,709.95,1633839,5,True
AARTIDRUGS,2021-05-03,706.1,836.55,706.1,781.8,11110564,5,True
AARTIDRUGS,2021-05-10,785.9,841.8,779.25,817.5,6513409,4,True
AARTIDRUGS,2021-05-17,765.0,779.05,740.0,749.3,4506876,5,True
AARTIDRUGS,2021-05-24,753.0,757.9,719.4,723.45,2173932,5,True
AARTIDRUGS,2021-05-31,725.1,778.5,720.6,759.7,4037247,5,True
AARTIDRUGS,2021-06-07,764.7,766.9,731.0,732.85,1656013,5,True
AARTIDRUGS,2021-06-14,732.85,748.0,709.0,720.1,1659276,5,True
AARTIDRUGS,2021-06-21,709.0,727.75,704.05,706.5,1131870,5,True
AARTIDRUGS,2021-06-28,709.8,734.55,702.95,729.25,1590515,5,True
AARTIDRUGS,2021-07-05,734.95,749.75,719.0,722.15,1550348,5,True
AARTIDRUGS,2021-07-12,726.5,735.0,711.5,730.65,1036743,5,True
AARTIDRUGS,2021-07-19,728.5,728.5,707.0,717.15,848092,4,True
AARTIDRUGS,2021-07-26,717.15,734.9,662.75,667.4,2937200,5,True
AARTIDRUGS,2021-08-02,670.0,687.8,653.0,665.0,1283489,5,True
AARTIDRUGS,2021-08-09,667.8,669.45,632.05,649.15,828376,5,True
AARTIDRUGS,2021-08-16,647.95,647.95,602.0,603.3,928909,4,True
AARTIDRUGS,2021-08-23,607.0,633.9,580.0,602.0,1160158,5,True
AARTIDRUGS,2021-08-30,605.0,626.8,604.15,621.25,721987,5,True
AARTIDRUGS,2021-09-06,626.0,626.15,606.05,608.15,432004,4,True
AARTIDRUGS,2021-09-13,609.0,633.3,605.0,627.3,980125,5,True
AARTIDRUGS,2021-09-20,626.5,648.3,611.6,613.8,1214727,5,True
AARTIDRUGS,2021-09-27,613.8,618.0,603.8,604.5,637659,5,True
AARTIDRUGS,2021-10-04,606.0,645.6,605.2,629.2,1632154,5,True
AARTIDRUGS,2021-10-11,634.7,634.7,621.3,624.6,625927,4,True
AARTIDRUGS,2021-10-18,620.75,638.0,605.5,609.55,939519,5,True
AARTIDRUGS,2021-10-25,634.0,644.0,573.15,585.55,1791443,5,True
AARTIDRUGS,2021-11-01,590.0,599.7,560.0,576.8,667027,4,True
AARTIDRUGS,2021-11-08,583.35,583.35,550.0,552.9,773007,5,True
AARTIDRUGS,2021-11-15,555.0,560.0,530.2,531.45,644212,4,True
AARTIDRUGS,2021-11-22,531.5,548.0,484.0,516.1,1394969,5,True
AARTIDRUGS,2021-11-29,515.05,526.55,491.5,522.35,915975,5,True
AARTIDRUGS,2021-12-06,522.35,589.7,517.5,577.6,1393733,5,True
AARTIDRUGS,2021-12-13,594.0,608.0,526.05,530.2,1699816,5,True
AARTIDRUGS,2021-12-20,530.0,530.0,507.25,524.8,580403,5,True
AARTIDRUGS,2021-12-27,524.8,549.5,517.0,544.9,842155,5,True
AARTIDRUGS,2022-01-03,550.0,552.3,505.0,522.9,674447,5,True
AARTIDRUGS,2022-01-10,522.9,537.7,522.0,527.45,493680,5,True
AARTIDRUGS,2022-01-17,525.0,529.7,492.7,495.15,663338,5,True
AARTIDRUGS,2022-01-24,495.15,511.05,485.0,497.6,644730,4,True
AARTIDRUGS,2022-01-31,507.25,528.3,493.65,525.1,941476,5,True
AARTIDRUGS,2022-02-07,527.0,536.4,516.15,518.25,649386,5,True
AARTIDRUGS,2022-02-14,505.0,510.0,496.0,498.4,518335,5,True
AARTIDRUGS,2022-02-21,497.4,497.4,450.0,467.45,718747,5,True
AARTIDRUGS,2022-02-28,463.2,465.6,441.0,445.3,455179,4,True
AARTIDRUGS,2022-03-07,440.0,471.4,437.35,466.2,539550,5,True
AARTIDRUGS,2022-03-14,466.2,466.2,441.5,454.85,512814,4,True
AARTIDRUGS,2022-03-21,454.85,460.0,436.0,437.9,730859,5,True
AARTIDRUGS,2022-03-28,437.9,464.8,419.0,459.2,1680381,5,True
AARTIDRUGS,2022-04-04,465.0,531.4,462.15,512.0,2227721,5,True
AARTIDRUGS,2022-04-11,512.0,529.95,506.35,509.45,406627,3,True
AARTIDRUGS,2022-04-18,508.0,509.45,480.3,491.3,426905,5,True
AARTIDRUGS,2022-04-25,485.0,487.25,448.0,461.2,452029,5,True
AARTIDRUGS,2022-05-02,460.0,460.0,436.65,445.75,290970,4,True
AARTIDRUGS,2022-05-09,441.7,446.0,402.45,424.5,542280,5,True
AARTIDRUGS,2022-05-16,424.0,432.4,410.8,420.3,435157,5,True
AARTIDRUGS,2022-05-23,427.8,428.3,401.1,412.65,255327,5,True
AARTIDRUGS,2022-05-30,414.8,452.0,414.6,429.7,334622,5,True
AARTIDRUGS,2022-06-06,429.7,436.05,415.15,427.0,200212,5,True
AARTIDRUGS,2022-06-13,423.1,430.0,400.0,402.1,264086,5,True
AARTIDRUGS,2022-06-20,403.0,404.9,378.0,392.15,281092,5,True
AARTIDRUGS,2022-06-27,397.0,411.25,393.15,397.6,238772,5,True
AARTIDRUGS,2022-07-04,399.7,411.8,396.2,401.4,174172,5,True
AARTIDRUGS,2022-07-11,403.0,445.6,400.85,437.9,515500,5,True
AARTIDRUGS,2022-07-18,435.1,455.65,425.6,430.4,434750,5,True
AARTIDRUGS,2022-07-25,428.05,441.85,402.5,418.9,561691,5,True
AARTIDRUGS,2022-08-01,426.3,439.4,414.45,426.65,558096,5,True
AARTIDRUGS,2022-08-08,427.7,434.95,422.0,428.65,255511,4,True
AARTIDRUGS,2022-08-15,427.0,489.95,422.05,446.6,3756784,4,True
AARTIDRUGS,2022-08-22,446.6,454.4,435.45,438.05,481643,5,True
AARTIDRUGS,2022-08-29,421.0,444.6,421.0,435.75,323960,4,True
AARTIDRUGS,2022-09-05,431.0,488.0,430.0,469.45,1534864,5,True
AARTIDRUGS,2022-09-12,469.75,471.2,442.0,450.9,752584,5,True
AARTIDRUGS,2022-09-19,447.6,488.6,442.7,467.25,1941694,5,True
AARTIDRUGS,2022-09-26,463.0,477.95,430.0,468.75,883910,5,True
AARTIDRUGS,2022-10-03,462.0,512.4,462.0,496.0,1227911,4,True
AARTIDRUGS,2022-10-10,495.0,495.0,441.85,460.45,803003,5,True
AARTIDRUGS,2022-10-17,456.3,469.85,454.5,460.8,321019,5,True
AARTIDRUGS,2022-10-24,460.0,469.8,453.0,466.75,189446,4,True
AARTIDRUGS,2022-10-31,466.75,488.0,458.75,463.7,407671,5,True
AARTIDRUGS,2022-11-07,463.6,477.4,458.2,465.05,216636,4,True
AARTIDRUGS,2022-11-14,467.35,469.8,452.2,463.85,318778,5,True
AARTIDRUGS,2022-11-21,456.0,468.0,440.5,450.45,326197,5,True
AARTIDRUGS,2022-11-28,450.45,456.15,444.0,446.05,290244,5,True
AARTIDRUGS,2022-12-05,446.05,464.45,444.0,457.35,344302,5,True
AARTIDRUGS,2022-12-12,457.35,469.7,455.25,458.15,245998,5,True
AARTIDRUGS,2022-12-19,452.3,474.75,440.85,455.05,632083,5,True
AARTIDRUGS,2022-12-26,455.5,461.0,441.3,460.1,356662,5,True
AARTIDRUGS,2023-01-02,462.95,464.0,443.0,446.05,238249,5,True
AARTIDRUGS,2023-01-09,450.0,453.8,443.2,447.25,210472,5,True
AARTIDRUGS,2023-01-16,446.3,452.4,418.25,425.35,185989,5,True
AARTIDRUGS,2023-01-23,427.15,440.85,402.4,410.15,429172,4,True
AARTIDRUGS,2023-01-30,399.55,429.45,391.05,419.25,961235,5,True
AARTIDRUGS,2023-02-06,419.2,420.2,371.6,382.5,802420,5,True
AARTIDRUGS,2023-02-13,382.5,392.35,377.25,378.8,295338,5,True
AARTIDRUGS,2023-02-20,378.8,381.7,356.85,364.0,418778,5,True
AARTIDRUGS,2023-02-27,365.0,372.95,363.0,366.3,313374,5,True
AARTIDRUGS,2023-03-06,366.95,368.2,339.0,340.15,442604,4,True
AARTIDRUGS,2023-03-13,342.8,365.0,315.0,317.1,617911,5,True
AARTIDRUGS,2023-03-20,315.5,404.7,313.9,386.6,27281416,5,True
AARTIDRUGS,2023-03-27,386.0,389.6,332.05,337.75,3850704,4,True
AARTIDRUGS,2023-04-03,339.0,392.0,336.0,387.85,5600285,3,True
AARTIDRUGS,2023-04-10,380.15,418.0,375.3,415.95,8004439,4,True
AARTIDRUGS,2023-04-17,414.95,436.0,405.1,423.25,3172621,5,True
AARTIDRUGS,2023-04-24,423.9,428.5,409.0,420.85,840743,5,True
AARTIDRUGS,2023-05-01,431.0,471.6,422.85,445.75,6719148,4,True
AARTIDRUGS,2023-05-08,448.3,476.5,429.1,462.2,2224902,5,True
AARTIDRUGS,2023-05-15,458.3,473.5,453.35,459.45,1077121,5,True
AARTIDRUGS,2023-05-22,459.45,478.0,442.55,447.3,810948,5,True
AARTIDRUGS,2023-05-29,450.0,462.0,434.5,456.35,1237467,5,True
AARTIDRUGS,2023-06-05,461.85,493.0,457.0,470.6,2510117,5,True
AARTIDRUGS,2023-06-12,472.0,477.15,452.0,464.9,1411573,5,True
AARTIDRUGS,2023-06-19,468.4,474.95,440.55,444.15,769657,5,True
AARTIDRUGS,2023-06-26,444.15,467.9,443.95,465.1,1396177,4,True
AARTIDRUGS,2023-07-03,467.75,476.95,456.55,470.7,844446,5,True
AARTIDRUGS,2023-07-10,474.5,509.75,460.5,498.0,4279247,5,True
AARTIDRUGS,2023-07-17,518.0,535.0,500.5,510.55,3506963,5,True
AARTIDRUGS,2023-07-24,571.0,645.75,555.0,585.65,27730410,5,True
AARTIDRUGS,2023-07-31,590.0,624.4,571.0,573.55,3671155,5,True
AARTIDRUGS,2023-08-07,573.5,594.0,555.1,574.5,1650660,5,True
AARTIDRUGS,2023-08-14,571.95,576.5,550.0,561.75,797888,4,True
AARTIDRUGS,2023-08-21,558.0,577.85,535.0,538.25,1158118,5,True
AARTIDRUGS,2023-08-28,542.0,591.3,530.0,569.6,2023439,5,True
AARTIDRUGS,2023-09-04,573.0,625.0,572.35,619.55,3798287,5,True
AARTIDRUGS,2023-09-11,621.2,624.75,580.0,584.4,1633024,5,True
