,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1196.0,2861.0,2755.0,2845.0,2178.0,2752.0,3316.0,3070.0,3688.0,3890.0,4565.0,4859.0
Expenses,,967.0,2486.0,2228.0,2448.0,1982.0,2338.0,2779.0,3201.0,3544.0,3362.0,3763.0,3933.0
Operating Profit,,229.0,374.0,527.0,398.0,197.0,414.0,537.0,-131.0,145.0,528.0,803.0,925.0
OPM %,,19.0,13.0,19.0,14.0,9.0,15.0,16.0,-4.0,4.0,14.0,18.0,19.0
Other Income,,874.0,63.0,291.0,643.0,303.0,-43.0,109.0,-112.0,92.0,-100.0,3313.0,124.0
Interest,,47.0,168.0,183.0,196.0,79.0,156.0,150.0,177.0,261.0,280.0,249.0,179.0
Depreciation,,64.0,131.0,126.0,154.0,117.0,174.0,206.0,233.0,243.0,214.0,192.0,202.0
Profit before tax,,992.0,137.0,509.0,690.0,303.0,42.0,289.0,-653.0,-268.0,-65.0,3675.0,669.0
Tax %,,15.0,31.0,12.0,1.0,-9.0,27.0,11.0,-27.0,-21.0,45.0,2.0,14.0
Net Profit,,844.0,95.0,446.0,684.0,330.0,31.0,258.0,-474.0,-212.0,-94.0,3598.0,575.0
EPS in Rs,,141.78,12.15,44.71,74.25,36.27,4.06,29.93,-51.25,-22.44,-7.68,389.75,60.34
Dividend Payout %,,76.0,41.0,10.0,3.0,8.0,345.0,8.0,0.0,-7.0,-33.0,1.0,8.0
Sales Growth %,Sales,-10.82,139.22,-3.68,3.25,-23.43,26.33,20.49,-7.41,20.13,5.47,17.36,6.43
Material Cost %,Expenses,46.87,52.52,46.5,48.46,49.82,40.79,40.19,48.93,44.11,44.96,43.37,40.31
Manufacturing Cost %,Expenses,4.8,6.81,6.01,5.74,7.62,8.6,8.28,10.16,9.11,9.55,7.9,0.0
Employee Cost %,Expenses,14.39,12.5,15.21,15.26,15.12,16.08,16.59,21.07,19.85,18.95,18.9,19.12
Other Cost %,Expenses,14.77,15.08,13.14,16.57,18.41,19.48,18.74,24.1,23.01,12.96,12.25,21.52
Exceptional items,Other Income,-8.0,-37.0,-36.0,-36.0,272.0,-91.0,61.0,-232.0,6.0,-137.0,3259.0,-27.0
Other income normal,Other Income,882.0,99.0,327.0,679.0,31.0,49.0,48.0,120.0,86.0,37.0,54.0,151.0
Minority share,Net Profit,1.0,14.0,-46.0,-20.0,-5.0,6.0,11.0,14.0,10.0,24.0,-4.0,-18.0
Exceptional items AT,Net Profit,-7.0,-19.0,-31.0,-34.0,28.0,-26.0,42.0,-232.0,-13.0,-219.0,70.0,-23.0
Profit excl Excep,Net Profit,852.0,114.0,477.0,718.0,302.0,57.0,216.0,-242.0,-199.0,125.0,3528.0,598.0
Profit for PE,Net Profit,852.0,128.0,428.0,697.0,297.0,62.0,227.0,-235.0,-190.0,94.0,3524.0,579.0
Profit for EPS,Net Profit,845.0,109.0,400.0,665.0,325.0,36.0,268.0,-460.0,-203.0,-71.0,3593.0,556.0
Profit Growth %,Net Profit,-52.0,-85.0,235.0,63.0,-57.0,-79.0,263.0,-204.0,19.0,149.0,3668.0,-84.0
