,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,546.0,597.0,750.0,856.0,982.0,1074.0,1212.0,1347.0,1685.0,2009.0,2894.0,3129.0
Expenses,,427.0,425.0,480.0,533.0,637.0,702.0,781.0,858.0,1146.0,1332.0,1876.0,2009.0
Operating Profit,,118.0,172.0,269.0,322.0,345.0,372.0,431.0,489.0,539.0,677.0,1018.0,1120.0
OPM %,,22.0,29.0,36.0,38.0,35.0,35.0,36.0,36.0,32.0,34.0,35.0,36.0
Other Income,,7.0,3.0,25.0,26.0,31.0,12.0,9.0,22.0,9.0,22.0,18.0,-9.0
Interest,,0.0,0.0,1.0,11.0,23.0,2.0,2.0,4.0,26.0,85.0,231.0,193.0
Depreciation,,16.0,20.0,23.0,26.0,36.0,50.0,43.0,65.0,117.0,183.0,315.0,280.0
Profit before tax,,109.0,154.0,270.0,312.0,317.0,331.0,394.0,442.0,405.0,431.0,489.0,639.0
Tax %,,18.0,13.0,9.0,6.0,8.0,11.0,10.0,8.0,8.0,8.0,23.0,-1.0
Net Profit,,89.0,135.0,247.0,295.0,291.0,297.0,355.0,406.0,374.0,397.0,375.0,648.0
EPS in Rs,,6489.45,9714.18,17.95,21.39,21.15,21.84,26.16,29.88,28.1,28.82,25.84,44.72
Dividend Payout %,,0.0,63.0,0.0,0.0,0.0,13.0,21.0,20.0,26.0,0.0,28.0,16.0
Sales Growth %,Sales,7.22,9.43,25.54,14.16,14.79,9.36,12.83,11.15,25.1,19.23,44.02,8.15
Material Cost %,Expenses,17.27,16.36,13.96,15.67,15.65,15.97,19.66,19.19,20.91,18.92,24.67,25.42
Manufacturing Cost %,Expenses,2.72,1.6,5.1,1.85,0.9,1.45,0.93,0.89,1.15,1.79,1.74,0.0
Employee Cost %,Expenses,23.03,20.88,17.51,18.39,19.41,19.15,18.92,18.57,20.54,20.1,17.46,17.79
Other Cost %,Expenses,35.33,32.38,27.5,26.45,28.87,28.77,24.95,25.03,25.43,25.5,20.94,20.99
Exceptional items,Other Income,3.33,2.85,3.34,3.68,1.43,5.5,2.84,-2.08,5.12,3.39,2.08,-17.24
Other income normal,Other Income,3.49,0.46,21.59,22.73,29.94,6.16,5.85,23.92,4.02,18.29,15.42,7.84
Minority share,Net Profit,-0.0,-1.0,0.0,-1.0,-0.0,-0.0,0.0,0.0,8.0,-5.0,-23.0,-28.0
Exceptional items AT,Net Profit,3.0,2.0,3.0,3.0,1.0,4.0,2.0,-2.0,4.0,3.0,2.0,-13.0
Profit excl Excep,Net Profit,87.0,133.0,244.0,292.0,290.0,292.0,353.0,407.0,370.0,394.0,373.0,660.0
Profit for PE,Net Profit,87.0,131.0,244.0,291.0,290.0,292.0,353.0,408.0,378.0,389.0,350.0,632.0
Profit for EPS,Net Profit,89.0,134.0,247.0,294.0,291.0,296.0,355.0,406.0,382.0,392.0,352.0,620.0
Profit Growth %,Net Profit,28.0,52.0,86.0,19.0,-1.0,1.0,21.0,16.0,-7.0,3.0,-10.0,80.0
