,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,64465.0,34008.0,36533.0,35924.0,40379.0,43403.0,39537.0,69420.0,127540.0,96421.0,97895.0,100469.0
Expenses,,52015.0,32325.0,34631.0,33886.0,38409.0,41108.0,37031.0,65707.0,118722.0,85044.0,83643.0,86478.0
Operating Profit,,12450.0,1684.0,1902.0,2038.0,1969.0,2294.0,2506.0,3714.0,8818.0,11377.0,14252.0,13991.0
OPM %,,19.0,5.0,5.0,6.0,4.9,5.0,6.0,5.0,7.0,12.0,15.0,14.0
Other Income,,792.0,1044.0,749.0,363.0,504.0,872.0,494.0,1012.0,834.0,1146.0,6403.0,11688.0
Interest,,7056.0,1357.0,1257.0,1250.0,1625.0,1572.0,1377.0,2526.0,3969.0,4555.0,5978.0,6019.0
Depreciation,,3522.0,314.0,315.0,664.0,390.0,472.0,537.0,1248.0,2436.0,3042.0,4211.0,6135.0
Profit before tax,,2663.0,1056.0,1079.0,487.0,459.0,1122.0,1086.0,952.0,3247.0,4926.0,10466.0,13525.0
Tax %,,14.0,7.0,25.0,23.0,32.0,29.0,31.0,50.0,32.0,33.0,28.0,28.0
Net Profit,,2298.0,1000.0,925.0,594.0,506.0,1040.0,1046.0,788.0,2422.0,3335.0,8005.0,9951.0
EPS in Rs,,15.81,8.21,8.02,6.15,5.82,9.24,7.49,6.3,19.3,25.37,55.02,72.31
Dividend Payout %,,8.0,4.0,4.0,6.0,6.0,10.0,12.0,14.0,6.0,5.0,2.0,2.0
Sales Growth %,Sales,17.32,-47.25,7.42,-1.67,12.4,7.49,-8.91,75.58,83.72,-24.4,1.53,2.63
Material Cost %,Expenses,66.0,84.0,85.0,84.0,83.0,80.0,76.0,77.0,73.0,52.0,52.0,54.0
Manufacturing Cost %,Expenses,7.0,5.0,5.0,6.0,6.0,7.0,11.0,11.0,11.0,24.0,19.0,18.0
Employee Cost %,Expenses,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0
Other Cost %,Expenses,6.0,5.0,3.0,3.0,5.0,6.0,4.0,4.0,7.0,10.0,10.0,11.0
Exceptional items,Other Income,-70.0,-62.0,18.0,-259.0,-132.0,253.0,-254.0,3.0,-348.0,-415.0,4263.0,9567.0
Other income normal,Other Income,862.0,1106.0,732.0,622.0,636.0,619.0,749.0,1009.0,1182.0,1562.0,2140.0,2121.0
Profit from Associates,Net Profit,0.0,22.0,118.0,219.0,192.0,242.0,299.0,312.0,213.0,41.0,508.0,257.0
Minority share,Net Profit,-350.0,11.0,62.0,163.0,211.0,98.0,-123.0,-11.0,42.0,-96.0,-893.0,-611.0
Exceptional items AT,Net Profit,-45.0,-54.0,13.0,-202.0,-86.0,180.0,-175.0,2.0,-243.0,-279.0,5489.0,12315.0
Profit excl Excep,Net Profit,2343.0,1054.0,912.0,796.0,592.0,860.0,1220.0,786.0,2664.0,3614.0,2516.0,-2364.0
Profit for PE,Net Profit,1986.0,1065.0,974.0,959.0,803.0,958.0,1077.0,775.0,2707.0,3510.0,2235.0,-2219.0
Profit for EPS,Net Profit,1948.0,1011.0,988.0,757.0,717.0,1138.0,923.0,777.0,2464.0,3240.0,7112.0,9339.0
Profit Growth %,Net Profit,-8.0,-46.0,-9.0,-2.0,-16.0,19.0,12.0,-28.0,249.0,30.0,-36.0,-199.0
