,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1153.0,1026.0,990.0,1309.0,1215.0,1080.0,1027.0,1678.0,1600.0,1468.0,1612.0,1925.0
Expenses,,993.0,901.0,831.0,1065.0,979.0,881.0,780.0,1116.0,1220.0,1215.0,1237.0,1539.0
Operating Profit,,160.0,125.0,160.0,244.0,236.0,199.0,247.0,562.0,380.0,253.0,375.0,386.0
OPM %,,14.0,12.0,16.0,19.0,19.0,18.0,24.0,34.0,24.0,17.0,23.0,20.0
Other Income,,57.0,62.0,37.0,46.0,74.0,50.0,37.0,54.0,59.0,81.0,186.0,720.0
Interest,,28.0,32.0,37.0,15.0,20.0,21.0,14.0,12.0,13.0,6.0,3.0,2.0
Depreciation,,36.0,34.0,37.0,37.0,32.0,32.0,32.0,33.0,32.0,32.0,34.0,34.0
Profit before tax,,153.0,122.0,123.0,237.0,258.0,197.0,238.0,571.0,395.0,295.0,525.0,1069.0
Tax %,,7.0,4.0,35.0,32.0,35.0,35.0,35.0,33.0,18.0,26.0,20.0,15.0
Net Profit,,142.0,118.0,80.0,162.0,166.0,129.0,155.0,382.0,322.0,219.0,422.0,911.0
EPS in Rs,,3.99,3.29,2.23,4.52,4.65,3.65,4.94,13.16,11.11,7.55,14.9,32.19
Dividend Payout %,,31.0,23.0,22.0,17.0,16.0,21.0,24.0,23.0,27.0,27.0,54.0,17.0
Sales Growth %,Sales,4.76,-10.98,-3.5,32.14,-7.18,-11.09,-4.91,63.44,-4.66,-8.29,9.84,19.4
Material Cost %,Expenses,63.0,60.0,55.0,59.0,58.0,63.0,52.0,47.0,53.0,60.0,54.0,58.0
Manufacturing Cost %,Expenses,10.0,12.0,13.0,9.0,9.0,4.0,9.0,8.0,9.0,7.0,8.0,0.0
Employee Cost %,Expenses,6.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0
Other Cost %,Expenses,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,8.0,9.0,8.0,15.0
Exceptional items AT,Net Profit,5.0,1.0,-9.0,0.0,-2.0,0.0,2.0,-20.0,16.0,15.0,25.0,340.0
Profit excl Excep,Net Profit,138.0,117.0,89.0,161.0,168.0,128.0,153.0,402.0,306.0,204.0,397.0,571.0
Profit for PE,Net Profit,138.0,117.0,89.0,161.0,168.0,128.0,153.0,402.0,306.0,204.0,397.0,571.0
Profit for EPS,Net Profit,142.0,118.0,80.0,162.0,166.0,129.0,155.0,382.0,322.0,219.0,422.0,911.0
Profit Growth %,Net Profit,-28.0,-15.0,-24.0,81.0,5.0,-24.0,19.0,163.0,-24.0,-33.0,94.0,44.0
