,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,73710.0,64262.0,72225.0,91866.0,92048.0,84447.0,88021.0,132732.0,147308.0,143727.0,62717.0,78437.0
Expenses,,51595.0,82741.0,50849.0,66989.0,68877.0,63704.0,60703.0,87908.0,112877.0,108415.0,44139.0,55254.0
Operating Profit,,22114.0,-18479.0,21376.0,24877.0,23171.0,20743.0,27318.0,44824.0,34431.0,35312.0,18578.0,23183.0
OPM %,,30.0,-29.0,30.0,27.0,25.0,25.0,31.0,34.0,23.0,25.0,30.0,30.0
Other Income,,-19222.0,4290.0,4423.0,6087.0,4270.0,-14932.0,2743.0,1832.0,2625.0,5241.0,12739.0,14186.0
Interest,,5659.0,5778.0,5855.0,5112.0,5689.0,4977.0,5210.0,4797.0,6225.0,9465.0,4197.0,2817.0
Depreciation,,7159.0,8572.0,6292.0,6283.0,8192.0,9093.0,7638.0,8895.0,10555.0,10723.0,4233.0,4810.0
Profit before tax,,-9925.0,-28540.0,13652.0,19569.0,13560.0,-8259.0,17213.0,32964.0,20276.0,20365.0,22887.0,29742.0
Tax %,,15.0,-37.0,17.0,30.0,28.0,-43.0,13.0,28.0,28.0,63.0,10.0,16.0
Net Profit,,-11369.0,-17862.0,11316.0,13692.0,9698.0,-4744.0,15032.0,23710.0,14503.0,7539.0,20535.0,25096.0
EPS in Rs,,-52.77,-41.39,23.47,27.82,19.01,-17.93,31.21,50.58,28.45,11.4,38.33,44.47
Dividend Payout %,,-8.0,-8.0,83.0,76.0,99.0,-22.0,30.0,89.0,357.0,259.0,113.0,76.0
Sales Growth %,Sales,11.42,-12.82,12.39,27.19,0.2,-8.26,4.23,50.8,10.98,-2.43,-56.36,25.06
Material Cost %,Expenses,33.47,34.41,30.29,35.11,28.41,26.65,26.9,26.73,29.97,30.9,36.0,38.15
Manufacturing Cost %,Expenses,17.79,22.2,22.61,21.84,28.93,30.61,25.45,24.98,32.67,28.25,21.47,20.64
Employee Cost %,Expenses,3.96,4.07,3.25,2.72,3.28,3.16,3.25,2.12,2.1,2.68,2.75,2.23
Other Cost %,Expenses,14.78,68.08,14.25,13.25,14.21,15.01,13.36,12.4,11.88,13.6,10.16,9.42
Exceptional items,Other Income,-20971.0,-154.0,3027.0,2882.0,252.0,-17442.0,-603.0,-640.0,-226.0,2689.0,11079.0,12714.0
Other income normal,Other Income,1750.0,4444.0,1396.0,3205.0,4018.0,2510.0,3346.0,2472.0,2851.0,2552.0,1660.0,1472.0
Profit from Associates,Net Profit,4.0,0.0,-3.0,0.0,0.0,-1.0,-1.0,1.0,-3.0,0.0,0.0,0.0
Minority share,Net Profit,-4276.0,5592.0,-4358.0,-3350.0,-2633.0,-1920.0,-3430.0,-4908.0,-3929.0,-3300.0,-5547.0,-7705.0
Exceptional items AT,Net Profit,-17540.0,-143.0,2517.0,1790.0,180.0,-19230.0,-527.0,-460.0,-158.0,995.0,-155.0,83.0
Profit excl Excep,Net Profit,6171.0,-17719.0,8799.0,11902.0,9518.0,14486.0,15559.0,24170.0,14661.0,6544.0,20690.0,25013.0
Profit for PE,Net Profit,1895.0,-12172.0,5411.0,8990.0,6934.0,12566.0,12008.0,19167.0,10689.0,3679.0,15101.0,17334.0
Profit for EPS,Net Profit,-15646.0,-12270.0,6958.0,10342.0,7065.0,-6664.0,11602.0,18802.0,10574.0,4239.0,14988.0,17391.0
Profit Growth %,Net Profit,-69.0,-742.0,144.0,66.0,-23.0,81.0,-4.0,60.0,-44.0,-66.0,310.0,15.0
