,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,2272.0,2563.0,2690.0,2799.0,3174.0,3175.0,3288.0,4410.0,5172.0,5268.0,5720.0,6141.0
Expenses,,2048.0,2157.0,2348.0,2447.0,2888.0,2701.0,2602.0,3410.0,4235.0,4415.0,4844.0,5190.0
Operating Profit,,224.0,406.0,342.0,352.0,286.0,475.0,686.0,1000.0,938.0,853.0,876.0,951.0
OPM %,,10.0,16.0,13.0,13.0,9.0,15.0,21.0,23.0,18.0,16.0,15.0,15.0
Other Income,,25.0,35.0,26.0,20.0,19.0,-49.0,-6.0,-5.0,32.0,51.0,38.0,-2.0
Interest,,11.0,43.0,45.0,40.0,43.0,117.0,111.0,87.0,67.0,78.0,82.0,86.0
Depreciation,,44.0,102.0,104.0,114.0,128.0,347.0,430.0,395.0,394.0,433.0,485.0,536.0
Profit before tax,,194.0,296.0,219.0,217.0,134.0,-39.0,140.0,512.0,508.0,393.0,347.0,327.0
Tax %,,34.0,33.0,36.0,33.0,33.0,7.0,27.0,25.0,27.0,23.0,27.0,24.0
Net Profit,,129.0,197.0,140.0,145.0,90.0,-42.0,102.0,382.0,371.0,301.0,252.0,247.0
EPS in Rs,,54.51,82.95,58.93,60.99,37.83,-17.64,42.91,161.08,156.16,126.86,106.38,104.26
Dividend Payout %,,294.0,36.0,25.0,21.0,33.0,0.0,35.0,37.0,19.0,20.0,24.0,24.0
Sales Growth %,Sales,17.32,12.8,4.94,4.08,13.4,0.02,3.56,34.13,17.27,1.85,8.59,7.35
Manufacturing Cost %,Expenses,68.0,53.0,54.0,55.0,58.0,54.0,50.0,54.0,60.0,61.0,62.0,0.0
Employee Cost %,Expenses,14.0,21.0,21.0,21.0,22.0,23.0,22.0,17.0,16.0,17.0,17.0,17.0
Other Cost %,Expenses,8.0,11.0,13.0,12.0,11.0,8.0,7.0,6.0,5.0,6.0,6.0,68.0
Exceptional items,Other Income,-0.08,0.0,-0.26,-0.66,-0.73,-64.54,-21.71,-29.6,16.99,15.31,20.88,-44.03
Other income normal,Other Income,24.63,34.79,26.16,20.67,19.24,15.52,16.16,24.22,14.93,35.31,17.43,41.92
Profit from Associates,Net Profit,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exceptional items AT,Net Profit,-0.0,0.0,-0.0,-0.0,-0.0,-77.0,-14.0,-22.0,12.0,11.0,15.0,-33.0
Profit excl Excep,Net Profit,129.0,197.0,140.0,145.0,90.0,35.0,116.0,404.0,358.0,290.0,237.0,280.0
Profit for PE,Net Profit,129.0,197.0,140.0,145.0,90.0,35.0,116.0,404.0,358.0,290.0,237.0,280.0
Profit for EPS,Net Profit,129.0,197.0,140.0,145.0,90.0,-42.0,102.0,382.0,371.0,301.0,252.0,247.0
Profit Growth %,Net Profit,7.0,52.0,-29.0,4.0,-38.0,-61.0,226.0,249.0,-11.0,-19.0,-18.0,18.0
