,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,,2699.0,2944.0,3174.0,3402.0,3767.0,4169.0,4135.0,4105.0,4714.0,5271.0,5834.0,6870.0
Interest,,1891.0,1963.0,1975.0,1972.0,2156.0,2493.0,2305.0,2188.0,2552.0,3147.0,3518.0,4040.0
Expenses,,655.0,736.0,937.0,1120.0,1140.0,1690.0,1738.0,1605.0,1723.0,1559.0,1716.0,2090.0
Financing Profit,,153.0,245.0,262.0,310.0,472.0,-15.0,92.0,311.0,440.0,564.0,600.0,740.0
Financing Margin %,,6.0,8.0,8.0,9.0,13.0,-0.0,2.0,8.0,9.0,11.0,10.0,11.0
Other Income,,415.0,410.0,484.0,532.0,514.0,680.0,689.0,759.0,810.0,742.0,898.0,1039.0
Depreciation,,47.0,52.0,53.0,52.0,62.0,79.0,87.0,85.0,73.0,75.0,82.0,107.0
Profit before tax,,521.0,603.0,693.0,790.0,925.0,586.0,693.0,985.0,1177.0,1231.0,1417.0,1671.0
Tax %,,24.0,26.0,27.0,25.0,26.0,19.0,14.0,23.0,20.0,17.0,21.0,21.0
Net Profit,,395.0,445.0,503.0,592.0,683.0,476.0,593.0,760.0,937.0,1016.0,1124.0,1326.0
EPS in Rs,,4.1,4.61,5.18,6.07,6.97,4.85,6.02,7.71,9.5,10.28,11.37,13.39
Dividend Payout %,,17.0,16.0,4.0,3.0,5.0,8.0,6.0,10.0,8.0,11.0,13.0,11.0
Manufacturing Cost %,Expenses,1.25,1.6,2.14,2.2,2.31,2.24,2.01,2.61,2.44,2.92,2.93,2.74
Employee Cost %,Expenses,7.82,7.27,9.42,9.33,9.72,10.13,11.25,12.31,11.29,11.69,12.61,12.99
Other Cost %,Expenses,15.18,16.12,17.96,21.39,18.22,28.17,28.78,24.18,22.81,14.96,13.87,14.69
Exceptional items,Other Income,11.0,-0.0,0.0,-0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Other income normal,Other Income,404.0,410.0,484.0,532.0,512.0,680.0,689.0,759.0,810.0,742.0,898.0,1035.0
Exceptional items AT,Net Profit,8.0,-0.0,0.0,-0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Profit excl Excep,Net Profit,387.0,445.0,503.0,592.0,681.0,476.0,593.0,760.0,937.0,1016.0,1124.0,1322.0
Profit for PE,Net Profit,387.0,445.0,503.0,592.0,681.0,476.0,593.0,760.0,937.0,1016.0,1124.0,1322.0
Profit for EPS,Net Profit,395.0,445.0,503.0,592.0,683.0,476.0,593.0,760.0,937.0,1016.0,1124.0,1326.0
Profit Growth %,Net Profit,12.0,15.0,13.0,18.0,15.0,-30.0,24.0,28.0,23.0,8.0,11.0,18.0
