,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,5654.0,5223.0,5012.0,5508.0,6194.0,5956.0,5587.0,6306.0,7361.0,7427.0,7310.0,7381.0
Expenses,,5293.0,4873.0,4651.0,5057.0,5586.0,5409.0,4958.0,5829.0,6987.0,6930.0,6885.0,6687.0
Operating Profit,,362.0,350.0,361.0,451.0,609.0,547.0,629.0,478.0,374.0,497.0,425.0,693.0
OPM %,,6.0,7.0,7.0,8.0,10.0,9.0,11.0,8.0,5.0,7.0,6.0,9.0
Other Income,,92.0,144.0,93.0,67.0,18.0,23.0,37.0,109.0,35.0,292.0,293.0,84.0
Interest,,296.0,286.0,221.0,232.0,226.0,258.0,217.0,193.0,197.0,201.0,230.0,177.0
Depreciation,,165.0,184.0,192.0,184.0,200.0,251.0,293.0,310.0,390.0,414.0,483.0,531.0
Profit before tax,,-7.0,24.0,42.0,101.0,201.0,62.0,157.0,84.0,-178.0,174.0,5.0,70.0
Tax %,,-167.0,-6.0,66.0,45.0,46.0,119.0,10.0,48.0,-11.0,7.0,-900.0,57.0
Net Profit,,5.0,25.0,14.0,55.0,110.0,-12.0,140.0,44.0,-158.0,162.0,45.0,30.0
EPS in Rs,,0.05,0.06,-0.04,0.84,2.31,0.2,3.4,1.82,-2.05,3.6,1.59,1.45
Dividend Payout %,,0.0,0.0,0.0,0.0,22.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0
Sales Growth %,Sales,12.49,-7.63,-4.03,9.88,12.47,-3.85,-6.2,12.87,16.71,0.9,-1.57,0.96
Material Cost %,Expenses,39.86,37.86,37.05,37.29,31.96,33.14,33.77,32.86,32.64,33.66,31.88,35.85
Manufacturing Cost %,Expenses,24.42,26.37,24.54,24.49,26.5,24.83,22.31,24.61,28.7,26.83,26.57,17.43
Employee Cost %,Expenses,6.81,8.46,9.42,9.31,9.13,10.0,9.84,9.76,8.5,8.35,9.11,8.73
Other Cost %,Expenses,22.51,20.59,21.79,20.73,22.58,22.84,22.82,25.2,25.07,24.47,26.63,28.6
Exceptional items,Other Income,56.79,49.97,2.11,-2.3,-12.89,-12.58,-5.5,13.03,-9.14,244.85,149.59,35.69
Other income normal,Other Income,35.08,93.62,91.35,69.0,31.05,36.01,42.39,95.53,44.12,46.89,143.2,48.58
Minority share,Net Profit,-2.0,-22.0,-16.0,-12.0,7.0,22.0,31.0,48.0,54.0,19.0,35.0,43.0
Exceptional items AT,Net Profit,51.0,26.0,1.0,-1.0,-7.0,2.0,-5.0,7.0,-9.0,207.0,137.0,-2.0
Profit excl Excep,Net Profit,-47.0,-1.0,14.0,56.0,117.0,-14.0,145.0,37.0,-149.0,-45.0,-92.0,32.0
Profit for PE,Net Profit,-25.0,-0.0,-2.0,43.0,123.0,8.0,176.0,85.0,-97.0,-25.0,-57.0,75.0
Profit for EPS,Net Profit,3.0,3.0,-2.0,42.0,116.0,10.0,171.0,92.0,-103.0,181.0,80.0,73.0
Profit Growth %,Net Profit,89.0,99.0,-1648.0,1911.0,184.0,-94.0,2212.0,-52.0,-214.0,74.0,-125.0,231.0
