,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,7694.0,8241.0,7099.0,7255.0,8885.0,9698.0,8281.0,12812.0,21452.0,16981.0,16934.0,18480.0
Expenses,,6840.0,7766.0,6680.0,6986.0,8448.0,9111.0,7527.0,11820.0,19968.0,16461.0,16253.0,17542.0
Operating Profit,,853.0,475.0,419.0,268.0,437.0,586.0,754.0,992.0,1483.0,520.0,681.0,938.0
OPM %,,11.0,6.0,6.0,3.7,4.9,6.0,9.0,8.0,7.0,3.1,4.0,5.0
Other Income,,66.0,81.0,66.0,61.0,104.0,26.0,133.0,263.0,236.0,204.0,169.0,256.0
Interest,,123.0,147.0,96.0,64.0,157.0,239.0,181.0,130.0,234.0,190.0,259.0,293.0
Depreciation,,263.0,148.0,141.0,137.0,156.0,171.0,175.0,184.0,212.0,233.0,263.0,292.0
Profit before tax,,533.0,262.0,249.0,128.0,229.0,202.0,530.0,942.0,1273.0,301.0,328.0,609.0
Tax %,,35.0,35.0,28.0,39.0,42.0,-3.0,28.0,25.0,24.0,25.0,26.0,30.0
Net Profit,,346.0,169.0,179.0,79.0,133.0,207.0,384.0,702.0,966.0,225.0,242.0,427.0
EPS in Rs,,6.27,3.06,3.25,1.43,2.41,3.75,6.96,12.73,17.52,4.08,4.39,7.75
Dividend Payout %,,29.0,36.0,34.0,42.0,32.0,76.0,43.0,30.0,30.0,30.0,30.0,17.0
Sales Growth %,Sales,17.28,7.12,-13.86,2.19,22.47,9.14,-14.61,54.71,67.43,-20.84,-0.28,9.13
Material Cost %,Expenses,47.0,43.0,43.0,43.0,45.0,47.0,44.0,49.0,56.0,59.0,60.0,62.0
Manufacturing Cost %,Expenses,34.0,45.0,42.0,43.0,42.0,39.0,39.0,37.0,33.0,34.0,31.0,20.0
Employee Cost %,Expenses,7.0,6.0,7.0,8.0,7.0,6.0,7.0,5.0,3.0,3.0,4.0,3.0
Other Cost %,Expenses,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0
Exceptional items,Other Income,-8.0,-1.0,-1.0,2.0,25.0,-103.0,5.0,140.0,95.0,48.0,11.0,45.0
Other income normal,Other Income,74.0,81.0,67.0,59.0,79.0,129.0,128.0,123.0,142.0,156.0,159.0,211.0
Exceptional items AT,Net Profit,-4.0,-0.0,-1.0,1.0,13.0,-67.0,4.0,100.0,69.0,32.0,7.0,32.0
Profit excl Excep,Net Profit,350.0,170.0,180.0,78.0,120.0,274.0,380.0,602.0,898.0,193.0,235.0,396.0
Profit for PE,Net Profit,350.0,170.0,180.0,78.0,120.0,274.0,380.0,602.0,898.0,193.0,235.0,396.0
Profit for EPS,Net Profit,346.0,169.0,179.0,79.0,133.0,207.0,384.0,702.0,966.0,225.0,242.0,427.0
Profit Growth %,Net Profit,44.0,-52.0,6.0,-57.0,54.0,128.0,39.0,58.0,49.0,-78.0,22.0,68.0
