,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1639.0,1769.0,1817.0,1614.0,1977.0,1936.0,1040.0,1460.0,2616.0,3972.0,3807.0,4423.0
Expenses,,877.0,978.0,961.0,830.0,975.0,963.0,539.0,725.0,1096.0,1790.0,1645.0,1786.0
Operating Profit,,762.0,790.0,856.0,784.0,1001.0,973.0,501.0,735.0,1519.0,2182.0,2162.0,2637.0
OPM %,,47.0,45.0,47.0,49.0,51.0,50.0,48.0,50.0,58.0,55.0,57.0,60.0
Other Income,,-63.0,-11.0,39.0,50.0,125.0,60.0,86.0,74.0,721.0,126.0,163.0,142.0
Interest,,396.0,443.0,424.0,349.0,351.0,348.0,348.0,295.0,341.0,396.0,403.0,387.0
Depreciation,,168.0,177.0,195.0,198.0,204.0,208.0,209.0,186.0,228.0,270.0,327.0,360.0
Profit before tax,,136.0,159.0,276.0,287.0,572.0,478.0,29.0,328.0,1671.0,1643.0,1595.0,2032.0
Tax %,,36.0,48.0,31.0,26.0,19.0,26.0,-16.0,24.0,12.0,19.0,18.0,23.0
Net Profit,,91.0,84.0,191.0,256.0,497.0,388.0,48.0,268.0,1478.0,1333.0,1307.0,1557.0
EPS in Rs,,1.22,4.21,5.49,7.91,13.73,10.91,1.68,6.65,37.37,30.76,27.53,34.22
Dividend Payout %,,90.0,26.0,22.0,16.0,11.0,0.0,31.0,18.0,7.0,8.0,9.0,7.0
Sales Growth %,Sales,13.73,7.91,2.72,-11.17,22.49,-2.05,-46.31,40.41,79.2,51.86,-4.17,16.18
Material Cost %,Expenses,-1.85,-8.39,-1.99,-2.79,-12.24,4.23,4.2,0.95,-16.95,8.41,0.21,6.58
Manufacturing Cost %,Expenses,32.85,39.71,30.59,26.45,36.97,19.46,15.32,17.11,36.59,17.19,20.13,4.4
Employee Cost %,Expenses,5.59,7.05,7.73,9.13,8.18,8.56,10.84,10.77,8.94,7.58,9.63,9.14
Other Cost %,Expenses,16.9,16.93,16.57,18.62,16.43,17.47,21.49,20.84,13.33,11.87,13.24,20.25
Exceptional items,Other Income,-85.0,-34.0,-4.0,15.0,62.0,12.0,13.0,-1.0,640.0,26.0,87.0,-29.0
Other income normal,Other Income,22.0,23.0,43.0,35.0,63.0,48.0,73.0,74.0,81.0,101.0,76.0,171.0
Profit from Associates,Net Profit,4.0,2.0,1.0,44.0,35.0,33.0,14.0,20.0,5.0,6.0,6.0,-0.0
Minority share,Net Profit,-55.0,45.0,-23.0,-13.0,-76.0,-54.0,10.0,-31.0,-143.0,-234.0,-323.0,-333.0
Exceptional items AT,Net Profit,-24.0,-11.0,-3.0,11.0,50.0,9.0,-2.0,-0.0,560.0,21.0,69.0,-22.0
Profit excl Excep,Net Profit,115.0,95.0,194.0,245.0,447.0,379.0,50.0,269.0,918.0,1312.0,1238.0,1579.0
Profit for PE,Net Profit,45.0,140.0,170.0,232.0,378.0,327.0,60.0,238.0,829.0,1082.0,932.0,1241.0
Profit for EPS,Net Profit,35.0,129.0,168.0,242.0,421.0,335.0,58.0,237.0,1335.0,1099.0,984.0,1224.0
Profit Growth %,Net Profit,-63.0,213.0,21.0,36.0,63.0,-14.0,-82.0,298.0,249.0,30.0,-14.0,33.0
