,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1228.0,870.0,859.0,2748.0,6591.0,2145.0,1254.0,2201.0,2463.0,2393.0,2151.0,2568.0
Expenses,,1046.0,733.0,778.0,1027.0,1930.0,2150.0,1308.0,1670.0,1844.0,2011.0,1891.0,2169.0
Operating Profit,,182.0,137.0,81.0,1721.0,4662.0,-5.0,-53.0,530.0,619.0,382.0,260.0,399.0
OPM %,,15.0,16.0,9.0,63.0,71.0,-0.2,-4.2,24.0,25.0,16.0,12.0,16.0
Other Income,,15.0,4.0,7.0,12.0,106.0,143.0,114.0,117.0,187.0,223.0,141.0,259.0
Interest,,77.0,60.0,55.0,56.0,18.0,37.0,11.0,7.0,26.0,36.0,39.0,37.0
Depreciation,,75.0,79.0,74.0,73.0,72.0,72.0,73.0,79.0,102.0,175.0,201.0,213.0
Profit before tax,,44.0,1.0,-41.0,1605.0,4677.0,29.0,-23.0,560.0,677.0,395.0,162.0,408.0
Tax %,,12.0,886.0,23.0,33.0,35.0,-82.0,-23.0,23.0,21.0,21.0,29.0,16.0
Net Profit,,36.0,4.0,-44.0,1099.0,3026.0,68.0,-18.0,431.0,532.0,312.0,115.0,341.0
EPS in Rs,,1.82,0.22,-2.21,55.02,156.8,3.5,-0.93,22.33,27.59,16.15,5.96,17.69
Dividend Payout %,,33.0,0.0,0.0,29.0,10.0,143.0,-65.0,36.0,31.0,28.0,30.0,19.0
Sales Growth %,Sales,-14.69,-29.2,-1.23,219.95,139.87,-67.46,-41.52,75.44,11.91,-2.81,-10.14,19.43
Material Cost %,Expenses,50.28,45.51,50.69,17.4,16.91,75.58,64.51,37.67,37.16,48.11,42.03,41.41
Manufacturing Cost %,Expenses,17.87,18.44,20.84,10.85,5.57,14.16,21.79,21.66,22.23,21.65,25.9,23.56
Employee Cost %,Expenses,5.01,7.25,6.91,4.11,3.04,3.2,4.39,3.66,3.77,4.02,4.55,4.86
Other Cost %,Expenses,12.06,13.06,12.1,5.0,3.75,7.29,13.56,12.92,11.72,10.24,15.44,14.64
Exceptional items,Other Income,4.0,-0.0,-0.0,3.0,48.0,72.0,55.0,-3.0,-0.0,1.0,-4.0,3.0
Other income normal,Other Income,11.0,4.0,7.0,9.0,58.0,71.0,59.0,120.0,187.0,222.0,145.0,256.0
Profit from Associates,Net Profit,-3.0,12.0,6.0,18.0,-24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
Exceptional items AT,Net Profit,3.0,2.0,-0.0,2.0,31.0,72.0,55.0,-2.0,-0.0,1.0,-0.0,-1.0
Profit excl Excep,Net Profit,34.0,3.0,-44.0,1097.0,2995.0,-5.0,-73.0,433.0,533.0,311.0,115.0,342.0
Profit for PE,Net Profit,34.0,3.0,-44.0,1097.0,2995.0,-5.0,-73.0,433.0,533.0,311.0,115.0,342.0
Profit for EPS,Net Profit,36.0,4.0,-44.0,1099.0,3026.0,68.0,-18.0,431.0,532.0,312.0,115.0,341.0
Profit Growth %,Net Profit,-66.0,-92.0,-1795.0,2609.0,173.0,-100.0,-1442.0,693.0,23.0,-42.0,-63.0,197.0
