,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,517.0,563.0,611.0,639.0,829.0,859.0,692.0,1127.0,1385.0,1616.0,1934.0,2154.0
Expenses,,497.0,526.0,551.0,571.0,735.0,744.0,615.0,988.0,1154.0,1294.0,1568.0,1798.0
Operating Profit,,20.0,37.0,60.0,67.0,94.0,114.0,77.0,139.0,231.0,322.0,366.0,355.0
OPM %,,4.0,7.0,10.0,11.0,11.0,13.0,11.0,12.0,17.0,20.0,19.0,16.0
Other Income,,21.0,28.0,39.0,39.0,36.0,9.0,72.0,43.0,40.0,89.0,85.0,67.0
Interest,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Depreciation,,7.0,6.0,6.0,6.0,7.0,9.0,9.0,8.0,10.0,11.0,13.0,15.0
Profit before tax,,33.0,59.0,93.0,100.0,123.0,113.0,140.0,173.0,260.0,398.0,436.0,406.0
Tax %,,15.0,26.0,22.0,27.0,31.0,21.0,20.0,23.0,23.0,23.0,25.0,25.0
Net Profit,,28.0,44.0,72.0,73.0,85.0,89.0,112.0,133.0,200.0,307.0,325.0,305.0
EPS in Rs,,28.08,43.47,71.37,72.63,83.86,88.35,110.92,131.3,197.63,303.8,321.64,301.85
Dividend Payout %,,36.0,29.0,21.0,21.0,27.0,28.0,23.0,27.0,30.0,30.0,31.0,33.0
Sales Growth %,Sales,16.21,8.98,8.46,4.56,29.75,3.59,-19.37,62.82,22.88,16.69,19.68,11.35
Material Cost %,Expenses,82.0,79.0,78.0,58.0,56.0,53.0,55.0,55.0,55.0,47.0,53.0,74.0
Manufacturing Cost %,Expenses,5.0,5.0,3.0,23.0,25.0,26.0,25.0,25.0,22.0,26.0,22.0,0.0
Employee Cost %,Expenses,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0
Other Cost %,Expenses,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,6.0
Exceptional items,Other Income,8.0,10.0,5.0,5.0,3.0,4.0,26.0,7.0,4.0,11.0,9.0,0.0
Other income normal,Other Income,13.0,18.0,34.0,34.0,33.0,5.0,47.0,36.0,36.0,78.0,76.0,67.0
Exceptional items AT,Net Profit,6.0,8.0,4.0,4.0,2.0,3.0,21.0,6.0,3.0,9.0,7.0,0.0
Profit excl Excep,Net Profit,22.0,36.0,68.0,70.0,83.0,87.0,92.0,127.0,197.0,299.0,319.0,305.0
Profit for PE,Net Profit,22.0,36.0,68.0,70.0,83.0,87.0,92.0,127.0,197.0,299.0,319.0,305.0
Profit for EPS,Net Profit,28.0,44.0,72.0,73.0,85.0,89.0,112.0,133.0,200.0,307.0,325.0,305.0
Profit Growth %,Net Profit,6.0,63.0,89.0,2.0,19.0,5.0,5.0,39.0,55.0,52.0,7.0,-4.0
