,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,511.0,546.0,546.0,557.0,607.0,739.0,455.0,788.0,557.0,617.0,983.0,667.0
Expenses,,340.0,357.0,376.0,423.0,468.0,607.0,355.0,618.0,496.0,516.0,782.0,639.0
Operating Profit,,171.0,189.0,170.0,134.0,139.0,132.0,100.0,171.0,61.0,101.0,201.0,28.0
OPM %,,34.0,35.0,31.0,24.0,23.0,18.0,22.0,22.0,11.0,16.0,20.0,4.3
Other Income,,13.0,20.0,3.0,2.0,22.0,39.0,4.0,27.0,44.0,14.0,19.0,70.0
Interest,,21.0,16.0,9.0,6.0,4.0,7.0,3.0,4.0,4.0,7.0,14.0,45.0
Depreciation,,21.0,21.0,22.0,23.0,27.0,26.0,23.0,21.0,21.0,21.0,16.0,45.0
Profit before tax,,142.0,171.0,142.0,107.0,130.0,138.0,79.0,173.0,79.0,87.0,190.0,8.0
Tax %,,30.0,34.0,35.0,35.0,37.0,25.0,31.0,28.0,28.0,36.0,28.0,257.0
Net Profit,,99.0,110.0,83.0,64.0,71.0,103.0,54.0,125.0,57.0,56.0,136.0,-13.0
EPS in Rs,,4.94,5.5,4.18,3.19,3.58,5.18,2.72,6.27,2.88,2.82,6.95,0.3
Dividend Payout %,,6.0,6.0,9.0,16.0,14.0,10.0,18.0,8.0,17.0,18.0,7.0,169.0
Sales Growth %,Sales,,6.79,0.01,2.08,8.89,21.82,-38.4,73.11,-29.34,10.76,59.31,-32.14
Material Cost %,Expenses,41.0,39.0,36.0,39.0,41.0,43.0,43.0,47.0,47.0,41.0,43.0,50.0
Manufacturing Cost %,Expenses,8.0,9.0,12.0,13.0,13.0,15.0,12.0,12.0,13.0,15.0,15.0,0.0
Employee Cost %,Expenses,15.0,15.0,17.0,18.0,17.0,16.0,17.0,14.0,20.0,19.0,16.0,22.0
Other Cost %,Expenses,3.0,2.0,4.0,6.0,7.0,7.0,6.0,5.0,9.0,8.0,6.0,23.0
Exceptional items,Other Income,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,18.0
Other income normal,Other Income,13.0,20.0,3.0,3.0,22.0,39.0,4.0,27.0,44.0,14.0,18.0,52.0
Profit from Associates,Net Profit,0.0,-2.0,-9.0,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minority share,Net Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,19.0
Exceptional items AT,Net Profit,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-4.0
Profit excl Excep,Net Profit,99.0,110.0,84.0,64.0,72.0,103.0,54.0,125.0,57.0,56.0,136.0,-9.0
Profit for PE,Net Profit,99.0,110.0,84.0,64.0,72.0,103.0,54.0,125.0,58.0,56.0,139.0,10.0
Profit for EPS,Net Profit,99.0,110.0,83.0,64.0,71.0,103.0,54.0,125.0,58.0,56.0,139.0,6.0
Profit Growth %,Net Profit,,11.0,-24.0,-24.0,12.0,45.0,-48.0,130.0,-54.0,-2.0,146.0,-93.0
