,parent_line_item,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Sales,,1324.0,1515.0,1593.0,1683.0,1672.0,1814.0,1711.0,1909.0,2196.0,2486.0,2757.0,2847.0
Expenses,,1170.0,1350.0,1370.0,1428.0,1415.0,1532.0,1460.0,1594.0,1948.0,2170.0,2277.0,2347.0
Operating Profit,,154.0,164.0,223.0,255.0,257.0,282.0,251.0,315.0,248.0,316.0,480.0,500.0
OPM %,,12.0,11.0,14.0,15.0,15.0,16.0,15.0,16.0,11.0,13.0,17.0,18.0
Other Income,,8.0,6.0,13.0,10.0,62.0,27.0,16.0,-5.0,19.0,47.0,54.0,51.0
Interest,,55.0,14.0,62.0,56.0,48.0,35.0,33.0,19.0,12.0,13.0,5.0,6.0
Depreciation,,24.0,33.0,31.0,30.0,31.0,31.0,53.0,56.0,58.0,50.0,50.0,56.0
Profit before tax,,82.0,125.0,143.0,179.0,241.0,243.0,182.0,235.0,197.0,299.0,479.0,489.0
Tax %,,1.0,3.0,48.0,-14.0,26.0,19.0,10.0,19.0,19.0,20.0,23.0,24.0
Net Profit,,81.0,121.0,74.0,204.0,179.0,198.0,163.0,191.0,159.0,240.0,369.0,370.0
EPS in Rs,,2.25,3.35,2.16,5.73,5.12,5.59,4.64,5.43,4.41,6.53,10.06,10.09
Dividend Payout %,,67.0,60.0,116.0,52.0,5.0,54.0,65.0,74.0,57.0,46.0,35.0,35.0
Sales Growth %,Sales,19.64,14.43,5.14,5.67,-0.63,8.44,-5.65,11.57,15.05,13.18,10.9,3.27
Material Cost %,Expenses,52.45,51.32,52.49,53.13,52.34,53.52,52.65,52.92,58.41,57.72,50.92,49.86
Manufacturing Cost %,Expenses,3.08,3.35,3.1,2.98,2.57,2.11,2.45,2.1,1.92,2.13,2.14,2.04
Employee Cost %,Expenses,10.44,11.82,11.37,10.42,11.41,11.45,12.83,12.19,11.28,10.65,10.91,11.45
Other Cost %,Expenses,22.41,22.66,19.03,18.31,18.29,17.39,17.39,16.29,17.08,16.8,18.63,19.09
Exceptional items,Other Income,-0.56,1.74,5.73,0.46,39.46,1.26,-2.45,-23.83,1.36,25.18,16.91,5.8
Other income normal,Other Income,8.18,4.75,7.43,9.35,23.0,25.95,18.36,18.45,17.15,21.38,36.82,45.19
Minority share,Net Profit,0.0,0.0,4.0,4.0,7.0,7.0,8.0,9.0,3.0,0.0,0.0,0.0
Exceptional items AT,Net Profit,-1.0,2.0,4.0,0.0,29.0,1.0,-2.0,-19.0,1.0,20.0,13.0,4.0
Profit excl Excep,Net Profit,82.0,119.0,70.0,204.0,150.0,197.0,165.0,210.0,158.0,220.0,356.0,366.0
Profit for PE,Net Profit,82.0,119.0,75.0,208.0,157.0,204.0,172.0,219.0,161.0,220.0,356.0,366.0
Profit for EPS,Net Profit,81.0,121.0,78.0,208.0,186.0,205.0,170.0,199.0,162.0,240.0,369.0,370.0
Profit Growth %,Net Profit,313.0,46.0,-38.0,179.0,-24.0,30.0,-16.0,27.0,-26.0,36.0,62.0,3.0
