,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1129.0,1148.0,1239.0,1336.0,1567.0,1422.0,1533.0,1958.0,2332.0,2768.0,3213.0,3896.0
Expenses,,1027.0,1002.0,1096.0,1157.0,1405.0,1300.0,1354.0,1686.0,1966.0,2340.0,2601.0,3215.0
Operating Profit,,102.0,146.0,144.0,179.0,161.0,122.0,178.0,272.0,366.0,428.0,611.0,681.0
OPM %,,9.0,13.0,12.0,13.0,10.0,9.0,12.0,14.0,16.0,15.0,19.0,17.0
Other Income,,53.0,11.0,32.0,18.0,10.0,25.0,9.0,5.0,14.0,32.0,43.0,120.0
Interest,,8.0,3.0,2.0,2.0,4.0,3.0,4.0,5.0,13.0,21.0,26.0,23.0
Depreciation,,34.0,35.0,33.0,28.0,29.0,33.0,34.0,48.0,56.0,76.0,94.0,135.0
Profit before tax,,113.0,119.0,141.0,167.0,138.0,111.0,150.0,224.0,311.0,363.0,534.0,644.0
Tax %,,22.0,25.0,31.0,30.0,50.0,31.0,24.0,32.0,24.0,25.0,27.0,25.0
Net Profit,,88.0,90.0,97.0,117.0,69.0,77.0,114.0,152.0,236.0,271.0,392.0,482.0
EPS in Rs,,6.13,6.29,6.8,8.17,4.83,5.36,7.95,10.66,16.47,18.98,27.39,33.68
Dividend Payout %,,24.0,37.0,66.0,61.0,83.0,187.0,13.0,94.0,67.0,53.0,40.0,0.0
Sales Growth %,Sales,1.16,1.71,7.95,7.77,17.3,-9.23,7.77,27.75,19.1,18.72,16.04,21.29
Material Cost %,Expenses,54.0,55.0,56.0,55.0,58.0,58.0,57.0,60.0,57.0,58.0,54.0,53.0
Manufacturing Cost %,Expenses,10.0,11.0,11.0,14.0,14.0,15.0,14.0,13.0,13.0,12.0,12.0,0.0
Employee Cost %,Expenses,14.0,14.0,13.0,13.0,12.0,14.0,12.0,10.0,10.0,10.0,10.0,12.0
Other Cost %,Expenses,12.0,8.0,9.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,18.0
Exceptional items,Other Income,37.0,1.0,18.0,0.0,0.0,5.0,-0.0,1.0,-1.0,-6.0,18.0,22.0
Other income normal,Other Income,16.0,10.0,15.0,18.0,10.0,21.0,9.0,4.0,16.0,38.0,25.0,99.0
Exceptional items AT,Net Profit,28.0,0.0,12.0,0.0,0.0,3.0,-0.0,0.0,-1.0,-4.0,13.0,16.0
Profit excl Excep,Net Profit,60.0,89.0,86.0,117.0,69.0,73.0,114.0,152.0,237.0,276.0,379.0,466.0
Profit for PE,Net Profit,60.0,89.0,86.0,117.0,69.0,73.0,114.0,152.0,237.0,276.0,379.0,466.0
Profit for EPS,Net Profit,88.0,90.0,97.0,117.0,69.0,77.0,114.0,152.0,236.0,271.0,392.0,482.0
Profit Growth %,Net Profit,-34.0,50.0,-4.0,37.0,-41.0,6.0,56.0,34.0,56.0,16.0,37.0,23.0
