,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,3097.0,2144.0,2449.0,3177.0,5087.0,5154.0,4825.0,5437.0,6925.0,4083.0,3996.0,4745.0
Expenses,,2634.0,1685.0,1929.0,2431.0,3968.0,4085.0,4015.0,4772.0,6030.0,3612.0,3580.0,4176.0
Operating Profit,,463.0,459.0,519.0,746.0,1120.0,1069.0,811.0,665.0,895.0,471.0,416.0,569.0
OPM %,,15.0,21.0,21.0,23.0,22.0,21.0,17.0,12.0,13.0,12.0,10.0,12.0
Other Income,,49.0,10.0,20.0,38.0,37.0,-25.0,54.0,-22.0,-64.0,74.0,-15.0,75.0
Interest,,327.0,119.0,123.0,104.0,105.0,221.0,203.0,238.0,311.0,293.0,241.0,224.0
Depreciation,,185.0,126.0,159.0,182.0,195.0,290.0,285.0,308.0,309.0,314.0,316.0,313.0
Profit before tax,,0.0,225.0,257.0,497.0,856.0,533.0,377.0,97.0,211.0,-62.0,-156.0,107.0
Tax %,,3355.0,29.0,15.0,27.0,32.0,20.0,30.0,54.0,40.0,-8.0,-21.0,48.0
Net Profit,,-4.0,160.0,218.0,364.0,578.0,424.0,265.0,45.0,127.0,-57.0,-123.0,56.0
EPS in Rs,,-0.07,3.89,5.06,8.34,13.98,10.74,6.95,1.51,3.54,-1.28,-2.52,1.15
Dividend Payout %,,-896.0,3.0,25.0,24.0,25.0,33.0,29.0,33.0,28.0,0.0,0.0,0.0
Sales Growth %,Sales,20.8,-30.77,14.22,29.74,60.12,1.32,-6.39,12.68,27.37,-41.04,-2.13,18.74
Material Cost %,Expenses,59.0,45.0,41.0,40.0,49.0,48.0,50.0,51.0,48.0,41.0,50.0,50.0
Manufacturing Cost %,Expenses,10.0,12.0,12.0,11.0,9.0,8.0,9.0,10.0,10.0,16.0,14.0,13.0
Employee Cost %,Expenses,6.0,10.0,12.0,11.0,10.0,12.0,13.0,12.0,13.0,18.0,15.0,14.0
Other Cost %,Expenses,11.0,12.0,14.0,15.0,10.0,11.0,11.0,15.0,16.0,14.0,10.0,11.0
Exceptional items,Other Income,16.0,0.0,-0.0,-2.0,2.0,-56.0,-1.0,-83.0,-107.0,35.0,-48.0,20.0
Other income normal,Other Income,33.0,10.0,21.0,39.0,35.0,32.0,55.0,61.0,43.0,39.0,33.0,55.0
Minority share,Net Profit,1.0,-6.0,-16.0,-30.0,-15.0,9.0,10.0,15.0,14.0,6.0,0.0,0.0
Exceptional items AT,Net Profit,-12.0,0.0,-0.0,-1.0,1.0,-37.0,2.0,-8.0,-1.0,21.0,4.0,30.0
Profit excl Excep,Net Profit,8.0,160.0,218.0,365.0,576.0,462.0,264.0,53.0,128.0,-78.0,-127.0,26.0
Profit for PE,Net Profit,6.0,154.0,202.0,335.0,561.0,471.0,274.0,68.0,142.0,-70.0,-127.0,26.0
Profit for EPS,Net Profit,-3.0,154.0,201.0,334.0,563.0,434.0,275.0,60.0,141.0,-51.0,-123.0,56.0
Profit Growth %,Net Profit,115.0,2503.0,31.0,66.0,67.0,-16.0,-42.0,-75.0,109.0,-149.0,-81.0,121.0
