,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,4688.0,4833.0,4729.0,5619.0,6475.0,6509.0,4243.0,5838.0,7500.0,8123.0,8915.0,9240.0
Expenses,,4066.0,4136.0,4087.0,4716.0,5337.0,5633.0,3862.0,5142.0,6884.0,7426.0,8074.0,8434.0
Operating Profit,,622.0,697.0,642.0,903.0,1138.0,876.0,381.0,697.0,616.0,696.0,841.0,806.0
OPM %,,13.0,14.0,14.0,16.0,18.0,13.0,9.0,12.0,8.0,9.0,9.0,9.0
Other Income,,37.0,82.0,52.0,13.0,32.0,9.0,43.0,30.0,16.0,74.0,10.0,100.0
Interest,,73.0,81.0,59.0,48.0,31.0,31.0,23.0,15.0,5.0,7.0,13.0,72.0
Depreciation,,208.0,244.0,287.0,260.0,260.0,285.0,232.0,217.0,211.0,212.0,233.0,272.0
Profit before tax,,379.0,455.0,348.0,608.0,879.0,569.0,169.0,494.0,417.0,551.0,605.0,562.0
Tax %,,31.0,34.0,34.0,35.0,36.0,25.0,33.0,26.0,27.0,25.0,27.0,26.0
Net Profit,,260.0,299.0,230.0,395.0,563.0,428.0,114.0,366.0,305.0,411.0,442.0,413.0
EPS in Rs,,9.83,11.28,8.68,14.91,21.29,16.18,4.28,13.82,11.5,15.51,16.71,15.63
Dividend Payout %,,10.0,10.0,13.0,13.0,12.0,15.0,12.0,76.0,65.0,64.0,60.0,64.0
Sales Growth %,Sales,10.84,3.09,-2.15,18.82,15.24,0.52,-34.81,37.6,28.46,8.3,9.76,3.64
Material Cost %,Expenses,15.41,15.73,17.41,19.39,17.84,19.64,17.42,19.39,21.68,20.62,20.26,19.66
Manufacturing Cost %,Expenses,30.89,35.57,35.2,33.78,34.66,34.68,36.05,36.36,41.66,43.02,42.57,42.37
Employee Cost %,Expenses,6.42,7.01,7.53,7.1,6.93,7.74,11.44,8.96,7.94,7.97,8.06,8.25
Other Cost %,Expenses,34.01,27.27,26.28,23.66,23.0,24.48,26.11,23.36,20.5,19.82,19.68,21.0
Exceptional items,Other Income,-0.0,37.0,-0.0,-1.0,0.0,0.0,-7.0,0.0,-32.0,0.0,-26.0,55.0
Other income normal,Other Income,38.0,45.0,52.0,13.0,32.0,9.0,50.0,30.0,48.0,73.0,36.0,45.0
Minority share,Net Profit,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0
Exceptional items AT,Net Profit,-0.0,24.0,-0.0,-0.0,0.0,0.0,-4.0,0.0,-23.0,0.0,-18.0,71.0
Profit excl Excep,Net Profit,260.0,275.0,230.0,395.0,563.0,428.0,118.0,366.0,327.0,411.0,461.0,342.0
Profit for PE,Net Profit,260.0,274.0,230.0,395.0,563.0,428.0,118.0,365.0,327.0,410.0,460.0,342.0
Profit for EPS,Net Profit,260.0,298.0,230.0,394.0,563.0,428.0,113.0,365.0,304.0,410.0,442.0,413.0
Profit Growth %,Net Profit,15.0,5.0,-16.0,72.0,43.0,-24.0,-73.0,211.0,-11.0,25.0,12.0,-26.0
