,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,,198.0,189.0,229.0,351.0,589.0,717.0,737.0,969.0,1465.0,2313.0,3248.0,4731.0
Interest,,5.0,12.0,38.0,97.0,207.0,283.0,290.0,332.0,534.0,837.0,1274.0,1730.0
Expenses,,48.0,120.0,97.0,140.0,191.0,203.0,201.0,368.0,620.0,1023.0,1242.0,1645.0
Financing Profit,,145.0,58.0,94.0,114.0,191.0,230.0,246.0,270.0,311.0,452.0,732.0,1356.0
Financing Margin %,,73.0,30.0,41.0,32.0,32.0,32.0,33.0,28.0,21.0,20.0,23.0,29.0
Other Income,,8.0,2.0,6.0,1.0,3.0,2.0,0.0,12.0,1.0,1.0,3.0,11.0
Depreciation,,4.0,3.0,4.0,6.0,7.0,11.0,11.0,10.0,44.0,88.0,102.0,110.0
Profit before tax,,149.0,56.0,96.0,108.0,187.0,222.0,236.0,273.0,268.0,366.0,633.0,1257.0
Tax %,,36.0,22.0,39.0,40.0,27.0,27.0,25.0,25.0,24.0,24.0,24.0,25.0
Net Profit,,95.0,44.0,58.0,65.0,136.0,161.0,177.0,205.0,205.0,279.0,479.0,949.0
EPS in Rs,,1.16,0.53,0.71,0.79,1.65,1.96,2.15,2.49,2.48,3.39,5.8,9.86
Dividend Payout %,,6.0,12.0,9.0,8.0,5.0,2.0,4.0,4.0,5.0,4.0,3.0,2.0
Manufacturing Cost %,Expenses,0.35,0.35,0.46,1.42,0.63,1.05,0.12,2.1,2.16,5.14,4.69,0.0
Employee Cost %,Expenses,13.37,17.43,23.94,23.27,20.08,16.66,13.59,18.09,27.8,27.01,22.92,21.32
Other Cost %,Expenses,10.71,45.49,18.04,15.18,11.68,10.62,13.6,17.73,12.34,12.09,10.64,13.45
Exceptional items,Other Income,1.06,1.38,-0.01,0.22,1.33,-0.16,-0.02,-0.1,-0.11,0.29,-0.06,0.0
Other income normal,Other Income,6.78,0.16,6.09,0.34,1.2,2.62,0.06,12.51,1.02,0.75,3.09,10.87
Exceptional items AT,Net Profit,1.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
Profit excl Excep,Net Profit,95.0,43.0,58.0,65.0,135.0,161.0,177.0,205.0,205.0,279.0,479.0,949.0
Profit for PE,Net Profit,95.0,43.0,58.0,65.0,135.0,161.0,177.0,205.0,205.0,279.0,479.0,949.0
Profit for EPS,Net Profit,95.0,44.0,58.0,65.0,136.0,161.0,177.0,205.0,205.0,279.0,479.0,949.0
Profit Growth %,Net Profit,14.0,-55.0,36.0,11.0,108.0,20.0,10.0,16.0,-0.0,36.0,71.0,98.0
