,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,17540.0,20652.0,25697.0,29954.0,35059.0,37744.0,39640.0,41622.0,45581.0,45843.0,45792.0,46733.0
Expenses,,2613.0,2468.0,3247.0,3993.0,8140.0,4858.0,4734.0,5796.0,7001.0,6599.0,6955.0,11661.0
Operating Profit,,14927.0,18184.0,22450.0,25961.0,26920.0,32886.0,34906.0,35826.0,38580.0,39244.0,38837.0,35072.0
OPM %,,85.0,88.0,87.0,87.0,77.0,87.0,88.0,86.0,85.0,86.0,85.0,75.0
Other Income,,731.0,656.0,933.0,4065.0,1505.0,2820.0,769.0,4692.0,2089.0,1138.0,2061.0,952.0
Interest,,4081.0,5086.0,6204.0,7324.0,8737.0,9509.0,8135.0,8036.0,9634.0,8773.0,8700.0,8448.0
Depreciation,,5173.0,6182.0,7722.0,9231.0,10541.0,11607.0,12039.0,12872.0,13333.0,13095.0,12904.0,13030.0
Profit before tax,,6404.0,7572.0,9457.0,13471.0,9147.0,14590.0,15501.0,19610.0,17702.0,18514.0,19294.0,14547.0
Tax %,,21.0,21.0,21.0,39.0,-10.0,24.0,22.0,14.0,13.0,16.0,20.0,-10.0
Net Profit,,5046.0,5959.0,7451.0,8204.0,10034.0,11059.0,12036.0,16824.0,15417.0,15573.0,15521.0,15928.0
EPS in Rs,,5.43,6.41,8.01,8.82,10.79,11.89,12.94,18.09,16.58,16.74,16.69,17.13
Dividend Payout %,,21.0,20.0,31.0,33.0,43.0,47.0,52.0,61.0,67.0,67.0,54.0,79.0
Sales Growth %,Sales,12.76,17.74,24.43,16.56,17.04,7.66,5.02,5.0,9.51,0.57,-0.11,2.05
Manufacturing Cost %,Expenses,3.94,3.34,3.51,3.34,3.51,3.26,3.18,3.36,3.13,3.51,3.93,0.0
Employee Cost %,Expenses,9.73,7.28,7.44,7.18,6.56,6.49,6.56,6.34,6.07,5.88,6.24,5.71
Other Cost %,Expenses,1.23,1.33,1.68,2.81,13.15,3.12,2.21,4.23,6.15,5.0,5.01,19.24
Exceptional items,Other Income,-41.0,-6.0,-4.0,3274.0,-26.0,1666.0,-1081.0,3308.0,-187.0,-20.0,244.0,0.0
Other income normal,Other Income,772.0,661.0,937.0,791.0,1531.0,1154.0,1850.0,1384.0,2276.0,1158.0,1817.0,952.0
Exceptional items AT,Net Profit,-32.0,-4.0,-2.0,3278.0,-728.0,1276.0,-836.0,2652.0,-113.0,80.0,196.0,0.0
Profit excl Excep,Net Profit,5078.0,5963.0,7453.0,4926.0,10761.0,9783.0,12872.0,14172.0,15530.0,15494.0,15325.0,15928.0
Profit for PE,Net Profit,5078.0,5963.0,7453.0,4926.0,10761.0,9783.0,12872.0,14172.0,15530.0,15494.0,15325.0,15928.0
Profit for EPS,Net Profit,5046.0,5959.0,7451.0,8204.0,10034.0,11059.0,12036.0,16824.0,15417.0,15573.0,15521.0,15928.0
Profit Growth %,Net Profit,11.0,17.0,25.0,-34.0,118.0,-9.0,32.0,10.0,10.0,-0.0,-1.0,4.0
