,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,2364.0,3025.0,3069.0,3423.0,3652.0,3081.0,1988.0,3240.0,5029.0,6992.0,8072.0,9057.0
Expenses,,2217.0,2751.0,2801.0,3155.0,3378.0,2820.0,1964.0,3190.0,4716.0,6096.0,6973.0,7574.0
Operating Profit,,147.0,274.0,268.0,268.0,275.0,261.0,24.0,50.0,313.0,897.0,1099.0,1483.0
OPM %,,6.0,9.0,9.0,8.0,8.0,8.0,1.0,2.0,6.0,13.0,14.0,16.0
Other Income,,66.0,71.0,86.0,69.0,82.0,3.0,2.0,52.0,268.0,37.0,446.0,322.0
Interest,,7.0,5.0,6.0,7.0,15.0,28.0,28.0,41.0,68.0,62.0,26.0,3.0
Depreciation,,81.0,92.0,113.0,129.0,151.0,195.0,174.0,191.0,241.0,267.0,280.0,286.0
Profit before tax,,125.0,249.0,235.0,201.0,190.0,42.0,-176.0,-130.0,272.0,605.0,1238.0,1516.0
Tax %,,19.0,28.0,23.0,27.0,25.0,-20.0,-30.0,-30.0,51.0,36.0,35.0,20.0
Net Profit,,102.0,179.0,180.0,147.0,143.0,50.0,-124.0,-91.0,134.0,388.0,801.0,1212.0
EPS in Rs,,77.06,135.77,136.68,111.66,108.78,38.08,-93.83,-69.12,101.42,294.54,607.71,919.55
Dividend Payout %,,6.0,7.0,7.0,9.0,9.0,26.0,-5.0,-14.0,10.0,7.0,7.0,5.0
Sales Growth %,Sales,16.92,27.96,1.47,11.52,6.7,-15.66,-35.46,62.98,55.2,39.04,15.44,12.21
Exceptional items,Other Income,0.0,0.0,1.0,2.0,0.0,-39.0,-22.0,1.0,207.0,-1.0,389.0,211.0
Other income normal,Other Income,66.0,71.0,85.0,66.0,82.0,42.0,24.0,51.0,61.0,39.0,57.0,111.0
Minority share,Net Profit,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Exceptional items AT,Net Profit,0.0,0.0,1.0,2.0,0.0,-31.0,-22.0,1.0,102.0,-1.0,250.0,155.0
Profit excl Excep,Net Profit,102.0,179.0,179.0,145.0,143.0,81.0,-101.0,-92.0,32.0,389.0,551.0,1057.0
Profit for PE,Net Profit,101.0,179.0,179.0,145.0,143.0,81.0,-101.0,-92.0,32.0,389.0,550.0,1057.0
Profit for EPS,Net Profit,102.0,179.0,180.0,147.0,143.0,50.0,-124.0,-91.0,134.0,388.0,801.0,1212.0
Profit Growth %,Net Profit,36.0,76.0,0.0,-19.0,-1.0,-44.0,-226.0,9.0,135.0,1122.0,42.0,92.0
