,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1090.0,1143.0,930.0,1031.0,1175.0,1371.0,1211.0,1790.0,2222.0,2379.0,3864.0,3988.0
Expenses,,1065.0,1106.0,962.0,1055.0,1113.0,1285.0,1109.0,1585.0,1951.0,2125.0,3493.0,3631.0
Operating Profit,,25.0,37.0,-32.0,-23.0,62.0,86.0,101.0,206.0,271.0,254.0,371.0,356.0
OPM %,,2.0,3.0,-3.0,-2.0,5.0,6.0,8.0,11.0,12.0,11.0,10.0,9.0
Other Income,,91.0,78.0,42.0,47.0,15.0,36.0,12.0,11.0,31.0,30.0,53.0,77.0
Interest,,47.0,40.0,36.0,37.0,33.0,37.0,34.0,40.0,26.0,36.0,77.0,95.0
Depreciation,,33.0,22.0,18.0,16.0,19.0,55.0,53.0,59.0,72.0,89.0,128.0,167.0
Profit before tax,,36.0,53.0,-45.0,-30.0,25.0,30.0,27.0,117.0,204.0,159.0,218.0,172.0
Tax %,,2.0,-15.0,5.0,3.0,-2.0,0.0,0.0,-0.0,15.0,18.0,27.0,42.0
Net Profit,,35.0,61.0,-47.0,-31.0,26.0,30.0,26.0,117.0,173.0,131.0,159.0,100.0
EPS in Rs,,10.03,17.63,-13.53,-8.87,5.97,7.1,6.18,19.85,28.55,20.66,22.18,13.67
Dividend Payout %,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0
Sales Growth %,Sales,-3.62,4.83,-18.59,10.83,13.89,16.72,-11.69,47.87,24.12,7.05,62.44,3.19
Material Cost %,Expenses,49.63,51.92,57.05,52.01,44.55,50.47,49.97,49.61,52.97,47.72,49.95,48.27
Manufacturing Cost %,Expenses,6.18,6.0,1.97,7.51,5.44,4.32,4.52,4.97,3.8,4.24,4.23,0.0
Employee Cost %,Expenses,34.14,30.42,33.18,32.93,33.7,34.13,30.73,30.13,27.89,32.71,31.81,33.33
Other Cost %,Expenses,7.78,8.4,11.22,9.81,11.05,4.81,6.39,3.81,3.15,4.66,4.41,9.47
Exceptional items,Other Income,44.0,46.0,0.0,-0.0,-4.0,22.0,2.0,3.0,22.0,27.0,29.0,0.0
Other income normal,Other Income,47.0,32.0,41.0,47.0,19.0,14.0,10.0,7.0,9.0,4.0,24.0,77.0
Exceptional items AT,Net Profit,43.0,44.0,0.0,-0.0,-4.0,22.0,2.0,3.0,17.0,19.0,21.0,0.0
Profit excl Excep,Net Profit,-8.0,17.0,-47.0,-31.0,30.0,9.0,25.0,114.0,156.0,112.0,138.0,100.0
Profit for PE,Net Profit,-8.0,17.0,-47.0,-31.0,30.0,9.0,25.0,114.0,156.0,112.0,138.0,100.0
Profit for EPS,Net Profit,35.0,61.0,-47.0,-31.0,26.0,30.0,26.0,117.0,173.0,131.0,159.0,100.0
Profit Growth %,Net Profit,46.0,303.0,-380.0,35.0,195.0,-70.0,182.0,357.0,37.0,-28.0,23.0,-27.0
