,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1017.0,1192.0,1252.0,1410.0,1785.0,1714.0,619.0,1290.0,2082.0,2245.0,2178.0,1858.0
Expenses,,938.0,1082.0,1117.0,1214.0,1558.0,1418.0,683.0,1143.0,1765.0,2047.0,2090.0,2099.0
Operating Profit,,79.0,110.0,134.0,196.0,227.0,296.0,-64.0,147.0,317.0,198.0,88.0,-241.0
OPM %,,8.0,9.0,11.0,14.0,13.0,17.0,-10.0,11.0,15.0,9.0,4.0,-13.0
Other Income,,7.0,3.0,7.0,9.0,8.0,-36.0,48.0,36.0,-16.0,37.0,19.0,101.0
Interest,,3.0,3.0,3.0,2.0,4.0,25.0,31.0,26.0,31.0,59.0,79.0,74.0
Depreciation,,18.0,14.0,14.0,13.0,17.0,87.0,78.0,70.0,74.0,99.0,119.0,127.0
Profit before tax,,65.0,95.0,126.0,190.0,215.0,148.0,-125.0,86.0,197.0,77.0,-91.0,-338.0
Tax %,,29.0,30.0,32.0,33.0,32.0,25.0,-22.0,22.0,22.0,29.0,-25.0,-0.0
Net Profit,,47.0,66.0,85.0,127.0,145.0,112.0,-97.0,67.0,152.0,54.0,-69.0,-338.0
EPS in Rs,,3.3,4.7,6.03,8.97,10.28,7.91,-6.9,4.73,10.75,3.83,-4.84,-23.79
Dividend Payout %,,45.0,43.0,40.0,33.0,31.0,40.0,0.0,53.0,42.0,52.0,0.0,0.0
Sales Growth %,Sales,7.99,17.12,5.04,12.63,26.61,-3.94,-63.92,108.47,61.48,7.81,-2.96,-14.7
Material Cost %,Expenses,56.0,56.0,54.0,49.0,49.0,46.0,57.0,48.0,47.0,46.0,53.0,64.0
Manufacturing Cost %,Expenses,4.0,4.0,4.0,6.0,7.0,8.0,12.0,10.0,8.0,10.0,11.0,0.0
Employee Cost %,Expenses,11.0,11.0,11.0,11.0,11.0,12.0,22.0,15.0,11.0,12.0,10.0,12.0
Other Cost %,Expenses,21.0,20.0,20.0,20.0,19.0,16.0,19.0,16.0,18.0,24.0,22.0,37.0
Exceptional items,Other Income,4.0,0.0,-0.0,-0.0,0.0,-48.0,10.0,1.0,-30.0,28.0,10.0,78.0
Other income normal,Other Income,2.0,2.0,8.0,9.0,8.0,12.0,38.0,35.0,14.0,10.0,9.0,101.0
Exceptional items AT,Net Profit,3.0,0.0,-0.0,-0.0,0.0,-35.0,10.0,1.0,-22.0,20.0,10.0,80.0
Profit excl Excep,Net Profit,44.0,66.0,85.0,127.0,145.0,147.0,-108.0,66.0,174.0,35.0,-79.0,-418.0
Profit for PE,Net Profit,44.0,66.0,85.0,127.0,145.0,147.0,-108.0,66.0,174.0,35.0,-79.0,-418.0
Profit for EPS,Net Profit,47.0,66.0,85.0,127.0,145.0,112.0,-97.0,67.0,152.0,54.0,-69.0,-338.0
Profit Growth %,Net Profit,-6.0,52.0,29.0,49.0,15.0,1.0,-173.0,161.0,163.0,-80.0,-327.0,-431.0
