,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,,39.0,60.0,94.0,145.0,264.0,411.0,489.0,596.0,796.0,1157.0,1539.0,1921.0
Interest,,22.0,37.0,54.0,67.0,127.0,194.0,220.0,219.0,308.0,503.0,719.0,796.0
Expenses,,12.0,16.0,26.0,41.0,75.0,111.0,127.0,143.0,183.0,242.0,303.0,400.0
Financing Profit,,5.0,7.0,14.0,38.0,63.0,106.0,142.0,234.0,304.0,412.0,517.0,725.0
Financing Margin %,,13.0,12.0,15.0,26.0,24.0,26.0,29.0,39.0,38.0,36.0,34.0,38.0
Other Income,,0.0,2.0,0.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0
Depreciation,,0.0,0.0,1.0,1.0,5.0,7.0,8.0,8.0,9.0,12.0,16.0,19.0
Profit before tax,,5.0,9.0,14.0,38.0,65.0,107.0,134.0,226.0,295.0,400.0,502.0,708.0
Tax %,,29.0,33.0,36.0,34.0,30.0,26.0,25.0,18.0,23.0,24.0,24.0,24.0
Net Profit,,3.0,6.0,9.0,25.0,46.0,80.0,100.0,186.0,228.0,306.0,382.0,540.0
EPS in Rs,,11.73,16.01,8.5,24.41,36.09,10.16,11.46,21.24,25.94,34.54,42.43,51.8
Dividend Payout %,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.0,10.0
Manufacturing Cost %,Expenses,0.0,0.0,0.17,0.16,0.19,0.15,0.1,0.11,0.12,0.11,0.11,0.11
Employee Cost %,Expenses,16.3,14.38,15.26,15.32,16.37,14.87,13.52,13.69,13.54,12.89,12.71,13.05
Other Cost %,Expenses,14.24,12.17,12.19,12.54,11.74,12.07,12.41,10.18,9.38,7.91,6.89,7.68
Other income normal,Other Income,0.0,2.45,0.0,1.67,7.35,8.85,0.04,0.03,0.02,0.04,0.13,1.71
Profit excl Excep,Net Profit,3.0,6.0,9.0,25.0,46.0,80.0,100.0,186.0,228.0,306.0,382.0,540.0
Profit for PE,Net Profit,3.0,6.0,9.0,25.0,46.0,80.0,100.0,186.0,228.0,306.0,382.0,540.0
Profit for EPS,Net Profit,3.0,6.0,9.0,25.0,46.0,80.0,100.0,186.0,228.0,306.0,382.0,540.0
Profit Growth %,Net Profit,32.0,79.0,46.0,187.0,81.0,74.0,26.0,86.0,23.0,34.0,25.0,41.0
