,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,96101.0,96532.0,95468.0,82639.0,80780.0,87539.0,100616.0,116547.0,139145.0,149982.0,172985.0,210973.0
Expenses,,62499.0,62548.0,60138.0,52560.0,55016.0,50930.0,55337.0,59013.0,67871.0,72090.0,87925.0,94459.0
Operating Profit,,33602.0,33984.0,35330.0,30079.0,25764.0,36610.0,45279.0,57534.0,71274.0,77893.0,85060.0,116514.0
OPM %,,35.0,35.0,37.0,36.0,32.0,42.0,45.0,49.0,51.0,52.0,49.0,55.0
Other Income,,1243.0,4858.0,1713.0,1756.0,4474.0,-37775.0,-4215.0,4656.0,1019.0,-3028.0,20662.0,2925.0
Interest,,4446.0,8546.0,9547.0,9326.0,10622.0,13992.0,15091.0,16616.0,19300.0,22648.0,21754.0,21555.0
Depreciation,,19858.0,17450.0,19773.0,19243.0,21348.0,27690.0,29404.0,33091.0,36432.0,39538.0,45570.0,52711.0
Profit before tax,,10540.0,12846.0,7723.0,3267.0,-1732.0,-42846.0,-3432.0,12483.0,16561.0,12679.0,38398.0,45173.0
Tax %,,52.0,46.0,45.0,33.0,-197.0,-28.0,260.0,33.0,26.0,32.0,2.0,25.0
Net Profit,,5048.0,6893.0,4241.0,2184.0,1688.0,-30664.0,-12364.0,8305.0,12287.0,8558.0,37481.0,33823.0
EPS in Rs,,8.41,11.05,6.91,2.0,0.74,-55.06,-25.63,7.23,14.97,13.2,58.85,43.81
Dividend Payout %,,33.0,9.0,11.0,194.0,244.0,-3.0,0.0,39.0,27.0,62.0,28.0,55.0
Sales Growth %,Sales,11.92,0.45,-1.1,-13.44,-2.25,8.37,14.94,15.83,19.39,7.79,15.34,21.96
Material Cost %,Expenses,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manufacturing Cost %,Expenses,40.97,42.68,43.34,45.2,49.39,44.62,43.9,39.58,34.44,33.05,31.51,28.75
Employee Cost %,Expenses,5.05,5.09,4.51,4.81,4.7,4.35,4.09,3.8,3.47,3.55,3.65,3.59
Other Cost %,Expenses,18.72,17.03,15.14,13.59,14.02,9.21,7.01,7.25,10.87,11.46,15.67,12.42
Exceptional items,Other Income,272.0,2072.0,-1302.0,-807.0,2739.0,-40362.0,-4858.0,1699.0,-670.0,-7352.0,13748.0,121.0
Other income normal,Other Income,971.0,2786.0,3015.0,2564.0,1735.0,2587.0,643.0,2958.0,1689.0,4323.0,6914.0,2804.0
Profit from Associates,Net Profit,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minority share,Net Profit,-427.0,-816.0,-442.0,-1084.0,-1278.0,-1519.0,-2720.0,-4050.0,-3942.0,-1091.0,-3925.0,-7128.0
Exceptional items AT,Net Profit,110.0,1112.0,-631.0,-286.0,787.0,-37969.0,-24895.0,1130.0,-497.0,-4935.0,12152.0,91.0
Profit excl Excep,Net Profit,4938.0,5781.0,4873.0,2470.0,901.0,7305.0,12531.0,7175.0,12784.0,13493.0,25329.0,33732.0
Profit for PE,Net Profit,4520.0,5097.0,4365.0,1243.0,219.0,5786.0,9812.0,3676.0,8683.0,11773.0,22677.0,26623.0
Profit for EPS,Net Profit,4621.0,6077.0,3800.0,1099.0,410.0,-32183.0,-15084.0,4255.0,8346.0,7467.0,33556.0,26695.0
Profit Growth %,Net Profit,72.0,13.0,-14.0,-72.0,-82.0,2547.0,70.0,-63.0,136.0,36.0,93.0,17.0
