,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,10084.0,8221.0,3607.0,3466.0,3121.0,2920.0,2999.0,3721.0,4930.0,4384.0,4441.0,4831.0
Expenses,,9045.0,7247.0,2748.0,1394.0,2433.0,2202.0,2388.0,2770.0,3695.0,3509.0,3623.0,3877.0
Operating Profit,,1039.0,974.0,858.0,2072.0,688.0,718.0,611.0,951.0,1235.0,875.0,818.0,954.0
OPM %,,10.0,12.0,24.0,60.0,22.0,25.0,20.0,26.0,25.0,20.0,18.0,20.0
Other Income,,195.0,236.0,290.0,187.0,623.0,6478.0,219.0,293.0,301.0,485.0,352.0,365.0
Interest,,187.0,215.0,101.0,87.0,86.0,43.0,19.0,19.0,26.0,49.0,144.0,219.0
Depreciation,,193.0,154.0,130.0,127.0,140.0,150.0,197.0,222.0,245.0,295.0,369.0,428.0
Profit before tax,,854.0,841.0,917.0,2046.0,1085.0,7003.0,614.0,1003.0,1265.0,1016.0,657.0,672.0
Tax %,,25.0,21.0,24.0,14.0,21.0,2.0,22.0,20.0,19.0,12.0,15.0,10.0
Net Profit,,638.0,666.0,693.0,1767.0,855.0,6840.0,479.0,802.0,1027.0,896.0,557.0,606.0
EPS in Rs,,25.04,26.15,27.19,69.35,33.55,268.45,18.8,31.48,40.31,35.16,21.86,23.78
Dividend Payout %,,50.0,38.0,40.0,32.0,37.0,4.0,53.0,40.0,43.0,43.0,50.0,46.0
Sales Growth %,Sales,16.18,-18.47,-56.13,-3.9,-9.95,-6.44,2.69,24.08,32.49,-11.08,1.3,8.78
Material Cost %,Expenses,55.93,59.99,26.86,21.58,23.84,19.17,25.49,25.02,23.55,25.39,26.55,28.28
Manufacturing Cost %,Expenses,15.3,10.03,20.28,23.27,25.05,26.44,24.86,37.49,40.55,41.1,41.34,19.75
Employee Cost %,Expenses,3.35,3.58,7.54,7.61,7.55,8.83,8.58,6.77,5.62,6.91,6.67,6.48
Other Cost %,Expenses,15.12,14.55,21.52,-12.23,21.5,20.98,20.69,5.16,5.23,6.64,7.03,25.75
Exceptional items AT,Net Profit,8.0,-2.0,1.0,37.0,144.0,126.0,36.0,37.0,42.0,116.0,39.0,-13.0
Profit excl Excep,Net Profit,630.0,668.0,692.0,1730.0,711.0,6714.0,443.0,765.0,985.0,780.0,518.0,619.0
Profit for PE,Net Profit,630.0,668.0,692.0,1730.0,711.0,6714.0,443.0,765.0,985.0,780.0,518.0,619.0
Profit for EPS,Net Profit,638.0,666.0,693.0,1767.0,855.0,6840.0,479.0,802.0,1027.0,896.0,557.0,606.0
Profit Growth %,Net Profit,17.0,6.0,4.0,150.0,-59.0,844.0,-93.0,73.0,29.0,-21.0,-34.0,19.0
