,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1543.0,1796.0,2129.0,2551.0,2852.0,2946.0,2833.0,3886.0,4714.0,4569.0,4935.0,5247.0
Expenses,,1223.0,1419.0,1714.0,2010.0,2234.0,2412.0,2305.0,3099.0,3851.0,3709.0,3872.0,4094.0
Operating Profit,,320.0,376.0,415.0,542.0,618.0,533.0,528.0,787.0,863.0,860.0,1063.0,1153.0
OPM %,,21.0,21.0,19.0,21.0,22.0,18.0,19.0,20.0,18.0,19.0,22.0,22.0
Other Income,,8.0,10.0,24.0,21.0,36.0,25.0,19.0,21.0,15.0,32.0,62.0,29.0
Interest,,18.0,19.0,19.0,18.0,17.0,34.0,30.0,34.0,41.0,45.0,46.0,50.0
Depreciation,,18.0,24.0,25.0,28.0,31.0,61.0,63.0,65.0,78.0,91.0,99.0,107.0
Profit before tax,,293.0,343.0,395.0,518.0,606.0,462.0,453.0,709.0,758.0,756.0,979.0,1025.0
Tax %,,33.0,33.0,33.0,33.0,35.0,26.0,25.0,24.0,25.0,25.0,25.0,26.0
Net Profit,,196.0,232.0,266.0,347.0,394.0,343.0,341.0,537.0,571.0,569.0,729.0,764.0
EPS in Rs,,175.74,207.57,238.73,311.08,353.19,307.71,305.35,481.02,512.15,510.31,653.71,684.8
Dividend Payout %,,41.0,41.0,41.0,42.0,97.0,52.0,82.0,77.0,49.0,72.0,138.0,80.0
Sales Growth %,Sales,29.95,16.34,18.54,19.87,11.79,3.27,-3.82,37.19,21.3,-3.07,8.0,6.32
Material Cost %,Expenses,33.06,38.18,40.51,42.59,41.96,44.5,44.62,43.97,44.23,45.62,43.17,41.16
Manufacturing Cost %,Expenses,15.48,9.9,8.55,7.47,7.52,7.37,7.09,7.53,5.34,2.93,3.03,3.42
Employee Cost %,Expenses,16.75,17.42,17.65,15.94,16.39,18.08,19.94,18.55,18.8,17.62,16.68,18.01
Other Cost %,Expenses,13.94,13.53,13.8,12.76,12.44,11.95,9.73,9.69,13.33,15.01,15.58,15.44
Exceptional items,Other Income,1.0,-0.0,-0.0,2.0,13.0,0.0,-1.0,-0.0,0.0,0.0,0.0,-35.0
Other income normal,Other Income,7.0,10.0,24.0,20.0,23.0,25.0,19.0,21.0,15.0,32.0,62.0,64.0
Exceptional items AT,Net Profit,1.0,-0.0,-0.0,1.0,8.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-26.0
Profit excl Excep,Net Profit,196.0,232.0,266.0,346.0,386.0,343.0,341.0,537.0,571.0,569.0,729.0,790.0
Profit for PE,Net Profit,196.0,232.0,266.0,346.0,386.0,343.0,341.0,537.0,571.0,569.0,729.0,790.0
Profit for EPS,Net Profit,196.0,232.0,266.0,347.0,394.0,343.0,341.0,537.0,571.0,569.0,729.0,764.0
Profit Growth %,Net Profit,28.0,18.0,15.0,30.0,11.0,-11.0,-1.0,57.0,6.0,-0.0,28.0,8.0
