,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,2570.0,1922.0,1538.0,714.0,1173.0,333.0,182.0,472.0,1174.0,1528.0,1890.0,1769.0
Expenses,,2461.0,1842.0,1492.0,660.0,1234.0,425.0,280.0,491.0,1156.0,1449.0,1782.0,1671.0
Operating Profit,,109.0,80.0,45.0,54.0,-61.0,-91.0,-98.0,-20.0,18.0,79.0,108.0,98.0
OPM %,,4.0,4.0,3.0,8.0,-5.0,-27.0,-54.0,-4.0,2.0,5.0,6.0,6.0
Other Income,,8.0,9.0,29.0,15.0,63.0,17.0,206.0,36.0,54.0,23.0,21.0,40.0
Interest,,40.0,43.0,44.0,33.0,42.0,8.0,6.0,5.0,6.0,8.0,30.0,23.0
Depreciation,,33.0,23.0,19.0,16.0,17.0,10.0,5.0,6.0,13.0,18.0,22.0,24.0
Profit before tax,,43.0,23.0,11.0,20.0,-57.0,-93.0,97.0,5.0,53.0,76.0,77.0,91.0
Tax %,,36.0,43.0,39.0,31.0,4.0,-8.0,3.0,120.0,21.0,25.0,17.0,27.0
Net Profit,,27.0,13.0,7.0,14.0,-59.0,-85.0,95.0,-1.0,42.0,57.0,63.0,66.0
EPS in Rs,,3.2,1.51,0.79,1.62,-6.92,-9.89,11.02,-0.11,4.88,6.61,7.26,7.44
Dividend Payout %,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
Sales Growth %,Sales,-37.41,-25.21,-19.99,-53.57,64.27,-71.59,-45.54,159.85,148.89,30.15,23.71,-6.42
Material Cost %,Expenses,91.0,92.0,92.0,75.0,91.0,94.0,92.0,95.0,89.0,85.0,88.0,88.0
Manufacturing Cost %,Expenses,3.0,1.0,2.0,7.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0
Employee Cost %,Expenses,1.0,1.0,2.0,5.0,5.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0
Other Cost %,Expenses,1.0,1.0,1.0,6.0,6.0,26.0,58.0,7.0,6.0,2.0,2.0,4.0
Exceptional items,Other Income,0.85,-0.31,0.85,-1.25,0.01,0.06,154.49,0.0,0.1,0.0,0.08,0.0
Other income normal,Other Income,6.69,9.55,28.18,15.92,63.11,16.57,51.48,35.91,53.95,22.97,20.54,40.39
Exceptional items AT,Net Profit,0.0,-0.0,1.0,-0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
Profit excl Excep,Net Profit,27.0,13.0,6.0,14.0,-59.0,-85.0,43.0,-1.0,42.0,57.0,63.0,66.0
Profit for PE,Net Profit,27.0,13.0,6.0,14.0,-59.0,-85.0,43.0,-1.0,42.0,57.0,63.0,66.0
Profit for EPS,Net Profit,27.0,13.0,7.0,14.0,-59.0,-85.0,95.0,-1.0,42.0,57.0,63.0,66.0
Profit Growth %,Net Profit,-44.0,-52.0,-53.0,131.0,-515.0,-43.0,151.0,-102.0,4642.0,36.0,11.0,4.0
