,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,374372.0,272583.0,303954.0,390823.0,568337.0,596679.0,466307.0,694673.0,876396.0,899041.0,962820.0,1055780.0
Expenses,,336923.0,230802.0,257647.0,326508.0,484087.0,507413.0,385517.0,586092.0,734078.0,736543.0,797222.0,876715.0
Operating Profit,,37449.0,41781.0,46307.0,64315.0,84250.0,89266.0,80790.0,108581.0,142318.0,162498.0,165598.0,179065.0
OPM %,,10.0,15.0,15.0,16.0,15.0,15.0,17.0,16.0,16.0,18.0,17.0,17.0
Other Income,,8528.0,12212.0,9222.0,9869.0,8406.0,8570.0,22432.0,19600.0,12020.0,15792.0,17824.0,28846.0
Interest,,3316.0,3691.0,3849.0,8052.0,16495.0,22027.0,21189.0,14584.0,19571.0,23118.0,24269.0,27061.0
Depreciation,,11547.0,11565.0,11646.0,16706.0,20934.0,22203.0,26572.0,29782.0,40303.0,50832.0,53136.0,57688.0
Profit before tax,,31114.0,38737.0,40034.0,49426.0,55227.0,53606.0,55461.0,83815.0,94464.0,104340.0,106017.0,123162.0
Tax %,,24.0,23.0,25.0,27.0,28.0,26.0,3.0,19.0,22.0,25.0,24.0,22.0
Net Profit,,23640.0,29861.0,29833.0,36080.0,39837.0,39880.0,53739.0,67845.0,74088.0,79020.0,81309.0,95754.0
EPS in Rs,,17.07,21.51,21.55,26.69,29.28,29.1,38.75,44.87,49.29,51.45,51.47,59.69
Dividend Payout %,,12.0,10.0,11.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,11.0,10.0
Sales Growth %,Sales,-13.64,-27.19,11.51,28.58,45.42,4.99,-21.85,48.97,26.16,2.58,7.09,9.65
Material Cost %,Expenses,79.0,69.0,70.0,68.0,69.0,68.0,63.0,68.0,67.0,65.0,65.0,65.0
Manufacturing Cost %,Expenses,6.0,7.0,7.0,6.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0
Employee Cost %,Expenses,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
Other Cost %,Expenses,4.0,6.0,5.0,6.0,8.0,10.0,12.0,9.0,9.0,9.0,10.0,11.0
Exceptional items,Other Income,1675.0,-34.0,-113.0,-139.0,-83.0,-4701.0,5589.0,4362.0,262.0,1656.0,1403.0,2830.0
Other income normal,Other Income,6853.0,12246.0,9335.0,10008.0,8489.0,13271.0,16843.0,15238.0,11758.0,14136.0,16421.0,26016.0
Profit from Associates,Net Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,522.0,144.0
Minority share,Net Profit,-74.0,-116.0,68.0,-5.0,-249.0,-526.0,-4611.0,-7140.0,-7386.0,-9399.0,-11661.0,-14979.0
Exceptional items AT,Net Profit,1273.0,-26.0,-84.0,-101.0,-60.0,-3497.0,5367.0,2186.0,-122.0,1248.0,1737.0,3463.0
Profit excl Excep,Net Profit,22367.0,29887.0,29917.0,36181.0,39897.0,43377.0,48372.0,65659.0,74210.0,77772.0,79572.0,92291.0
Profit for PE,Net Profit,22297.0,29771.0,29985.0,36176.0,39648.0,42805.0,44222.0,58749.0,66812.0,68521.0,68160.0,77854.0
Profit for EPS,Net Profit,23566.0,29745.0,29901.0,36075.0,39588.0,39354.0,49128.0,60705.0,66702.0,69621.0,69648.0,80775.0
Profit Growth %,Net Profit,8.0,34.0,1.0,21.0,10.0,8.0,3.0,33.0,14.0,3.0,-1.0,14.0
