,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,2553.0,2872.0,2131.0,3227.0,4738.0,3839.0,4423.0,4727.0,4743.0,4465.0,4065.0,4949.0
Expenses,,2272.0,2600.0,1944.0,2944.0,4320.0,3346.0,3873.0,4077.0,4125.0,3884.0,3616.0,4188.0
Operating Profit,,281.0,273.0,187.0,283.0,418.0,493.0,550.0,650.0,619.0,582.0,449.0,762.0
OPM %,,11.0,10.0,9.0,9.0,9.0,13.0,12.0,14.0,13.0,13.0,11.0,15.0
Other Income,,110.0,-29.0,21.0,24.0,40.0,22.0,31.0,37.0,47.0,102.0,58.0,66.0
Interest,,44.0,62.0,62.0,64.0,92.0,115.0,175.0,166.0,152.0,147.0,185.0,242.0
Depreciation,,34.0,26.0,22.0,23.0,27.0,42.0,69.0,78.0,83.0,82.0,106.0,157.0
Profit before tax,,312.0,156.0,124.0,220.0,339.0,358.0,337.0,442.0,431.0,454.0,217.0,428.0
Tax %,,0.0,0.0,0.0,22.0,32.0,34.0,27.0,26.0,26.0,26.0,20.0,23.0
Net Profit,,324.0,156.0,124.0,172.0,232.0,237.0,246.0,326.0,318.0,338.0,173.0,329.0
EPS in Rs,,2.61,1.26,0.99,1.35,1.73,1.77,1.86,2.27,2.18,2.29,1.23,2.04
Dividend Payout %,,0.0,0.0,0.0,4.0,6.0,0.0,8.0,8.0,9.0,9.0,8.0,10.0
Sales Growth %,Sales,26.42,12.51,-25.8,51.42,46.8,-18.97,15.21,6.88,0.34,-5.87,-8.97,21.77
Material Cost %,Expenses,15.0,20.0,30.0,43.0,50.0,34.0,55.0,45.0,52.0,47.0,56.0,65.0
Manufacturing Cost %,Expenses,55.0,52.0,47.0,39.0,34.0,43.0,23.0,30.0,23.0,26.0,18.0,0.0
Employee Cost %,Expenses,8.0,6.0,7.0,5.0,4.0,6.0,6.0,7.0,7.0,8.0,9.0,9.0
Other Cost %,Expenses,11.0,13.0,7.0,4.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,11.0
Exceptional items,Other Income,-48.0,-105.0,3.0,-2.0,-3.0,0.0,-4.0,-6.0,0.0,0.0,0.0,0.0
Other income normal,Other Income,157.0,76.0,18.0,26.0,43.0,22.0,35.0,43.0,47.0,102.0,58.0,66.0
