,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,4916.0,4720.0,5106.0,5112.0,5697.0,5191.0,4360.0,6171.0,7772.0,9000.0,10391.0,12143.0
Expenses,,4101.0,3945.0,4302.0,4374.0,4828.0,4598.0,3757.0,5288.0,6524.0,7231.0,8311.0,9548.0
Operating Profit,,815.0,775.0,805.0,738.0,869.0,593.0,603.0,883.0,1248.0,1770.0,2080.0,2595.0
OPM %,,17.0,16.0,16.0,14.0,15.0,11.0,14.0,14.0,16.0,20.0,20.0,21.0
Other Income,,208.0,116.0,141.0,298.0,328.0,356.0,366.0,472.0,502.0,622.0,714.0,702.0
Interest,,2.0,10.0,17.0,15.0,17.0,21.0,17.0,12.0,16.0,27.0,16.0,12.0
Depreciation,,86.0,81.0,85.0,94.0,111.0,121.0,127.0,136.0,142.0,159.0,185.0,199.0
Profit before tax,,935.0,799.0,843.0,927.0,1069.0,807.0,825.0,1207.0,1591.0,2205.0,2593.0,3086.0
Tax %,,19.0,21.0,22.0,23.0,31.0,13.0,23.0,23.0,23.0,22.0,23.0,23.0
Net Profit,,772.0,721.0,736.0,712.0,743.0,706.0,635.0,934.0,1228.0,1721.0,2000.0,2362.0
EPS in Rs,,27.85,26.02,26.56,25.68,26.79,25.45,22.91,33.68,44.31,62.07,72.15,85.2
Dividend Payout %,,50.0,54.0,53.0,58.0,63.0,55.0,65.0,55.0,56.0,61.0,71.0,77.0
Sales Growth %,Sales,,-3.99,8.18,0.11,11.45,-8.88,-16.01,41.53,25.95,15.8,15.45,16.87
Material Cost %,Expenses,61.0,63.0,64.0,64.0,64.0,65.0,63.0,67.0,67.0,64.0,63.0,63.0
Manufacturing Cost %,Expenses,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0
Employee Cost %,Expenses,9.0,9.0,9.0,10.0,10.0,11.0,12.0,10.0,8.0,9.0,8.0,7.0
Other Cost %,Expenses,9.0,9.0,8.0,9.0,9.0,10.0,8.0,7.0,6.0,3.0,5.0,4.0
Exceptional items,Other Income,107.0,-0.0,2.0,51.0,24.0,-24.0,3.0,156.0,32.0,-0.0,6.0,-82.0
Other income normal,Other Income,101.0,116.0,139.0,247.0,303.0,380.0,363.0,316.0,470.0,622.0,707.0,784.0
Profit from Associates,Net Profit,15.0,93.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exceptional items AT,Net Profit,82.0,-0.0,2.0,39.0,17.0,-19.0,2.0,120.0,25.0,-0.0,8.0,-63.0
Profit excl Excep,Net Profit,690.0,721.0,735.0,673.0,726.0,725.0,633.0,813.0,1203.0,1721.0,1992.0,2425.0
Profit for PE,Net Profit,690.0,721.0,735.0,673.0,726.0,725.0,633.0,813.0,1203.0,1721.0,1992.0,2425.0
Profit for EPS,Net Profit,772.0,721.0,736.0,712.0,743.0,706.0,635.0,934.0,1228.0,1721.0,2000.0,2362.0
Profit Growth %,Net Profit,,4.0,2.0,-8.0,8.0,-0.0,-13.0,29.0,48.0,43.0,16.0,22.0
