,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,6236.0,8249.0,7926.0,9677.0,11907.0,12443.0,5449.0,9233.0,9470.0,10316.0,13780.0,16676.0
Expenses,,4769.0,6123.0,6313.0,7995.0,8728.0,10526.0,4066.0,7047.0,7406.0,7651.0,9791.0,11753.0
Operating Profit,,1467.0,2126.0,1614.0,1682.0,3179.0,1917.0,1383.0,2186.0,2064.0,2665.0,3989.0,4923.0
OPM %,,24.0,26.0,20.0,17.0,27.0,15.0,25.0,24.0,22.0,26.0,29.0,30.0
Other Income,,423.0,510.0,584.0,285.0,72.0,119.0,-140.0,293.0,-1037.0,48.0,390.0,452.0
Interest,,492.0,988.0,736.0,390.0,568.0,740.0,1136.0,688.0,482.0,482.0,552.0,659.0
Depreciation,,128.0,450.0,460.0,395.0,194.0,292.0,73.0,75.0,93.0,204.0,272.0,345.0
Profit before tax,,1269.0,1198.0,1001.0,1182.0,2489.0,1003.0,33.0,1716.0,452.0,2028.0,3556.0,4371.0
Tax %,,37.0,41.0,42.0,33.0,34.0,26.0,-44.0,30.0,-8.0,23.0,22.0,22.0
Net Profit,,798.0,703.0,584.0,794.0,1644.0,742.0,48.0,1208.0,490.0,1554.0,2767.0,3431.0
EPS in Rs,,18.46,16.25,12.91,10.03,20.66,9.19,0.51,12.49,5.05,15.58,27.71,34.32
Dividend Payout %,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,15.0,12.0
Sales Growth %,Sales,32.37,32.28,-3.91,22.09,23.04,4.5,-56.21,69.46,2.57,8.93,33.57,21.02
Manufacturing Cost %,Expenses,63.0,63.0,67.0,70.0,63.0,78.0,68.0,67.0,66.0,62.0,61.0,61.0
Employee Cost %,Expenses,9.0,8.0,9.0,9.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0
Other Cost %,Expenses,5.0,3.0,3.0,4.0,7.0,4.0,2.0,5.0,8.0,8.0,6.0,5.0
Exceptional items,Other Income,0.0,-3.0,0.0,-3.0,1.0,13.0,-456.0,3.0,-1058.0,-90.0,147.0,53.0
Other income normal,Other Income,422.0,513.0,584.0,288.0,71.0,106.0,317.0,290.0,21.0,139.0,243.0,399.0
Minority share,Net Profit,0.0,0.0,0.0,0.0,-8.0,-14.0,-8.0,-6.0,-3.0,-5.0,-2.0,-2.0
Exceptional items AT,Net Profit,0.0,-2.0,0.0,-2.0,1.0,10.0,-354.0,2.0,-394.0,-69.0,179.0,65.0
Profit excl Excep,Net Profit,798.0,705.0,584.0,796.0,1643.0,732.0,402.0,1207.0,883.0,1624.0,2587.0,3366.0
Profit for PE,Net Profit,798.0,705.0,584.0,796.0,1636.0,718.0,337.0,1200.0,878.0,1618.0,2585.0,3363.0
Profit for EPS,Net Profit,798.0,703.0,584.0,794.0,1636.0,728.0,40.0,1202.0,487.0,1549.0,2764.0,3428.0
Profit Growth %,Net Profit,83.0,-12.0,-17.0,36.0,106.0,-56.0,-53.0,256.0,-27.0,84.0,60.0,30.0
