,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,23306.0,25153.0,25375.0,30979.0,41462.0,42430.0,44726.0,52599.0,63240.0,70908.0,75955.0,88512.0
Expenses,,18881.0,20252.0,20162.0,24834.0,34115.0,33184.0,33158.0,41084.0,52620.0,57930.0,63408.0,71507.0
Operating Profit,,4425.0,4901.0,5212.0,6145.0,7347.0,9246.0,11568.0,11514.0,10620.0,12979.0,12547.0,17004.0
OPM %,,19.0,19.0,21.0,20.0,18.0,22.0,26.0,22.0,17.0,18.0,17.0,19.0
Other Income,,350.0,464.0,648.0,242.0,350.0,651.0,619.0,669.0,507.0,557.0,647.0,439.0
Interest,,587.0,566.0,640.0,1238.0,1778.0,1992.0,1486.0,945.0,823.0,968.0,1651.0,1872.0
Depreciation,,1203.0,1377.0,1348.0,1848.0,2451.0,2723.0,2700.0,2715.0,2888.0,3145.0,4015.0,4644.0
Profit before tax,,2986.0,3421.0,3872.0,3301.0,3468.0,5183.0,8001.0,8524.0,7416.0,9422.0,7528.0,10927.0
Tax %,,30.0,28.0,30.0,33.0,31.0,-11.0,32.0,14.0,32.0,26.0,20.0,25.0
Net Profit,,2102.0,2480.0,2714.0,2224.0,2400.0,5751.0,5462.0,7334.0,5073.0,7004.0,6040.0,8188.0
EPS in Rs,,76.47,90.3,98.9,80.92,87.51,199.4,189.26,254.42,175.41,242.65,204.94,277.1
Dividend Payout %,,12.0,11.0,10.0,13.0,13.0,7.0,20.0,15.0,22.0,29.0,38.0,87.0
Sales Growth %,Sales,12.43,7.93,0.88,22.08,33.84,2.33,5.41,17.6,20.23,12.13,7.12,16.53
Material Cost %,Expenses,17.38,17.56,17.7,17.07,16.84,15.36,15.84,15.14,15.36,16.79,18.04,19.42
Manufacturing Cost %,Expenses,30.14,25.89,24.68,27.84,30.0,27.25,25.49,30.47,36.11,32.69,31.46,29.1
Employee Cost %,Expenses,5.71,5.83,6.1,5.91,5.57,5.95,5.28,4.84,4.35,4.3,5.09,4.72
Other Cost %,Expenses,27.79,31.23,30.97,29.34,29.87,29.66,27.52,27.66,27.38,27.91,28.89,27.55
Exceptional items,Other Income,299.0,63.0,68.0,-232.0,8.0,82.0,40.0,350.0,32.0,17.0,193.0,-14.0
Other income normal,Other Income,51.0,401.0,580.0,474.0,342.0,569.0,578.0,320.0,475.0,540.0,454.0,453.0
Minority share,Net Profit,-4.0,-2.0,1.0,-2.0,3.0,4.0,1.0,10.0,-9.0,1.0,-1.0,-23.0
Exceptional items AT,Net Profit,162.0,46.0,48.0,-154.0,6.0,67.0,-70.0,163.0,22.0,12.0,231.0,-11.0
Profit excl Excep,Net Profit,1940.0,2434.0,2666.0,2378.0,2395.0,5684.0,5532.0,7172.0,5052.0,6992.0,5809.0,8199.0
Profit for PE,Net Profit,1937.0,2432.0,2667.0,2376.0,2398.0,5688.0,5533.0,7182.0,5042.0,6993.0,5808.0,8176.0
Profit for EPS,Net Profit,2098.0,2478.0,2715.0,2222.0,2404.0,5755.0,5463.0,7344.0,5064.0,7005.0,6039.0,8166.0
Profit Growth %,Net Profit,-4.0,26.0,10.0,-11.0,1.0,137.0,-3.0,30.0,-30.0,39.0,-17.0,41.0
