,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,443.0,606.0,684.0,848.0,1039.0,1179.0,1362.0,1413.0,1421.0,1370.0,3007.0,3420.0
Expenses,,425.0,550.0,641.0,765.0,914.0,1009.0,1150.0,1303.0,1409.0,1308.0,2620.0,2768.0
Operating Profit,,18.0,56.0,43.0,83.0,125.0,170.0,212.0,109.0,12.0,61.0,387.0,653.0
OPM %,,4.2,9.0,6.0,10.0,12.0,14.0,16.0,8.0,0.8,4.5,13.0,19.0
Other Income,,48.0,14.0,9.0,436.0,9.0,10.0,-0.0,11.0,-58.0,-6.0,-49.0,-1.0
Interest,,43.0,38.0,28.0,33.0,33.0,36.0,24.0,16.0,36.0,48.0,86.0,69.0
Depreciation,,32.0,46.0,40.0,41.0,42.0,51.0,51.0,52.0,56.0,62.0,239.0,234.0
Profit before tax,,-8.0,-14.0,-17.0,444.0,59.0,94.0,137.0,53.0,-138.0,-55.0,13.0,349.0
Tax %,,40.0,19.0,-3.0,3.0,3.0,13.0,24.0,15.0,-11.0,-46.0,-20.0,36.0
Net Profit,,-12.0,-16.0,-16.0,431.0,57.0,82.0,104.0,45.0,-122.0,-30.0,16.0,225.0
EPS in Rs,,-0.7,-0.78,-0.57,17.3,1.97,2.81,3.84,1.65,-4.86,-1.44,0.93,4.06
Dividend Payout %,,0.0,0.0,0.0,1.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
Sales Growth %,Sales,12.21,36.77,12.76,24.03,22.58,13.46,15.47,3.76,0.57,-3.6,119.52,13.75
Material Cost %,Expenses,50.92,49.46,52.18,54.55,52.25,51.31,51.02,56.13,58.68,55.47,48.89,45.69
Manufacturing Cost %,Expenses,17.48,15.51,10.69,8.6,10.06,8.58,8.63,8.42,8.74,7.7,9.66,8.98
Employee Cost %,Expenses,13.79,14.3,15.54,13.43,14.04,14.0,13.75,16.38,18.18,18.29,18.36,16.53
Other Cost %,Expenses,13.65,11.51,15.31,13.64,11.63,11.66,11.03,11.33,13.56,14.05,10.22,9.72
Exceptional items,Other Income,-15.37,1.3,-2.46,-1.0,0.68,0.44,-5.55,0.25,-62.7,-11.83,-69.22,-39.51
Other income normal,Other Income,63.27,12.83,11.08,436.72,7.99,9.61,5.08,10.53,4.3,5.35,20.54,38.86
Minority share,Net Profit,1.0,-2.0,3.0,-9.0,-8.0,-12.0,-9.0,-4.0,1.0,-6.0,7.0,-47.0
Exceptional items AT,Net Profit,-12.0,1.0,-1.0,-1.0,0.0,0.0,-4.0,0.0,-59.0,-9.0,7.0,-25.0
Profit excl Excep,Net Profit,1.0,-17.0,-15.0,432.0,56.0,82.0,109.0,45.0,-63.0,-21.0,8.0,250.0
Profit for PE,Net Profit,0.0,-19.0,-13.0,423.0,48.0,70.0,99.0,41.0,-62.0,-27.0,16.0,197.0
Profit for EPS,Net Profit,-11.0,-18.0,-14.0,422.0,49.0,70.0,95.0,41.0,-121.0,-36.0,23.0,177.0
Profit Growth %,Net Profit,101.0,-3980.0,35.0,3450.0,-89.0,44.0,43.0,-59.0,-253.0,56.0,159.0,1140.0
