,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,6741.0,5848.0,6030.0,6248.0,6878.0,6735.0,6140.0,9622.0,10137.0,9505.0,9785.0,9869.0
Expenses,,5623.0,4672.0,4831.0,5345.0,5684.0,5798.0,5326.0,7348.0,8814.0,8531.0,8522.0,8630.0
Operating Profit,,1118.0,1176.0,1199.0,903.0,1194.0,937.0,814.0,2274.0,1324.0,973.0,1263.0,1239.0
OPM %,,17.0,20.0,20.0,14.0,17.0,14.0,13.0,24.0,13.0,10.0,13.0,13.0
Other Income,,161.0,158.0,591.0,215.0,239.0,187.0,222.0,264.0,232.0,369.0,384.0,274.0
Interest,,125.0,89.0,129.0,118.0,120.0,135.0,113.0,100.0,102.0,102.0,77.0,92.0
Depreciation,,532.0,374.0,343.0,240.0,254.0,333.0,364.0,368.0,394.0,405.0,401.0,465.0
Profit before tax,,622.0,872.0,1318.0,760.0,1059.0,655.0,559.0,2071.0,1060.0,835.0,1168.0,955.0
Tax %,,28.0,28.0,25.0,22.0,30.0,10.0,24.0,25.0,24.0,24.0,24.0,21.0
Net Profit,,446.0,624.0,994.0,592.0,741.0,591.0,427.0,1551.0,805.0,637.0,887.0,753.0
EPS in Rs,,12.57,19.31,34.17,20.24,25.43,20.08,14.4,53.54,27.5,21.84,30.54,25.76
Dividend Payout %,,16.0,15.0,8.0,15.0,14.0,0.0,24.0,62.0,13.0,18.0,16.0,19.0
Sales Growth %,Sales,9.99,-13.24,3.1,3.62,10.08,-2.08,-8.84,56.72,5.35,-6.24,2.95,0.86
Exceptional items,Other Income,39.0,18.0,445.0,127.0,111.0,5.0,1.0,5.0,4.0,7.0,44.0,0.0
Other income normal,Other Income,122.0,141.0,146.0,88.0,128.0,182.0,222.0,259.0,228.0,361.0,339.0,274.0
