,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,4189.0,4023.0,4021.0,4104.0,4512.0,4463.0,1575.0,3056.0,5810.0,6769.0,8335.0,9689.0
Expenses,,3762.0,3411.0,3411.0,3432.0,3682.0,3496.0,1937.0,2651.0,4005.0,4609.0,5565.0,6493.0
Operating Profit,,427.0,612.0,610.0,671.0,830.0,968.0,-362.0,405.0,1805.0,2160.0,2769.0,3196.0
OPM %,,10.0,15.0,15.0,16.0,18.0,22.0,-23.0,13.0,31.0,32.0,33.0,33.0
Other Income,,-193.0,-43.0,44.0,83.0,90.0,173.0,325.0,171.0,142.0,181.0,535.0,557.0
Interest,,176.0,376.0,324.0,269.0,190.0,341.0,403.0,428.0,236.0,220.0,208.0,221.0
Depreciation,,291.0,285.0,299.0,301.0,328.0,404.0,410.0,406.0,416.0,454.0,518.0,605.0
Profit before tax,,-232.0,-91.0,31.0,184.0,402.0,396.0,-850.0,-258.0,1295.0,1666.0,2578.0,2926.0
Tax %,,49.0,99.0,372.0,66.0,39.0,11.0,-18.0,-14.0,25.0,28.0,24.0,25.0
Net Profit,,-347.0,-203.0,-46.0,104.0,296.0,364.0,-796.0,-265.0,1053.0,1330.0,2038.0,2247.0
EPS in Rs,,-3.51,-1.75,-0.48,0.76,2.17,2.68,-5.45,-1.74,7.06,8.85,13.4,14.64
Dividend Payout %,,0.0,-13.0,-55.0,47.0,21.0,17.0,-7.0,-23.0,14.0,20.0,17.0,22.0
Sales Growth %,Sales,3.01,-3.95,-0.06,2.06,9.95,-1.08,-64.71,94.03,90.1,16.5,23.13,16.25
Material Cost %,Expenses,10.58,9.12,9.05,9.17,8.96,8.3,9.13,8.42,8.14,7.69,9.28,9.81
Manufacturing Cost %,Expenses,22.71,18.86,21.53,21.02,21.08,24.15,33.84,26.15,23.21,23.02,17.59,16.93
Employee Cost %,Expenses,34.95,35.47,34.04,32.93,32.67,33.58,56.89,37.74,27.34,26.76,25.88,25.72
Other Cost %,Expenses,21.57,21.34,20.21,20.52,18.91,12.29,23.11,14.45,10.24,10.63,14.02,14.56
Exceptional items,Other Income,-338.0,-85.0,-10.0,22.0,19.0,133.0,184.0,48.0,64.0,24.0,345.0,309.0
Other income normal,Other Income,145.0,42.0,54.0,62.0,71.0,40.0,141.0,123.0,78.0,157.0,190.0,247.0
Profit from Associates,Net Profit,-0.0,-21.0,38.0,40.0,52.0,13.0,-101.0,-43.0,81.0,129.0,77.0,52.0
Minority share,Net Profit,-31.0,-28.0,-18.0,-3.0,-9.0,-9.0,76.0,17.0,-50.0,-71.0,-130.0,-163.0
Exceptional items AT,Net Profit,-178.0,-0.0,32.0,5.0,11.0,76.0,184.0,48.0,47.0,17.0,427.0,388.0
Profit excl Excep,Net Profit,-169.0,-203.0,-78.0,98.0,286.0,288.0,-980.0,-312.0,1006.0,1313.0,1611.0,1859.0
Profit for PE,Net Profit,-200.0,-231.0,-95.0,96.0,277.0,280.0,-887.0,-292.0,958.0,1243.0,1507.0,1724.0
Profit for EPS,Net Profit,-378.0,-231.0,-63.0,101.0,287.0,354.0,-720.0,-248.0,1003.0,1259.0,1908.0,2084.0
Profit Growth %,Net Profit,-51.0,-15.0,59.0,200.0,189.0,1.0,-416.0,67.0,428.0,30.0,21.0,14.0
