,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,222.0,235.0,259.0,260.0,300.0,398.0,391.0,367.0,514.0,684.0,1113.0,2302.0
Expenses,,135.0,160.0,180.0,184.0,206.0,219.0,205.0,206.0,369.0,621.0,447.0,660.0
Operating Profit,,88.0,75.0,80.0,76.0,94.0,178.0,185.0,161.0,145.0,63.0,665.0,1642.0
OPM %,,39.0,32.0,31.0,29.0,31.0,45.0,47.0,44.0,28.0,9.0,60.0,71.0
Other Income,,110.0,111.0,117.0,88.0,75.0,105.0,104.0,46.0,68.0,75.0,98.0,127.0
Interest,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,,26.0,25.0,19.0,17.0,15.0,18.0,22.0,23.0,22.0,36.0,64.0,78.0
Profit before tax,,170.0,162.0,178.0,147.0,154.0,265.0,267.0,184.0,191.0,102.0,699.0,1690.0
Tax %,,26.0,29.0,29.0,26.0,5.0,11.0,16.0,22.0,22.0,18.0,20.0,21.0
Net Profit,,126.0,115.0,127.0,108.0,146.0,236.0,225.0,143.0,149.0,83.0,560.0,1332.0
EPS in Rs,,4.93,4.5,4.96,4.25,5.73,9.27,8.83,5.63,5.84,3.26,21.96,52.22
Dividend Payout %,,41.0,29.0,60.0,80.0,70.0,65.0,62.0,62.0,65.0,47.0,27.0,15.0
Sales Growth %,Sales,-35.0,6.0,10.0,0.0,15.0,33.0,-2.0,-6.0,40.0,33.0,63.0,107.0
Manufacturing Cost %,Expenses,4.62,5.16,2.56,2.49,1.68,1.49,1.06,1.12,39.17,6.6,6.82,0.0
Employee Cost %,Expenses,15.7,18.13,25.18,26.54,24.82,20.04,20.14,22.7,18.55,17.08,13.46,7.82
Other Cost %,Expenses,40.27,44.64,41.57,41.83,42.17,33.64,31.4,32.29,14.1,67.14,19.92,20.86
Exceptional items,Other Income,53.0,36.0,26.0,40.0,-12.0,66.0,49.0,-21.0,0.0,0.0,0.0,0.0
Other income normal,Other Income,57.0,76.0,91.0,48.0,87.0,39.0,55.0,66.0,68.0,75.0,98.0,127.0
Profit from Associates,Net Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exceptional items AT,Net Profit,38.0,25.0,18.0,29.0,-9.0,56.0,42.0,-17.0,0.0,0.0,0.0,0.0
Profit excl Excep,Net Profit,88.0,89.0,108.0,79.0,156.0,180.0,183.0,161.0,149.0,83.0,560.0,1332.0
Profit for PE,Net Profit,88.0,89.0,108.0,79.0,156.0,180.0,183.0,161.0,149.0,83.0,560.0,1332.0
Profit for EPS,Net Profit,126.0,115.0,127.0,108.0,146.0,236.0,225.0,143.0,149.0,83.0,560.0,1332.0
Profit Growth %,Net Profit,-28.0,2.0,21.0,-27.0,97.0,16.0,2.0,-12.0,-7.0,-44.0,574.0,138.0
