,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,19359.0,19469.0,21603.0,33286.0,46966.0,37923.0,34579.0,51166.0,53212.0,50354.0,50129.0,53225.0
Expenses,,13919.0,16032.0,16894.0,26817.0,38553.0,31092.0,21472.0,35607.0,43270.0,40153.0,40640.0,43581.0
Operating Profit,,5440.0,3437.0,4709.0,6469.0,8412.0,6831.0,13107.0,15559.0,9942.0,10202.0,9488.0,9644.0
OPM %,,28.0,18.0,22.0,19.0,18.0,18.0,38.0,30.0,19.0,20.0,19.0,18.0
Other Income,,-1644.0,-79.0,-362.0,-584.0,-1470.0,74.0,-1861.0,-1884.0,-539.0,156.0,-1065.0,-543.0
Interest,,2606.0,3254.0,3441.0,3866.0,4264.0,3768.0,2753.0,1888.0,1446.0,1294.0,1312.0,1517.0
Depreciation,,2733.0,4068.0,3949.0,3883.0,5480.0,3429.0,2414.0,2097.0,2691.0,2822.0,2768.0,3171.0
Profit before tax,,-1543.0,-3964.0,-3043.0,-1864.0,-2802.0,-291.0,6078.0,9690.0,5266.0,6241.0,4344.0,4413.0
Tax %,,-6.0,-22.0,-17.0,-13.0,-14.0,37.0,30.0,30.0,25.0,5.0,34.0,24.0
Net Profit,,-1452.0,-3087.0,-2538.0,-1616.0,-2412.0,-400.0,4267.0,6766.0,3974.0,5943.0,2846.0,3361.0
EPS in Rs,,-13.97,-32.42,-24.93,-14.56,-17.0,-1.07,35.62,56.4,31.11,58.21,27.57,33.01
Dividend Payout %,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,7.0,6.0
Sales Growth %,Sales,0.38,0.57,10.96,54.08,41.1,-19.25,-8.82,47.97,4.0,-5.37,-0.45,6.18
Material Cost %,Expenses,28.27,33.62,32.79,28.42,34.57,29.57,31.96,40.07,46.41,43.73,47.0,47.9
Manufacturing Cost %,Expenses,0.0,36.79,33.41,28.39,24.95,25.08,20.76,20.52,26.83,26.67,24.6,0.0
Employee Cost %,Expenses,5.63,4.87,4.23,2.87,2.28,2.41,2.38,1.7,2.13,2.56,2.37,2.35
Other Cost %,Expenses,37.99,7.07,7.77,20.88,20.29,24.93,7.0,7.29,5.94,6.78,7.1,31.63
Exceptional items,Other Income,-1912.0,-82.0,-362.0,-587.0,-1485.0,48.0,-2389.0,-1900.0,-559.0,80.0,-1124.0,-871.0
Other income normal,Other Income,267.0,3.0,0.0,3.0,16.0,26.0,528.0,16.0,21.0,76.0,59.0,328.0
Profit from Associates,Net Profit,3.0,-1.0,3.0,9.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Minority share,Net Profit,174.0,121.0,256.0,206.0,766.0,291.0,-633.0,-1013.0,-800.0,-5.0,-34.0,7.0
Exceptional items AT,Net Profit,-1156.0,-82.0,-362.0,-577.0,-1458.0,-125.0,-148.0,-292.0,-959.0,75.0,-711.0,-664.0
Profit excl Excep,Net Profit,-296.0,-3005.0,-2175.0,-1039.0,-954.0,-275.0,4415.0,7057.0,4934.0,5868.0,3557.0,4024.0
Profit for PE,Net Profit,-261.0,-2887.0,-1956.0,-906.0,-651.0,-75.0,3760.0,6001.0,3940.0,5863.0,3515.0,4031.0
Profit for EPS,Net Profit,-1278.0,-2966.0,-2281.0,-1409.0,-1645.0,-109.0,3634.0,5753.0,3174.0,5938.0,2812.0,3367.0
Profit Growth %,Net Profit,-114.0,-1007.0,32.0,54.0,28.0,88.0,5108.0,60.0,-34.0,49.0,-40.0,15.0
