,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,11668.0,5558.0,6085.0,6621.0,6826.0,6743.0,13954.0,27717.0,28382.0,28601.0,30123.0,32493.0
Expenses,,6664.0,3070.0,3260.0,3464.0,3714.0,3185.0,6775.0,12816.0,18713.0,14044.0,9473.0,14680.0
Operating Profit,,5004.0,2488.0,2825.0,3157.0,3112.0,3558.0,7179.0,14901.0,9669.0,14557.0,20650.0,17813.0
OPM %,,43.0,45.0,46.0,48.0,46.0,53.0,51.0,54.0,34.0,51.0,69.0,55.0
Other Income,,522.0,1679.0,1960.0,1599.0,1559.0,1846.0,1262.0,458.0,85.0,1490.0,764.0,818.0
Interest,,290.0,33.0,39.0,46.0,53.0,335.0,836.0,1603.0,1670.0,1864.0,1858.0,1893.0
Depreciation,,2185.0,1155.0,1166.0,1180.0,1066.0,1282.0,2848.0,5325.0,5324.0,6060.0,6402.0,7141.0
Profit before tax,,3052.0,2979.0,3580.0,3529.0,3553.0,3788.0,4757.0,8431.0,2759.0,8122.0,13154.0,9598.0
Tax %,,35.0,25.0,23.0,29.0,30.0,13.0,21.0,24.0,26.0,26.0,24.0,26.0
Net Profit,,1992.0,2247.0,2747.0,2494.0,2494.0,3299.0,3779.0,6373.0,2040.0,6036.0,9932.0,7145.0
EPS in Rs,,10.52,11.85,14.85,13.48,13.48,17.83,14.02,23.65,7.57,22.4,37.65,27.08
Dividend Payout %,,105.0,25.0,108.0,104.0,111.0,59.0,143.0,47.0,0.0,0.0,0.0,52.0
Sales Growth %,Sales,7.77,-52.36,9.47,8.82,3.1,-1.22,106.94,98.63,2.4,0.77,5.32,7.87
Material Cost %,Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03
Manufacturing Cost %,Expenses,43.73,42.86,41.46,40.6,42.33,38.82,42.12,41.9,42.07,43.88,42.78,41.43
Employee Cost %,Expenses,3.43,4.64,4.51,4.4,4.27,4.35,3.67,2.79,2.73,2.74,2.79,2.7
Other Cost %,Expenses,9.96,7.74,7.6,7.32,7.81,4.07,2.75,1.56,21.13,2.49,-14.14,1.01
Exceptional items,Other Income,339.0,365.0,579.0,-113.0,345.0,322.0,209.0,274.0,-226.0,285.0,269.0,343.0
Other income normal,Other Income,184.0,1314.0,1380.0,1712.0,1214.0,1524.0,1053.0,184.0,311.0,1205.0,495.0,475.0
Exceptional items AT,Net Profit,221.0,275.0,409.0,-78.0,240.0,273.0,166.0,207.0,-60.0,212.0,335.0,431.0
Profit excl Excep,Net Profit,1771.0,1972.0,2338.0,2572.0,2254.0,3026.0,3613.0,6166.0,2100.0,5825.0,9597.0,6714.0
Profit for PE,Net Profit,1771.0,1972.0,2338.0,2572.0,2254.0,3026.0,3613.0,6166.0,2100.0,5825.0,9597.0,6714.0
Profit for EPS,Net Profit,1992.0,2247.0,2747.0,2494.0,2494.0,3299.0,3779.0,6373.0,2040.0,6036.0,9932.0,7145.0
Profit Growth %,Net Profit,26.0,11.0,19.0,10.0,-12.0,34.0,19.0,71.0,-66.0,177.0,65.0,-30.0
