,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,242.0,432.0,579.0,792.0,1004.0,1943.0,2341.0,3206.0,3355.0,3928.0,4028.0,4418.0
Expenses,,166.0,362.0,523.0,726.0,907.0,1758.0,1907.0,2504.0,2764.0,3193.0,3335.0,3691.0
Operating Profit,,77.0,70.0,56.0,66.0,97.0,184.0,435.0,702.0,590.0,735.0,692.0,726.0
OPM %,,32.0,16.0,10.0,8.0,10.0,9.0,19.0,22.0,18.0,19.0,17.0,16.0
Other Income,,5.0,-2.0,2.0,5.0,11.0,-36.0,22.0,16.0,26.0,42.0,40.0,37.0
Interest,,0.0,1.0,0.0,0.0,0.0,7.0,2.0,3.0,4.0,9.0,8.0,7.0
Depreciation,,76.0,53.0,20.0,57.0,73.0,378.0,40.0,41.0,46.0,85.0,98.0,122.0
Profit before tax,,5.0,14.0,39.0,13.0,33.0,-237.0,415.0,674.0,567.0,683.0,627.0,634.0
Tax %,,53.0,47.0,-5.0,-51.0,11.0,-11.0,14.0,20.0,21.0,20.0,19.0,20.0
Net Profit,,3.0,7.0,41.0,19.0,30.0,-211.0,356.0,539.0,448.0,548.0,507.0,509.0
EPS in Rs,,0.26,0.71,3.81,1.7,2.58,-14.47,26.18,39.73,33.31,40.78,37.68,38.39
Dividend Payout %,,0.0,28.0,7.0,18.0,14.0,0.0,8.0,5.0,30.0,29.0,32.0,31.0
Sales Growth %,Sales,131.83,77.97,34.24,36.65,26.83,93.52,20.52,36.92,4.63,17.09,2.54,9.68
Manufacturing Cost %,Expenses,60.0,74.0,86.0,88.0,86.0,80.0,76.0,72.0,75.0,74.0,74.0,74.0
Employee Cost %,Expenses,4.0,3.0,2.0,2.0,2.0,6.0,4.0,4.0,4.0,4.0,5.0,6.0
Other Cost %,Expenses,4.0,7.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0
Exceptional items,Other Income,-0.24,-3.54,-0.01,2.75,7.4,-46.98,1.77,0.0,-0.35,-0.22,0.0,0.0
Other income normal,Other Income,5.23,1.06,2.48,2.01,3.21,10.61,20.15,16.13,26.2,42.64,40.22,37.27
Exceptional items AT,Net Profit,-0.0,-2.0,-0.0,2.0,6.0,-45.0,1.0,0.0,-0.0,-0.0,0.0,0.0
Profit excl Excep,Net Profit,3.0,9.0,41.0,17.0,24.0,-166.0,355.0,539.0,448.0,548.0,507.0,509.0
Profit for PE,Net Profit,3.0,9.0,41.0,17.0,24.0,-166.0,355.0,539.0,448.0,548.0,507.0,509.0
Profit for EPS,Net Profit,3.0,7.0,41.0,19.0,30.0,-211.0,356.0,539.0,448.0,548.0,507.0,509.0
Profit Growth %,Net Profit,126.0,240.0,349.0,-59.0,43.0,-790.0,313.0,52.0,-17.0,22.0,-8.0,0.0
