,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,,5392.0,7299.0,9970.0,12746.0,18487.0,26375.0,26673.0,31633.0,41411.0,54972.0,68832.0,81985.0
Interest,,2274.0,2959.0,3853.0,4696.0,6723.0,9608.0,9519.0,9848.0,12701.0,18886.0,24991.0,28899.0
Expenses,,1752.0,2354.0,3250.0,4115.0,5454.0,9159.0,10839.0,11880.0,12693.0,16099.0,20878.0,25998.0
Financing Profit,,1367.0,1986.0,2867.0,3935.0,6310.0,7609.0,6314.0,9905.0,16018.0,19987.0,22963.0,27088.0
Financing Margin %,,25.0,27.0,29.0,31.0,34.0,29.0,24.0,31.0,39.0,36.0,33.0,33.0
Other Income,,26.0,35.0,22.0,10.0,13.0,8.0,3.0,-17.0,-5.0,6.0,-2.0,-263.0
Depreciation,,36.0,56.0,71.0,102.0,144.0,295.0,325.0,385.0,485.0,683.0,881.0,1009.0
Profit before tax,,1357.0,1965.0,2817.0,3843.0,6179.0,7322.0,5992.0,9504.0,15528.0,19310.0,22080.0,25817.0
Tax %,,34.0,35.0,35.0,35.0,35.0,28.0,26.0,26.0,26.0,25.0,24.0,25.0
Net Profit,,898.0,1279.0,1836.0,2496.0,3995.0,5264.0,4420.0,7028.0,11508.0,14451.0,16779.0,19332.0
EPS in Rs,,1.79,2.37,3.34,4.32,6.91,8.75,7.33,11.61,19.01,23.35,26.77,30.56
Dividend Payout %,,10.0,10.0,11.0,9.0,9.0,11.0,14.0,17.0,16.0,15.0,21.0,20.0
Manufacturing Cost %,Expenses,0.0,0.0,0.0,0.0,4.16,4.38,5.0,5.81,4.93,3.81,4.18,4.79
Employee Cost %,Expenses,8.39,8.66,9.37,11.27,10.51,9.68,9.38,11.36,12.33,11.66,10.93,10.98
Other Cost %,Expenses,24.1,23.59,23.23,21.01,14.83,20.67,26.25,20.38,13.4,13.82,15.21,15.95
Exceptional items,Other Income,-0.0,-0.0,-0.0,-0.0,3.0,-2.0,-7.0,-25.0,-13.0,-13.0,-36.0,-284.0
Other income normal,Other Income,26.0,35.0,22.0,11.0,10.0,10.0,10.0,8.0,9.0,19.0,33.0,21.0
Minority share,Net Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.0,-315.0
Exceptional items AT,Net Profit,-0.0,-0.0,-0.0,-0.0,2.0,-2.0,-5.0,-18.0,-10.0,-9.0,-26.0,-208.0
Profit excl Excep,Net Profit,898.0,1279.0,1837.0,2497.0,3993.0,5265.0,4425.0,7047.0,11518.0,14460.0,16806.0,19540.0
Profit for PE,Net Profit,898.0,1279.0,1837.0,2497.0,3993.0,5265.0,4425.0,7047.0,11518.0,14460.0,16664.0,19222.0
Profit for EPS,Net Profit,898.0,1279.0,1836.0,2496.0,3995.0,5264.0,4420.0,7028.0,11508.0,14451.0,16638.0,19017.0
Profit Growth %,Net Profit,,42.0,44.0,36.0,60.0,32.0,-16.0,59.0,63.0,26.0,15.0,15.0
