,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,5733.0,6017.0,5918.0,6322.0,7334.0,7315.0,8048.0,9512.0,9764.0,9653.0,10831.0,13611.0
Expenses,,4863.0,4966.0,4759.0,5185.0,6009.0,5846.0,6459.0,7831.0,7954.0,7627.0,8692.0,11283.0
Operating Profit,,870.0,1051.0,1159.0,1137.0,1325.0,1469.0,1589.0,1681.0,1810.0,2026.0,2139.0,2328.0
OPM %,,15.0,17.0,20.0,18.0,18.0,20.0,20.0,18.0,19.0,21.0,20.0,17.0
Other Income,,59.0,93.0,96.0,85.0,103.0,95.0,107.0,98.0,144.0,142.0,208.0,204.0
Interest,,23.0,21.0,17.0,16.0,40.0,50.0,34.0,39.0,56.0,73.0,53.0,53.0
Depreciation,,84.0,95.0,90.0,89.0,131.0,140.0,139.0,139.0,155.0,158.0,178.0,202.0
Profit before tax,,822.0,1029.0,1149.0,1117.0,1257.0,1374.0,1523.0,1601.0,1743.0,1937.0,2116.0,2277.0
Tax %,,29.0,30.0,29.0,26.0,10.0,24.0,21.0,22.0,24.0,22.0,22.0,20.0
Net Profit,,585.0,723.0,811.0,827.0,1131.0,1043.0,1199.0,1255.0,1322.0,1502.0,1658.0,1813.0
EPS in Rs,,4.45,5.51,6.19,6.31,8.63,7.91,9.08,9.48,10.07,11.44,12.57,13.57
Dividend Payout %,,28.0,77.0,57.0,67.0,55.0,85.0,83.0,97.0,45.0,83.0,83.0,30.0
Sales Growth %,Sales,22.33,4.96,-1.65,6.83,16.01,-0.26,10.02,18.19,2.65,-1.14,12.2,25.67
Material Cost %,Expenses,46.0,51.0,40.0,46.0,48.0,44.0,47.0,51.0,49.0,44.0,45.0,51.0
Manufacturing Cost %,Expenses,14.0,5.0,13.0,12.0,12.0,12.0,10.0,10.0,10.0,10.0,9.0,9.0
Employee Cost %,Expenses,6.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,8.0,8.0,7.0
Other Cost %,Expenses,20.0,20.0,21.0,17.0,16.0,17.0,16.0,15.0,16.0,18.0,19.0,17.0
Exceptional items,Other Income,14.0,23.0,52.0,2.0,7.0,-29.0,13.0,0.0,28.0,15.0,20.0,8.0
Other income normal,Other Income,44.0,70.0,45.0,83.0,96.0,124.0,94.0,98.0,116.0,127.0,188.0,196.0
Minority share,Net Profit,-11.0,-12.0,-12.0,-13.0,-17.0,-22.0,-27.0,-30.0,-20.0,-21.0,-29.0,-51.0
Exceptional items AT,Net Profit,11.0,16.0,37.0,1.0,5.0,-22.0,10.0,0.0,21.0,12.0,25.0,10.0
Profit excl Excep,Net Profit,574.0,707.0,774.0,826.0,1126.0,1065.0,1189.0,1255.0,1301.0,1490.0,1633.0,1803.0
Profit for PE,Net Profit,563.0,696.0,763.0,813.0,1109.0,1042.0,1162.0,1225.0,1281.0,1470.0,1605.0,1752.0
Profit for EPS,Net Profit,573.0,711.0,799.0,814.0,1114.0,1021.0,1172.0,1225.0,1302.0,1481.0,1629.0,1762.0
Profit Growth %,Net Profit,18.0,24.0,10.0,7.0,36.0,-6.0,12.0,5.0,5.0,15.0,9.0,9.0
