,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,9513.0,9527.0,9001.0,8391.0,12896.0,8901.0,7949.0,11138.0,15553.0,20845.0,22199.0,20823.0
Expenses,,8513.0,8540.0,8326.0,7518.0,11303.0,7824.0,7030.0,10110.0,14094.0,19076.0,20281.0,18987.0
Operating Profit,,1000.0,987.0,675.0,873.0,1592.0,1077.0,919.0,1028.0,1459.0,1769.0,1918.0,1836.0
OPM %,,11.0,10.0,8.0,10.0,12.0,12.0,12.0,9.0,9.0,8.0,9.0,9.0
Other Income,,127.0,71.0,87.0,-23.0,17.0,63.0,105.0,272.0,144.0,99.0,165.0,96.0
Interest,,737.0,643.0,513.0,460.0,522.0,554.0,480.0,478.0,515.0,595.0,680.0,745.0
Depreciation,,277.0,248.0,203.0,172.0,193.0,199.0,181.0,187.0,203.0,212.0,216.0,235.0
Profit before tax,,113.0,167.0,46.0,219.0,894.0,387.0,363.0,635.0,885.0,1061.0,1187.0,952.0
Tax %,,45.0,51.0,82.0,37.0,37.0,19.0,22.0,22.0,27.0,30.0,27.0,24.0
Net Profit,,48.0,82.0,8.0,139.0,568.0,314.0,283.0,494.0,646.0,740.0,868.0,724.0
EPS in Rs,,0.97,2.17,0.57,2.81,9.63,5.52,4.4,7.91,9.7,11.32,13.06,10.76
Dividend Payout %,,41.0,28.0,70.0,36.0,16.0,4.0,18.0,25.0,23.0,19.0,17.0,20.0
Sales Growth %,Sales,30.82,0.15,-5.53,-6.78,53.69,-30.98,-10.69,40.11,39.64,34.02,6.5,-6.2
Material Cost %,Expenses,48.0,41.0,38.0,36.0,39.0,34.0,31.0,32.0,32.0,36.0,35.0,33.0
Manufacturing Cost %,Expenses,34.0,40.0,46.0,45.0,43.0,45.0,50.0,53.0,54.0,51.0,51.0,52.0
Employee Cost %,Expenses,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0
Other Cost %,Expenses,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0
Exceptional items,Other Income,18.0,-30.0,3.0,-116.0,-82.0,-38.0,13.0,202.0,33.0,-30.0,34.0,-32.0
Other income normal,Other Income,108.0,102.0,85.0,93.0,99.0,101.0,92.0,70.0,111.0,128.0,131.0,128.0
Profit from Associates,Net Profit,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minority share,Net Profit,6.0,39.0,23.0,30.0,11.0,22.0,-15.0,-12.0,-37.0,-30.0,-48.0,-49.0
Exceptional items AT,Net Profit,10.0,-10.0,-5.0,-63.0,-52.0,-28.0,10.0,155.0,24.0,-21.0,43.0,-24.0
Profit excl Excep,Net Profit,38.0,92.0,14.0,202.0,620.0,342.0,273.0,339.0,622.0,761.0,825.0,748.0
Profit for PE,Net Profit,44.0,130.0,37.0,232.0,631.0,364.0,259.0,331.0,586.0,731.0,779.0,698.0
Profit for EPS,Net Profit,54.0,120.0,32.0,169.0,579.0,337.0,268.0,482.0,609.0,711.0,820.0,675.0
Profit Growth %,Net Profit,1017.0,200.0,-72.0,527.0,172.0,-42.0,-29.0,28.0,77.0,25.0,7.0,-10.0
