,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,27215.0,18141.0,30647.0,32260.0,38855.0,29380.0,71528.0,67126.0,70207.0,101482.0,92922.0,99432.0
Expenses,,26341.0,17187.0,29674.0,31186.0,37640.0,28239.0,70294.0,66348.0,70127.0,100836.0,91894.0,98298.0
Operating Profit,,874.0,953.0,972.0,1074.0,1215.0,1141.0,1235.0,778.0,80.0,646.0,1028.0,1133.0
OPM %,,3.0,5.0,3.0,3.0,3.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0
Other Income,,79.0,108.0,139.0,282.0,136.0,369.0,445.0,766.0,1437.0,410.0,366.0,924.0
Interest,,-14.0,8.0,9.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,,43.0,45.0,41.0,44.0,45.0,47.0,51.0,56.0,76.0,79.0,104.0,0.0
Profit before tax,,924.0,1008.0,1061.0,1300.0,1291.0,1463.0,1629.0,1487.0,1441.0,977.0,1290.0,2057.0
Tax %,,15.0,19.0,16.0,15.0,1.0,11.0,16.0,11.0,5.0,-61.0,-40.0,7.0
Net Profit,,786.0,817.0,887.0,1107.0,1278.0,1297.0,1361.0,1327.0,1368.0,1574.0,1811.0,1912.0
EPS in Rs,,3.94,4.09,4.44,5.5,6.33,6.43,6.73,6.28,6.37,7.32,8.41,8.86
Dividend Payout %,,18.0,22.0,25.0,25.0,26.0,0.0,30.0,27.0,30.0,27.0,25.0,24.0
Sales Growth %,Sales,58.54,-33.34,68.94,5.26,20.44,-24.38,143.45,-6.15,4.59,44.55,-8.44,7.01
Manufacturing Cost %,Expenses,88.0,78.0,85.0,82.0,84.0,77.0,91.0,89.0,86.0,92.0,91.0,0.0
Employee Cost %,Expenses,3.0,5.0,4.0,4.0,4.0,6.0,2.0,3.0,4.0,3.0,4.0,4.0
Other Cost %,Expenses,6.0,12.0,8.0,11.0,9.0,13.0,5.0,6.0,10.0,4.0,4.0,95.0
Exceptional items AT,Net Profit,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,172.0,147.0,0.0
Profit excl Excep,Net Profit,786.0,817.0,887.0,1107.0,1181.0,1297.0,1361.0,1327.0,1368.0,1402.0,1664.0,1912.0
Profit for PE,Net Profit,786.0,817.0,887.0,1107.0,1181.0,1297.0,1361.0,1327.0,1368.0,1402.0,1664.0,1912.0
Profit for EPS,Net Profit,786.0,817.0,887.0,1107.0,1278.0,1297.0,1361.0,1327.0,1368.0,1574.0,1811.0,1912.0
Profit Growth %,Net Profit,8.0,4.0,9.0,25.0,7.0,10.0,5.0,-2.0,3.0,2.0,19.0,15.0
