,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,7.0,9.0,8.0,82.0,95.0,211.0,30.0,194.0,217.0,223.0,184.0,313.0
Expenses,,12.0,15.0,14.0,20.0,20.0,20.0,20.0,20.0,23.0,19.0,12.0,4.0
Operating Profit,,-5.0,-6.0,-6.0,61.0,75.0,191.0,11.0,174.0,194.0,203.0,172.0,309.0
OPM %,,-72.0,-72.0,-69.0,75.0,79.0,90.0,35.0,90.0,90.0,91.0,94.0,99.0
Other Income,,63.0,108.0,21.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,45.0,0.0
Interest,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
Profit before tax,,55.0,101.0,14.0,61.0,74.0,192.0,9.0,172.0,193.0,202.0,215.0,309.0
Tax %,,0.0,0.0,9.0,1.0,2.0,6.0,3.0,17.0,-1.0,1.0,0.0,-1.0
Net Profit,,55.0,101.0,13.0,61.0,73.0,180.0,9.0,143.0,195.0,199.0,214.0,311.0
EPS in Rs,,47.91,88.37,11.44,53.16,63.7,157.45,7.71,124.87,170.88,174.4,187.56,271.74
Dividend Payout %,,63.0,34.0,262.0,62.0,52.0,32.0,649.0,64.0,94.0,97.0,75.0,81.0
Sales Growth %,Sales,66.0,29.0,-5.0,861.0,16.0,122.0,-86.0,538.0,12.0,3.0,-17.0,70.0
Material Cost %,Expenses,50.22,51.51,45.65,9.35,8.09,3.68,26.54,4.34,4.35,2.39,1.72,0.0
Manufacturing Cost %,Expenses,26.04,18.95,22.71,4.13,2.57,1.08,7.0,1.28,1.31,1.3,0.94,0.0
Employee Cost %,Expenses,85.76,90.86,89.53,10.21,8.67,4.21,27.13,4.5,3.89,3.86,2.03,0.24
Other Cost %,Expenses,9.64,10.48,10.82,1.16,1.71,0.6,4.14,0.31,0.88,1.13,1.6,1.11
Exceptional items,Other Income,5.53,2.87,0.48,0.65,0.88,-0.01,0.07,0.01,0.0,0.0,43.6,0.0
Other income normal,Other Income,57.37,105.3,20.25,0.06,0.07,2.84,0.21,0.35,0.69,1.03,1.29,0.48
Exceptional items AT,Net Profit,6.0,3.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,39.0,0.0
Profit excl Excep,Net Profit,49.0,98.0,13.0,60.0,72.0,180.0,9.0,143.0,195.0,199.0,175.0,311.0
Profit for PE,Net Profit,49.0,98.0,13.0,60.0,72.0,180.0,9.0,143.0,195.0,199.0,175.0,311.0
Profit for EPS,Net Profit,55.0,101.0,13.0,61.0,73.0,180.0,9.0,143.0,195.0,199.0,214.0,311.0
Profit Growth %,Net Profit,8.0,99.0,-87.0,376.0,20.0,150.0,-95.0,1533.0,37.0,2.0,-12.0,77.0
