,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,,26476.0,25988.0,24775.0,24163.0,22749.0,23676.0,22830.0,22903.0,25657.0,30849.0,33797.0,36168.0
Interest,,19200.0,18889.0,18166.0,17603.0,15935.0,16005.0,14543.0,13361.0,13905.0,17882.0,19830.0,21926.0
Expenses,,8620.0,11529.0,12744.0,14015.0,14580.0,12135.0,12419.0,10477.0,12778.0,13099.0,14102.0,13578.0
Financing Profit,,-1344.0,-4430.0,-6136.0,-7455.0,-7766.0,-4464.0,-4133.0,-934.0,-1026.0,-133.0,-134.0,664.0
Financing Margin %,,-5.0,-17.0,-25.0,-31.0,-34.0,-19.0,-18.0,-4.0,-4.0,-0.0,-0.0,2.0
Other Income,,1900.0,2019.0,2871.0,2620.0,2416.0,3622.0,2994.0,2986.0,4164.0,4814.0,5784.0,6463.0
Depreciation,,230.0,240.0,258.0,260.0,278.0,285.0,293.0,297.0,386.0,500.0,558.0,530.0
Profit before tax,,327.0,-2651.0,-3523.0,-5096.0,-5628.0,-1127.0,-1431.0,1755.0,2752.0,4181.0,5092.0,6597.0
Tax %,,-89.0,-47.0,-31.0,0.0,0.0,0.0,-30.0,38.0,39.0,36.0,23.0,31.0
Net Profit,,670.0,-1392.0,-2457.0,-5134.0,-5611.0,-1252.0,-995.0,1083.0,1688.0,2677.0,3943.0,4531.0
EPS in Rs,,4.02,-8.26,-12.93,-19.63,-13.88,-2.2,-1.7,1.24,1.93,3.07,4.35,5.0
Dividend Payout %,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0
Manufacturing Cost %,Expenses,0.28,0.27,0.49,0.47,0.44,0.44,0.51,0.71,0.57,0.48,0.62,0.6
Employee Cost %,Expenses,14.47,17.21,17.04,16.52,15.72,17.86,18.18,19.57,21.89,20.51,21.41,21.02
Other Cost %,Expenses,17.81,26.88,33.91,41.01,47.94,32.96,35.71,25.46,27.34,21.47,19.7,15.92
Exceptional items,Other Income,-1.0,74.0,-2.0,-4.0,-4.0,-22.0,-21.0,9.0,-1.0,-15.0,0.0,7.0
Other income normal,Other Income,1901.0,1944.0,2872.0,2625.0,2421.0,3645.0,3015.0,2977.0,4165.0,4828.0,5784.0,6456.0
Profit from Associates,Net Profit,52.0,15.0,-15.0,-38.0,17.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0
Minority share,Net Profit,-4.0,-5.0,-3.0,-6.0,-6.0,-4.0,-5.0,-7.0,-10.0,-9.0,-9.0,-7.0
Exceptional items AT,Net Profit,-1.0,74.0,-2.0,-4.0,-4.0,-22.0,-21.0,9.0,-1.0,-15.0,0.0,7.0
Profit excl Excep,Net Profit,671.0,-1466.0,-2455.0,-5129.0,-5607.0,-1230.0,-974.0,1074.0,1690.0,2691.0,3943.0,4524.0
Profit for PE,Net Profit,667.0,-1471.0,-2458.0,-5135.0,-5612.0,-1233.0,-979.0,1067.0,1680.0,2682.0,3934.0,4517.0
Profit for EPS,Net Profit,666.0,-1396.0,-2459.0,-5140.0,-5617.0,-1256.0,-1000.0,1076.0,1679.0,2668.0,3934.0,4524.0
Profit Growth %,Net Profit,155.0,-321.0,-67.0,-109.0,-9.0,78.0,21.0,209.0,58.0,60.0,47.0,15.0
