,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,303.0,243.0,952.0,888.0,857.0,560.0,614.0,513.0,362.0,565.0,853.0,1124.0
Expenses,,169.0,219.0,606.0,522.0,479.0,392.0,477.0,418.0,298.0,447.0,667.0,819.0
Operating Profit,,134.0,24.0,346.0,367.0,378.0,167.0,137.0,95.0,64.0,118.0,186.0,305.0
OPM %,,44.0,10.0,36.0,41.0,44.0,30.0,22.0,19.0,18.0,21.0,22.0,27.0
Other Income,,14.0,16.0,5.0,9.0,35.0,20.0,11.0,22.0,35.0,55.0,51.0,45.0
Interest,,18.0,17.0,46.0,42.0,41.0,81.0,85.0,78.0,86.0,68.0,41.0,67.0
Depreciation,,2.0,2.0,2.0,2.0,2.0,4.0,5.0,7.0,9.0,10.0,13.0,14.0
Profit before tax,,128.0,21.0,303.0,332.0,370.0,103.0,58.0,33.0,4.0,95.0,183.0,268.0
Tax %,,37.0,-30.0,29.0,32.0,35.0,27.0,28.0,23.0,69.0,25.0,18.0,25.0
Net Profit,,81.0,27.0,216.0,224.0,241.0,75.0,42.0,25.0,1.0,71.0,150.0,202.0
EPS in Rs,,5.41,1.82,16.2,14.64,15.55,5.06,2.86,1.71,0.1,4.84,10.26,13.92
Dividend Payout %,,2.0,52.0,9.0,10.0,9.0,28.0,50.0,84.0,1495.0,31.0,15.0,11.0
Sales Growth %,Sales,-67.28,-19.64,291.26,-6.71,-3.55,-34.67,9.71,-16.44,-29.36,55.84,51.04,31.73
Material Cost %,Expenses,0.0,0.0,0.0,0.0,0.0,-20.03,21.61,-117.83,-371.0,-32.06,17.46,48.97
Manufacturing Cost %,Expenses,47.33,80.98,59.49,55.26,50.03,66.01,38.48,168.66,408.74,75.35,34.23,0.0
Employee Cost %,Expenses,1.82,4.09,1.36,1.11,1.45,7.48,6.23,10.31,19.06,16.0,12.52,11.2
Other Cost %,Expenses,6.6,5.1,2.79,2.34,4.38,16.62,11.34,20.28,25.48,19.88,13.98,12.7
Exceptional items,Other Income,-0.05,-0.0,-3.29,-0.0,-0.01,0.06,-6.04,-0.0,-0.0,0.78,-0.06,-0.0
Other income normal,Other Income,14.01,16.19,8.16,9.09,34.58,20.43,17.11,22.12,35.43,54.39,51.23,44.97
Minority share,Net Profit,-13.0,-4.0,-12.0,-10.0,-14.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0
Exceptional items AT,Net Profit,-0.0,-0.0,-2.0,-0.0,-0.0,0.0,-4.0,-0.0,-0.0,1.0,-0.0,-0.0
Profit excl Excep,Net Profit,81.0,27.0,218.0,224.0,241.0,75.0,46.0,25.0,1.0,70.0,150.0,202.0
Profit for PE,Net Profit,68.0,23.0,206.0,214.0,228.0,74.0,46.0,25.0,1.0,70.0,150.0,204.0
Profit for EPS,Net Profit,68.0,23.0,204.0,214.0,228.0,74.0,42.0,25.0,1.0,71.0,150.0,204.0
Profit Growth %,Net Profit,-55.0,-66.0,798.0,4.0,6.0,-67.0,-37.0,-46.0,-94.0,4893.0,114.0,36.0
