,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1669.0,1661.0,1529.0,1599.0,1811.0,1596.0,494.0,985.0,2019.0,2511.0,2743.0,2940.0
Expenses,,1338.0,1315.0,1265.0,1298.0,1405.0,1301.0,847.0,1019.0,1419.0,1584.0,1715.0,1916.0
Operating Profit,,331.0,345.0,263.0,300.0,406.0,295.0,-354.0,-34.0,599.0,927.0,1028.0,1024.0
OPM %,,20.0,21.0,17.0,19.0,22.0,18.0,-72.0,-3.4,30.0,37.0,37.0,35.0
Other Income,,28.0,41.0,61.0,121.0,8.0,73.0,49.0,100.0,16.0,141.0,156.0,91.0
Interest,,46.0,28.0,18.0,23.0,50.0,56.0,41.0,35.0,36.0,19.0,21.0,23.0
Depreciation,,168.0,133.0,128.0,117.0,133.0,146.0,129.0,124.0,126.0,131.0,134.0,143.0
Profit before tax,,145.0,224.0,178.0,281.0,231.0,166.0,-476.0,-93.0,454.0,917.0,1028.0,949.0
Tax %,,54.0,36.0,34.0,30.0,36.0,1.0,-21.0,2.0,27.0,26.0,25.0,31.0
Net Profit,,76.0,143.0,118.0,196.0,149.0,165.0,-375.0,-95.0,329.0,678.0,770.0,657.0
EPS in Rs,,1.01,2.1,1.65,2.87,2.1,2.38,-5.91,-1.56,5.03,10.22,11.82,10.05
Dividend Payout %,,100.0,48.0,50.0,29.0,39.0,0.0,0.0,0.0,22.0,12.0,13.0,15.0
Sales Growth %,Sales,7.86,-0.47,-7.96,4.59,13.26,-11.85,-69.08,99.64,104.9,24.39,9.23,7.16
Material Cost %,Expenses,13.27,14.12,14.56,14.1,13.5,12.49,14.83,13.48,9.53,9.09,8.99,9.39
Manufacturing Cost %,Expenses,17.03,16.06,18.08,17.37,16.99,19.18,38.85,19.57,14.08,12.51,12.22,11.31
Employee Cost %,Expenses,26.14,26.87,28.71,29.55,27.1,29.91,70.03,37.98,21.36,19.59,19.85,20.64
Other Cost %,Expenses,23.71,22.15,21.41,20.19,19.98,19.94,48.01,32.4,25.34,21.89,21.46,23.83
Exceptional items,Other Income,-1.0,-19.0,-41.0,-1.0,-73.0,-5.0,-5.0,41.0,-81.0,-7.0,-39.0,-131.0
Other income normal,Other Income,29.0,60.0,101.0,123.0,81.0,78.0,53.0,59.0,97.0,148.0,195.0,222.0
Profit from Associates,Net Profit,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minority share,Net Profit,-13.0,-12.0,-15.0,-17.0,-17.0,-16.0,6.0,-2.0,-15.0,-39.0,-30.0,-29.0
Exceptional items AT,Net Profit,0.0,-19.0,-23.0,-1.0,-46.0,-4.0,-5.0,52.0,-52.0,-6.0,-29.0,-91.0
Profit excl Excep,Net Profit,76.0,162.0,141.0,197.0,195.0,169.0,-371.0,-147.0,381.0,683.0,799.0,748.0
Profit for PE,Net Profit,63.0,148.0,123.0,180.0,172.0,152.0,-365.0,-150.0,364.0,644.0,768.0,715.0
Profit for EPS,Net Profit,63.0,131.0,103.0,179.0,132.0,149.0,-370.0,-97.0,315.0,639.0,739.0,628.0
Profit Growth %,Net Profit,-40.0,135.0,-17.0,46.0,-4.0,-12.0,-339.0,59.0,343.0,77.0,19.0,-7.0
