,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,7851.0,8011.0,9221.0,6794.0,7142.0,7369.0,5073.0,8010.0,8382.0,7738.0,8329.0,9303.0
Expenses,,6816.0,7037.0,8261.0,6103.0,6419.0,6661.0,4595.0,7180.0,7554.0,6858.0,7433.0,8299.0
Operating Profit,,1036.0,974.0,960.0,691.0,723.0,708.0,478.0,830.0,828.0,879.0,895.0,1004.0
OPM %,,13.0,12.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,11.0,11.0,11.0
Other Income,,39.0,89.0,66.0,109.0,39.0,5.0,15.0,13.0,100.0,42.0,65.0,46.0
Interest,,417.0,383.0,312.0,192.0,236.0,255.0,239.0,197.0,192.0,193.0,208.0,165.0
Depreciation,,212.0,239.0,294.0,222.0,235.0,290.0,285.0,254.0,253.0,266.0,259.0,290.0
Profit before tax,,445.0,441.0,420.0,385.0,290.0,168.0,-31.0,393.0,484.0,463.0,493.0,595.0
Tax %,,24.0,28.0,24.0,18.0,21.0,45.0,-11.0,38.0,15.0,24.0,25.0,28.0
Net Profit,,338.0,316.0,321.0,316.0,228.0,92.0,-27.0,242.0,413.0,353.0,367.0,427.0
EPS in Rs,,13.21,12.17,12.18,11.97,8.75,3.7,-0.64,9.14,15.47,12.87,13.5,15.79
Dividend Payout %,,19.0,20.0,20.0,20.0,23.0,0.0,0.0,0.0,37.0,37.0,28.0,28.0
Sales Growth %,Sales,14.42,2.03,15.11,-26.33,5.13,3.18,-31.16,57.89,4.65,-7.69,7.64,11.7
Material Cost %,Expenses,44.5,43.28,45.61,46.73,45.65,50.7,49.72,51.46,53.34,47.54,47.58,48.31
Manufacturing Cost %,Expenses,19.36,19.82,18.02,22.88,24.43,20.77,20.34,23.15,20.75,22.26,21.08,0.0
Employee Cost %,Expenses,10.22,11.21,11.88,12.88,12.6,12.79,13.73,9.74,10.35,12.46,12.69,12.93
Other Cost %,Expenses,12.73,13.53,14.07,7.34,7.2,6.13,6.78,5.29,5.68,6.37,7.9,27.97
Exceptional items,Other Income,-33.0,5.0,-15.0,-15.0,-35.0,-53.0,-27.0,-30.0,59.0,2.0,17.0,-17.0
Other income normal,Other Income,72.0,84.0,81.0,124.0,74.0,57.0,42.0,43.0,42.0,40.0,48.0,63.0
Minority share,Net Profit,3.0,-2.0,-6.0,-6.0,-2.0,4.0,11.0,-3.0,-9.0,-16.0,-14.0,-13.0
Exceptional items AT,Net Profit,-28.0,4.0,-12.0,-12.0,-25.0,-32.0,-17.0,-2.0,49.0,2.0,12.0,-12.0
Profit excl Excep,Net Profit,366.0,312.0,332.0,328.0,254.0,124.0,-10.0,244.0,364.0,351.0,355.0,439.0
Profit for PE,Net Profit,369.0,311.0,326.0,321.0,251.0,128.0,-6.0,240.0,356.0,335.0,342.0,426.0
Profit for EPS,Net Profit,341.0,314.0,315.0,309.0,226.0,96.0,-17.0,238.0,405.0,337.0,353.0,414.0
Profit Growth %,Net Profit,2.0,-16.0,5.0,-1.0,-22.0,-49.0,-105.0,4007.0,48.0,-6.0,2.0,25.0
