,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,3876.0,5250.0,5931.0,6721.0,7963.0,8652.0,8608.0,10253.0,2994.0,3699.0,4138.0,4643.0
Expenses,,3370.0,4805.0,5582.0,6089.0,6886.0,7187.0,7506.0,8720.0,2547.0,3124.0,3384.0,3779.0
Operating Profit,,506.0,445.0,349.0,632.0,1077.0,1465.0,1103.0,1533.0,447.0,575.0,754.0,864.0
OPM %,,13.0,8.0,6.0,9.0,14.0,17.0,13.0,15.0,15.0,16.0,18.0,19.0
Other Income,,23.0,25.0,453.0,177.0,-155.0,-158.0,53.0,51.0,353.0,32.0,5169.0,93.0
Interest,,79.0,189.0,371.0,204.0,205.0,391.0,334.0,307.0,96.0,119.0,133.0,123.0
Depreciation,,144.0,243.0,322.0,298.0,306.0,586.0,618.0,641.0,192.0,220.0,249.0,264.0
Profit before tax,,306.0,38.0,108.0,308.0,410.0,330.0,205.0,637.0,511.0,268.0,5542.0,570.0
Tax %,,11.0,78.0,10.0,8.0,10.0,5.0,13.0,6.0,7.0,21.0,2.0,25.0
Net Profit,,272.0,8.0,98.0,282.0,367.0,315.0,178.0,601.0,475.0,212.0,5408.0,427.0
EPS in Rs,,7.0,0.2,2.52,5.32,6.59,5.54,2.96,10.53,8.51,2.59,107.66,7.49
Dividend Payout %,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4637.0,5.0,40.0
Sales Growth %,Sales,34.99,35.45,12.98,13.32,18.47,8.65,-0.5,19.11,-70.8,23.54,11.88,12.2
Material Cost %,Expenses,31.53,30.92,31.82,30.63,30.39,29.35,29.61,28.2,26.03,24.76,22.67,22.59
Manufacturing Cost %,Expenses,8.92,8.95,11.95,12.23,11.96,12.98,15.3,15.57,33.12,32.26,32.03,0.0
Employee Cost %,Expenses,29.76,31.03,34.64,33.79,33.76,33.56,32.01,31.84,18.1,18.27,18.37,18.27
Other Cost %,Expenses,16.72,20.62,15.71,13.94,10.36,7.18,10.27,9.44,7.84,9.15,8.69,40.54
Exceptional items,Other Income,-0.0,-0.0,416.0,132.0,-188.0,-196.0,0.0,1.0,316.0,7.0,5030.0,-33.0
Other income normal,Other Income,23.0,25.0,36.0,46.0,33.0,38.0,53.0,50.0,37.0,25.0,140.0,126.0
Minority share,Net Profit,0.0,0.0,4.0,-13.0,-34.0,-38.0,-30.0,-75.0,-51.0,-82.0,-30.0,-39.0
Exceptional items AT,Net Profit,-0.0,0.0,405.0,119.0,-176.0,-180.0,0.0,1.0,0.0,0.0,5107.0,-22.0
Profit excl Excep,Net Profit,272.0,8.0,-308.0,162.0,543.0,495.0,178.0,600.0,475.0,211.0,300.0,449.0
Profit for PE,Net Profit,272.0,8.0,-304.0,155.0,492.0,435.0,148.0,525.0,425.0,129.0,299.0,408.0
Profit for EPS,Net Profit,272.0,8.0,102.0,269.0,333.0,277.0,148.0,526.0,425.0,129.0,5378.0,388.0
Profit Growth %,Net Profit,53.0,-97.0,-3802.0,151.0,218.0,-12.0,-66.0,256.0,-19.0,-70.0,131.0,37.0
