,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,2061.0,1915.0,2824.0,3370.0,3152.0,4437.0,4674.0,4291.0,5617.0,5220.0,5689.0,5952.0
Expenses,,2079.0,1789.0,2302.0,3094.0,2842.0,3893.0,4112.0,3655.0,4999.0,4593.0,5210.0,5545.0
Operating Profit,,-18.0,126.0,522.0,276.0,309.0,543.0,562.0,636.0,618.0,627.0,479.0,407.0
OPM %,,-0.9,7.0,18.0,8.0,10.0,12.0,12.0,15.0,11.0,12.0,8.0,7.0
Other Income,,30.0,41.0,-36.0,33.0,83.0,56.0,28.0,73.0,1496.0,62.0,54.0,151.0
Interest,,122.0,115.0,127.0,85.0,68.0,79.0,52.0,55.0,57.0,56.0,83.0,99.0
Depreciation,,59.0,59.0,57.0,55.0,57.0,75.0,79.0,81.0,93.0,104.0,126.0,125.0
Profit before tax,,-169.0,-7.0,302.0,169.0,268.0,446.0,460.0,574.0,1964.0,529.0,324.0,334.0
Tax %,,-10.0,-1.0,16.0,29.0,19.0,25.0,36.0,26.0,9.0,25.0,27.0,20.0
Net Profit,,-152.0,-7.0,253.0,119.0,216.0,335.0,295.0,424.0,1792.0,395.0,238.0,269.0
EPS in Rs,,-5.9,-0.28,9.81,4.62,8.39,13.52,12.18,17.54,81.86,18.05,11.11,12.28
Dividend Payout %,,0.0,0.0,0.0,5.0,8.0,8.0,14.0,19.0,4.0,32.0,22.0,10.0
Sales Growth %,Sales,-34.64,-7.07,47.49,19.33,-6.48,40.77,5.35,-8.2,30.9,-7.06,8.99,4.61
Material Cost %,Expenses,80.0,72.0,65.0,77.0,71.0,73.0,74.0,67.0,73.0,69.0,73.0,75.0
Manufacturing Cost %,Expenses,9.0,8.0,6.0,6.0,8.0,5.0,5.0,7.0,7.0,8.0,7.0,0.0
Employee Cost %,Expenses,7.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,8.0,7.0
Other Cost %,Expenses,5.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,11.0
Exceptional items,Other Income,-0.0,1.0,-86.0,-0.0,-1.0,-0.0,-4.0,-8.0,1400.0,-0.0,-2.0,74.0
Other income normal,Other Income,30.0,40.0,50.0,34.0,84.0,57.0,32.0,81.0,97.0,62.0,56.0,77.0
Minority share,Net Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Exceptional items AT,Net Profit,-0.0,1.0,-72.0,-0.0,-0.0,-0.0,-2.0,-6.0,1259.0,-0.0,-1.0,71.0
Profit excl Excep,Net Profit,-152.0,-8.0,325.0,119.0,217.0,335.0,297.0,430.0,533.0,395.0,240.0,198.0
Profit for PE,Net Profit,-152.0,-8.0,325.0,119.0,217.0,335.0,297.0,430.0,533.0,395.0,244.0,198.0
Profit for EPS,Net Profit,-152.0,-7.0,253.0,119.0,216.0,335.0,295.0,424.0,1792.0,395.0,243.0,269.0
Profit Growth %,Net Profit,16.0,95.0,4090.0,-63.0,82.0,55.0,-11.0,45.0,24.0,-26.0,-38.0,-19.0
