,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,5689.0,3225.0,1739.0,2265.0,3292.0,1231.0,780.0,876.0,721.0,316.0,311.0,370.0
Expenses,,5525.0,3386.0,1603.0,2578.0,3498.0,1083.0,831.0,867.0,528.0,234.0,133.0,150.0
Operating Profit,,164.0,-161.0,136.0,-313.0,-206.0,148.0,-51.0,9.0,193.0,82.0,178.0,219.0
OPM %,,2.9,-5.0,8.0,-14.0,-6.0,12.0,-7.0,1.0,27.0,26.0,57.0,59.0
Other Income,,90.0,83.0,137.0,528.0,48.0,65.0,214.0,247.0,158.0,203.0,340.0,83.0
Interest,,93.0,104.0,78.0,85.0,65.0,30.0,8.0,3.0,0.0,0.0,0.0,0.0
Depreciation,,8.0,12.0,12.0,12.0,15.0,17.0,19.0,21.0,22.0,7.0,9.0,10.0
Profit before tax,,152.0,-194.0,183.0,117.0,-237.0,167.0,136.0,233.0,329.0,278.0,508.0,292.0
Tax %,,32.0,27.0,24.0,34.0,29.0,42.0,17.0,15.0,26.0,41.0,20.0,25.0
Net Profit,,103.0,-247.0,139.0,77.0,-307.0,97.0,113.0,199.0,242.0,165.0,407.0,218.0
EPS in Rs,,117.51,-280.8,79.06,21.94,-43.62,13.78,16.05,28.28,34.37,23.44,57.82,31.03
Dividend Payout %,,18.0,-7.0,25.0,34.0,-17.0,0.0,27.0,46.0,44.0,66.0,70.0,26.0
Sales Growth %,Sales,4.31,-43.31,-46.07,30.25,45.32,-62.59,-36.66,12.33,-17.71,-56.14,-1.67,18.88
Material Cost %,Expenses,91.12,84.42,70.56,70.19,78.72,49.96,27.92,24.44,8.89,0.0,0.0,0.0
Manufacturing Cost %,Expenses,0.1,4.07,7.51,6.4,4.79,20.37,19.53,19.88,23.84,3.72,4.18,0.0
Employee Cost %,Expenses,2.58,4.35,8.58,9.34,5.14,14.86,22.24,22.06,23.84,27.85,29.38,26.71
Other Cost %,Expenses,3.31,12.17,5.51,27.89,17.62,2.77,36.87,32.57,16.67,42.4,9.3,13.93
Exceptional items,Other Income,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0
Other income normal,Other Income,89.0,83.0,137.0,528.0,48.0,65.0,213.0,247.0,158.0,203.0,77.0,83.0
Exceptional items AT,Net Profit,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0
Profit excl Excep,Net Profit,103.0,-247.0,139.0,77.0,-307.0,97.0,113.0,199.0,242.0,165.0,197.0,218.0
Profit for PE,Net Profit,103.0,-247.0,139.0,77.0,-307.0,97.0,113.0,199.0,242.0,165.0,197.0,218.0
Profit for EPS,Net Profit,103.0,-247.0,139.0,77.0,-307.0,97.0,113.0,199.0,242.0,165.0,407.0,218.0
Profit Growth %,Net Profit,19.0,-339.0,156.0,-45.0,-498.0,132.0,16.0,76.0,21.0,-32.0,19.0,11.0
