,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1024.0,1393.0,1538.0,1496.0,1758.0,1685.0,1491.0,2714.0,3158.0,3436.0,4506.0,5025.0
Expenses,,974.0,1333.0,1465.0,1450.0,1657.0,1603.0,1424.0,2555.0,2883.0,3111.0,4089.0,4561.0
Operating Profit,,50.0,61.0,73.0,46.0,100.0,82.0,67.0,159.0,275.0,325.0,417.0,464.0
OPM %,,5.0,4.0,5.0,3.0,6.0,5.0,4.0,6.0,9.0,9.0,9.0,9.0
Other Income,,24.0,24.0,30.0,47.0,51.0,44.0,36.0,37.0,34.0,31.0,38.0,36.0
Interest,,23.0,21.0,35.0,38.0,43.0,53.0,47.0,61.0,82.0,100.0,112.0,103.0
Depreciation,,16.0,17.0,19.0,23.0,26.0,42.0,44.0,48.0,51.0,64.0,75.0,87.0
Profit before tax,,34.0,47.0,49.0,32.0,83.0,31.0,11.0,86.0,176.0,192.0,267.0,309.0
Tax %,,29.0,23.0,15.0,29.0,19.0,30.0,-54.0,18.0,13.0,12.0,14.0,13.0
Net Profit,,24.0,37.0,42.0,23.0,67.0,22.0,17.0,70.0,153.0,169.0,231.0,270.0
EPS in Rs,,5.79,8.47,9.38,5.56,15.54,4.98,3.99,15.74,34.47,40.11,54.06,60.17
Dividend Payout %,,19.0,18.0,16.0,18.0,10.0,0.0,0.0,16.0,11.0,44.0,21.0,14.0
Sales Growth %,Sales,-78.21,36.11,10.36,-2.71,17.48,-4.12,-11.52,82.0,16.39,8.79,31.14,11.5
Material Cost %,Expenses,52.0,57.0,55.0,55.0,50.0,48.0,52.0,56.0,52.0,49.0,53.0,52.0
Manufacturing Cost %,Expenses,16.0,14.0,15.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,12.0,0.0
Employee Cost %,Expenses,16.0,15.0,14.0,16.0,20.0,23.0,22.0,17.0,18.0,20.0,19.0,19.0
Other Cost %,Expenses,11.0,10.0,11.0,12.0,11.0,11.0,9.0,9.0,10.0,9.0,8.0,19.0
Exceptional items,Other Income,-0.14,1.5,1.83,1.97,19.4,-4.58,12.82,8.95,11.68,2.51,12.12,-1.23
Other income normal,Other Income,24.05,22.59,28.31,44.79,31.75,48.32,23.34,27.56,21.84,28.57,25.69,37.13
Minority share,Net Profit,1.0,0.0,-1.0,1.0,0.0,-0.0,-0.0,-2.0,-4.0,6.0,18.0,8.0
Exceptional items AT,Net Profit,-0.0,1.0,1.0,1.0,16.0,-3.0,9.0,7.0,10.0,2.0,10.0,-1.0
Profit excl Excep,Net Profit,24.0,35.0,41.0,22.0,51.0,25.0,8.0,63.0,143.0,167.0,220.0,271.0
Profit for PE,Net Profit,25.0,36.0,39.0,23.0,51.0,25.0,8.0,61.0,139.0,173.0,238.0,279.0
Profit for EPS,Net Profit,25.0,37.0,41.0,24.0,67.0,22.0,17.0,68.0,149.0,175.0,248.0,278.0
Profit Growth %,Net Profit,-40.0,41.0,10.0,-42.0,125.0,-52.0,-67.0,637.0,128.0,24.0,38.0,17.0
