,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,222.0,293.0,329.0,391.0,420.0,444.0,502.0,529.0,541.0,624.0,637.0,746.0
Expenses,,131.0,155.0,177.0,226.0,236.0,241.0,269.0,327.0,382.0,418.0,441.0,517.0
Operating Profit,,91.0,138.0,152.0,165.0,184.0,203.0,232.0,203.0,158.0,206.0,196.0,229.0
OPM %,,41.0,47.0,46.0,42.0,44.0,46.0,46.0,38.0,29.0,33.0,31.0,31.0
Other Income,,1.0,-3.0,3.0,1.0,5.0,6.0,9.0,6.0,21.0,21.0,33.0,46.0
Interest,,9.0,8.0,4.0,9.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0
Depreciation,,9.0,9.0,13.0,18.0,21.0,26.0,28.0,35.0,35.0,35.0,37.0,40.0
Profit before tax,,74.0,118.0,137.0,139.0,162.0,179.0,210.0,171.0,140.0,188.0,187.0,233.0
Tax %,,31.0,35.0,32.0,33.0,28.0,26.0,28.0,28.0,26.0,27.0,28.0,25.0
Net Profit,,51.0,77.0,93.0,94.0,116.0,133.0,151.0,124.0,104.0,137.0,134.0,174.0
EPS in Rs,,4.6,6.97,8.2,8.07,9.95,11.58,13.09,10.7,9.45,11.92,11.72,15.07
Dividend Payout %,,4.0,3.0,5.0,6.0,6.0,5.0,7.0,9.0,11.0,43.0,44.0,9.0
Sales Growth %,Sales,-7.13,32.17,12.27,18.85,7.31,5.82,13.03,5.49,2.13,15.39,2.09,17.09
Material Cost %,Expenses,21.52,21.04,21.59,20.84,18.41,18.22,19.74,20.72,24.38,23.17,23.84,25.87
Manufacturing Cost %,Expenses,9.06,7.2,6.85,7.66,7.29,7.94,7.51,9.9,11.92,11.79,11.06,0.0
Employee Cost %,Expenses,16.3,15.2,15.44,17.59,19.18,18.1,17.4,19.67,21.27,20.51,22.24,21.76
Other Cost %,Expenses,12.13,9.6,10.02,11.73,11.39,9.92,9.03,11.43,13.14,11.51,12.16,21.65
Exceptional items,Other Income,0.15,-4.1,0.02,0.01,-0.26,-0.01,0.73,1.15,-4.81,-15.44,0.23,11.36
Other income normal,Other Income,1.01,1.29,2.56,1.38,5.04,5.64,8.12,5.24,25.36,36.64,32.81,34.83
Minority share,Net Profit,-1.0,-1.0,-1.0,-4.0,-5.0,-4.0,-5.0,-4.0,2.0,-4.0,-3.0,-5.0
Exceptional items AT,Net Profit,0.0,-3.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-3.0,-11.0,0.0,8.0
Profit excl Excep,Net Profit,51.0,79.0,93.0,94.0,116.0,133.0,151.0,123.0,107.0,148.0,134.0,165.0
Profit for PE,Net Profit,50.0,78.0,92.0,90.0,111.0,129.0,146.0,119.0,109.0,144.0,131.0,160.0
Profit for EPS,Net Profit,50.0,76.0,92.0,90.0,111.0,129.0,146.0,120.0,106.0,133.0,131.0,169.0
Profit Growth %,Net Profit,148.0,57.0,17.0,-2.0,24.0,16.0,13.0,-18.0,-8.0,32.0,-9.0,23.0
