,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1095.0,1256.0,1292.0,1738.0,2135.0,1129.0,1079.0,1718.0,2325.0,2427.0,2270.0,2612.0
Expenses,,1001.0,1092.0,1091.0,1499.0,1856.0,1013.0,945.0,1491.0,2063.0,2097.0,1965.0,2216.0
Operating Profit,,95.0,164.0,201.0,239.0,279.0,116.0,134.0,227.0,262.0,329.0,305.0,396.0
OPM %,,9.0,13.0,16.0,14.0,13.0,10.0,12.0,13.0,11.0,14.0,13.0,15.0
Other Income,,2.0,7.0,6.0,9.0,11.0,15.0,10.0,5.0,12.0,3.0,3.0,-2.0
Interest,,18.0,20.0,14.0,20.0,28.0,18.0,7.0,4.0,3.0,5.0,5.0,13.0
Depreciation,,31.0,45.0,48.0,41.0,46.0,41.0,36.0,37.0,41.0,44.0,47.0,61.0
Profit before tax,,47.0,105.0,145.0,186.0,216.0,72.0,101.0,191.0,229.0,283.0,256.0,320.0
Tax %,,38.0,32.0,28.0,33.0,36.0,33.0,28.0,26.0,27.0,27.0,30.0,28.0
Net Profit,,29.0,72.0,105.0,125.0,137.0,48.0,73.0,141.0,168.0,205.0,180.0,231.0
EPS in Rs,,0.74,1.8,2.63,3.14,3.45,1.2,1.83,3.53,4.22,5.15,4.52,5.78
Dividend Payout %,,30.0,31.0,27.0,27.0,28.0,33.0,41.0,42.0,45.0,47.0,46.0,0.0
Sales Growth %,Sales,31.41,14.68,2.92,34.48,22.82,-47.12,-4.38,59.14,35.36,4.36,-6.45,15.04
Material Cost %,Expenses,67.0,63.0,60.0,63.0,64.0,63.0,61.0,65.0,67.0,64.0,63.0,62.0
Manufacturing Cost %,Expenses,13.0,10.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,11.0,11.0,0.0
Employee Cost %,Expenses,6.0,7.0,8.0,7.0,7.0,10.0,10.0,7.0,6.0,7.0,8.0,8.0
Other Cost %,Expenses,5.0,6.0,6.0,6.0,5.0,7.0,6.0,4.0,5.0,4.0,5.0,15.0
Exceptional items,Other Income,-0.06,-1.51,0.0,-0.05,0.13,-1.09,-0.6,0.27,0.03,-1.53,-3.16,-11.88
Other income normal,Other Income,2.01,8.35,6.09,8.71,10.84,16.47,10.12,4.64,11.74,4.86,5.95,9.44
Exceptional items AT,Net Profit,-0.0,-1.0,0.0,-0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,-2.0,-8.0
Profit excl Excep,Net Profit,29.0,73.0,105.0,125.0,137.0,49.0,73.0,141.0,168.0,207.0,183.0,239.0
Profit for PE,Net Profit,29.0,73.0,105.0,125.0,137.0,49.0,73.0,141.0,168.0,207.0,183.0,239.0
Profit for EPS,Net Profit,29.0,72.0,105.0,125.0,137.0,48.0,73.0,141.0,168.0,205.0,180.0,231.0
Profit Growth %,Net Profit,1836.0,147.0,45.0,19.0,10.0,-65.0,51.0,92.0,20.0,23.0,-12.0,31.0
