,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,9254.0,8495.0,8818.0,8591.0,9341.0,9325.0,8131.0,9712.0,10612.0,11321.0,12069.0,12467.0
Expenses,,9619.0,8162.0,7826.0,7381.0,7947.0,7754.0,7080.0,8117.0,9195.0,9321.0,9833.0,10188.0
Operating Profit,,-366.0,333.0,991.0,1209.0,1394.0,1571.0,1051.0,1595.0,1417.0,2000.0,2236.0,2279.0
OPM %,,-4.0,4.0,11.0,14.0,15.0,17.0,13.0,16.0,13.0,18.0,19.0,18.0
Other Income,,-360.0,648.0,-265.0,172.0,70.0,87.0,-25.0,-117.0,249.0,208.0,271.0,516.0
Interest,,687.0,457.0,375.0,278.0,237.0,212.0,188.0,88.0,104.0,76.0,89.0,158.0
Depreciation,,223.0,157.0,189.0,192.0,215.0,285.0,299.0,304.0,283.0,275.0,283.0,289.0
Profit before tax,,-1635.0,366.0,163.0,912.0,1012.0,1160.0,540.0,1087.0,1279.0,1857.0,2135.0,2348.0
Tax %,,3.0,61.0,43.0,28.0,32.0,47.0,33.0,25.0,12.0,24.0,26.0,22.0
Net Profit,,-1687.0,143.0,93.0,652.0,684.0,621.0,362.0,811.0,1126.0,1408.0,1582.0,1838.0
EPS in Rs,,-23.23,1.9,1.38,8.72,9.64,9.07,5.28,11.4,15.63,19.36,21.75,25.27
Dividend Payout %,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,55.0,43.0
Sales Growth %,Sales,-11.93,-8.2,3.8,-2.57,8.73,-0.16,-12.8,19.44,9.26,6.68,6.61,3.3
Material Cost %,Expenses,56.0,56.0,35.0,31.0,32.0,38.0,36.0,35.0,40.0,36.0,35.0,54.0
Manufacturing Cost %,Expenses,3.0,4.0,23.0,22.0,21.0,20.0,23.0,23.0,21.0,22.0,21.0,0.0
Employee Cost %,Expenses,8.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,6.0,5.0,5.0,5.0
Other Cost %,Expenses,36.0,29.0,23.0,25.0,25.0,20.0,21.0,18.0,20.0,20.0,20.0,23.0
Exceptional items,Other Income,-718.0,-17.0,-337.0,115.0,37.0,70.0,-48.0,-152.0,213.0,42.0,108.0,38.0
Other income normal,Other Income,358.0,664.0,72.0,57.0,33.0,17.0,23.0,36.0,36.0,166.0,163.0,478.0
Minority share,Net Profit,-0.0,-5.0,7.0,-18.0,17.0,38.0,22.0,18.0,11.0,0.0,0.0,0.0
Exceptional items AT,Net Profit,-689.0,-8.0,-198.0,81.0,21.0,43.0,-32.0,-110.0,166.0,32.0,79.0,12.0
Profit excl Excep,Net Profit,-998.0,151.0,291.0,571.0,663.0,577.0,394.0,921.0,960.0,1376.0,1503.0,1826.0
Profit for PE,Net Profit,-999.0,146.0,298.0,555.0,679.0,616.0,415.0,939.0,971.0,1376.0,1503.0,1826.0
Profit for EPS,Net Profit,-1688.0,138.0,100.0,634.0,700.0,659.0,384.0,829.0,1137.0,1408.0,1582.0,1838.0
Profit Growth %,Net Profit,78.0,115.0,104.0,86.0,22.0,-9.0,-33.0,126.0,3.0,42.0,9.0,22.0
