,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,923.0,1416.0,1114.0,1265.0,2582.0,2238.0,2053.0,2694.0,4193.0,4496.0,5286.0,6009.0
Expenses,,409.0,740.0,543.0,589.0,1427.0,1189.0,1052.0,1512.0,2081.0,2066.0,2183.0,2650.0
Operating Profit,,514.0,676.0,571.0,676.0,1156.0,1048.0,1001.0,1182.0,2112.0,2430.0,3103.0,3359.0
OPM %,,56.0,48.0,51.0,53.0,45.0,47.0,49.0,44.0,50.0,54.0,59.0,56.0
Other Income,,17.0,43.0,50.0,29.0,86.0,54.0,41.0,297.0,321.0,312.0,196.0,288.0
Interest,,2.0,7.0,6.0,7.0,19.0,88.0,76.0,86.0,169.0,218.0,265.0,241.0
Depreciation,,40.0,49.0,50.0,49.0,44.0,45.0,41.0,40.0,40.0,48.0,88.0,131.0
Profit before tax,,489.0,663.0,565.0,650.0,1178.0,969.0,924.0,1354.0,2224.0,2476.0,2945.0,3276.0
Tax %,,35.0,35.0,33.0,29.0,31.0,29.0,20.0,23.0,14.0,22.0,24.0,23.0
Net Profit,,317.0,436.0,379.0,459.0,817.0,689.0,739.0,1047.0,1905.0,1927.0,2226.0,2507.0
EPS in Rs,,9.66,12.84,11.15,13.51,22.47,18.96,20.33,28.8,52.38,52.99,61.21,68.96
Dividend Payout %,,21.0,16.0,18.0,15.0,9.0,0.0,0.0,10.0,8.0,15.0,13.0,12.0
Sales Growth %,Sales,15.56,53.47,-21.36,13.63,104.09,-13.35,-8.27,31.25,55.63,7.23,17.58,13.67
Material Cost %,Expenses,0.0,0.0,-39.0,-39.0,-16.0,-51.0,13.0,-14.0,-84.0,-16.0,-4.0,-12.0
Manufacturing Cost %,Expenses,35.0,46.0,78.0,77.0,65.0,99.0,31.0,64.0,129.0,56.0,39.0,50.0
Employee Cost %,Expenses,10.0,8.0,11.0,10.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
Other Cost %,Expenses,-1.0,-2.0,-2.0,-2.0,1.0,-1.0,1.0,0.0,-0.0,0.0,1.0,1.0
Exceptional items,Other Income,4.0,14.0,7.0,1.0,31.0,7.0,4.0,16.0,34.0,218.0,77.0,81.0
Other income normal,Other Income,13.0,29.0,43.0,28.0,55.0,46.0,37.0,281.0,287.0,94.0,118.0,207.0
Profit from Associates,Net Profit,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exceptional items AT,Net Profit,3.0,9.0,5.0,1.0,21.0,5.0,3.0,13.0,26.0,169.0,58.0,61.0
Profit excl Excep,Net Profit,314.0,426.0,374.0,458.0,796.0,684.0,737.0,1034.0,1878.0,1757.0,2167.0,2446.0
Profit for PE,Net Profit,314.0,426.0,374.0,458.0,796.0,684.0,737.0,1034.0,1878.0,1757.0,2167.0,2446.0
Profit for EPS,Net Profit,317.0,436.0,379.0,459.0,817.0,689.0,739.0,1047.0,1905.0,1927.0,2226.0,2507.0
Profit Growth %,Net Profit,3.0,36.0,-12.0,22.0,74.0,-14.0,8.0,40.0,82.0,-6.0,23.0,13.0
