,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1345.0,1211.0,1672.0,1766.0,1634.0,1612.0,1844.0,2603.0,2676.0,2780.0,2565.0,2826.0
Expenses,,1104.0,1088.0,1159.0,1333.0,1361.0,1523.0,1507.0,1793.0,2188.0,2193.0,2034.0,2239.0
Operating Profit,,241.0,123.0,513.0,432.0,272.0,89.0,338.0,810.0,488.0,587.0,531.0,587.0
OPM %,,18.0,10.0,31.0,24.0,17.0,6.0,18.0,31.0,18.0,21.0,21.0,21.0
Other Income,,13.0,-1.0,48.0,27.0,-62.0,21.0,50.0,17.0,9.0,42.0,66.0,65.0
Interest,,106.0,81.0,83.0,75.0,94.0,97.0,55.0,59.0,66.0,35.0,28.0,36.0
Depreciation,,122.0,114.0,109.0,101.0,98.0,104.0,104.0,110.0,107.0,78.0,55.0,63.0
Profit before tax,,26.0,-73.0,369.0,283.0,19.0,-91.0,228.0,658.0,324.0,516.0,514.0,554.0
Tax %,,84.0,-40.0,33.0,34.0,103.0,-27.0,27.0,23.0,30.0,33.0,26.0,23.0
Net Profit,,4.0,-44.0,249.0,187.0,-1.0,-66.0,167.0,508.0,226.0,344.0,379.0,425.0
EPS in Rs,,0.71,-8.47,46.1,34.46,-0.19,-12.31,30.84,94.01,41.75,63.68,70.19,78.64
Dividend Payout %,,106.0,-12.0,22.0,22.0,-1323.0,0.0,16.0,13.0,24.0,12.0,28.0,10.0
Sales Growth %,Sales,2.04,-9.93,38.06,5.58,-7.47,-1.34,14.41,41.14,2.82,3.88,-7.75,10.21
Material Cost %,Expenses,52.8,56.47,42.16,46.15,47.46,58.33,50.72,42.14,54.46,41.74,39.7,37.23
Manufacturing Cost %,Expenses,8.26,8.67,9.48,12.23,13.08,13.32,13.3,9.85,10.42,20.53,21.66,15.55
Employee Cost %,Expenses,9.46,11.16,10.16,10.01,9.93,9.63,9.02,7.97,7.33,8.0,9.28,9.31
Other Cost %,Expenses,11.58,13.54,7.51,7.11,12.85,13.21,8.65,8.91,9.53,8.61,8.67,17.13
Exceptional items,Other Income,-5.0,-15.0,4.0,11.0,-72.0,5.0,10.0,9.0,-9.0,-0.0,-0.0,0.0
Other income normal,Other Income,18.0,14.0,44.0,15.0,11.0,16.0,39.0,7.0,18.0,42.0,66.0,65.0
Minority share,Net Profit,-0.0,-0.0,0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-1.0,-1.0,-0.0
Exceptional items AT,Net Profit,1.0,-15.0,3.0,7.0,33.0,5.0,8.0,7.0,-7.0,-0.0,-0.0,0.0
Profit excl Excep,Net Profit,3.0,-29.0,246.0,179.0,-33.0,-71.0,159.0,501.0,233.0,344.0,379.0,425.0
Profit for PE,Net Profit,3.0,-29.0,246.0,179.0,-34.0,-72.0,159.0,501.0,232.0,344.0,379.0,424.0
Profit for EPS,Net Profit,4.0,-44.0,249.0,186.0,-1.0,-66.0,167.0,507.0,225.0,344.0,379.0,424.0
Profit Growth %,Net Profit,-92.0,-1131.0,949.0,-27.0,-119.0,-112.0,322.0,215.0,-54.0,48.0,10.0,12.0
