,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,11067.0,12124.0,8363.0,10275.0,10664.0,12159.0,11632.0,12544.0,14246.0,15293.0,17001.0,18570.0
Expenses,,9088.0,8839.0,5510.0,7235.0,7738.0,8902.0,8338.0,9509.0,11972.0,13017.0,14152.0,15123.0
Operating Profit,,1979.0,3285.0,2854.0,3040.0,2926.0,3257.0,3293.0,3035.0,2274.0,2276.0,2849.0,3447.0
OPM %,,18.0,27.0,34.0,30.0,27.0,27.0,28.0,24.0,16.0,15.0,17.0,19.0
Other Income,,153.0,116.0,475.0,454.0,1163.0,842.0,665.0,1013.0,1584.0,2000.0,1618.0,1260.0
Interest,,1045.0,1593.0,1482.0,1411.0,1432.0,1484.0,1340.0,1248.0,1241.0,1377.0,1479.0,1360.0
Depreciation,,589.0,766.0,715.0,751.0,764.0,848.0,867.0,885.0,878.0,1217.0,1205.0,1228.0
Profit before tax,,498.0,1042.0,1131.0,1331.0,1893.0,1768.0,1752.0,1915.0,1739.0,1683.0,1782.0,2119.0
Tax %,,40.0,30.0,28.0,27.0,37.0,26.0,22.0,27.0,20.0,14.0,20.0,24.0
Net Profit,,299.0,729.0,810.0,975.0,1198.0,1309.0,1363.0,1404.0,1397.0,1447.0,1428.0,1618.0
EPS in Rs,,1.5,4.51,5.21,6.88,8.93,9.56,10.04,10.25,10.13,10.38,10.33,11.63
Dividend Payout %,,60.0,22.0,19.0,18.0,20.0,21.0,45.0,44.0,45.0,44.0,44.0,52.0
Sales Growth %,Sales,9.45,9.56,-31.02,22.86,3.79,14.02,-4.34,7.84,13.57,7.35,11.17,9.23
Material Cost %,Expenses,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Manufacturing Cost %,Expenses,47.0,38.0,49.0,52.0,56.0,57.0,56.0,60.0,69.0,70.0,70.0,61.0
Employee Cost %,Expenses,27.0,27.0,10.0,11.0,12.0,10.0,10.0,10.0,9.0,8.0,8.0,8.0
Other Cost %,Expenses,8.0,8.0,6.0,7.0,5.0,6.0,5.0,6.0,6.0,7.0,6.0,12.0
Exceptional items,Other Income,31.0,-134.0,41.0,2.0,-3.0,39.0,17.0,-0.0,51.0,34.0,54.0,0.0
Other income normal,Other Income,122.0,250.0,434.0,453.0,1166.0,803.0,648.0,1014.0,1533.0,1966.0,1564.0,1260.0
Minority share,Net Profit,-100.0,-131.0,-119.0,-63.0,-14.0,-42.0,-32.0,-46.0,-54.0,-71.0,-59.0,-76.0
Exceptional items AT,Net Profit,4.0,-93.0,29.0,1.0,-2.0,29.0,13.0,-0.0,41.0,27.0,41.0,0.0
Profit excl Excep,Net Profit,295.0,822.0,781.0,974.0,1200.0,1280.0,1350.0,1404.0,1356.0,1421.0,1387.0,1618.0
Profit for PE,Net Profit,196.0,675.0,666.0,912.0,1186.0,1239.0,1318.0,1358.0,1304.0,1351.0,1330.0,1542.0
Profit for EPS,Net Profit,199.0,598.0,691.0,913.0,1184.0,1267.0,1331.0,1358.0,1343.0,1376.0,1369.0,1542.0
Profit Growth %,Net Profit,-59.0,245.0,-1.0,37.0,30.0,4.0,6.0,3.0,-4.0,4.0,-2.0,16.0
