,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1421.0,1272.0,1299.0,1379.0,1443.0,1692.0,1819.0,2193.0,3153.0,3827.0,4911.0,8499.0
Expenses,,1418.0,1228.0,1251.0,1320.0,1373.0,1594.0,1672.0,2107.0,3000.0,3614.0,4692.0,7935.0
Operating Profit,,3.0,43.0,48.0,59.0,71.0,98.0,147.0,86.0,153.0,212.0,219.0,565.0
OPM %,,0.2,3.4,3.7,4.3,4.9,6.0,8.0,3.9,4.8,6.0,4.5,7.0
Other Income,,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,6.0,12.0
Interest,,29.0,24.0,21.0,19.0,20.0,21.0,23.0,26.0,35.0,36.0,41.0,68.0
Depreciation,,8.0,8.0,9.0,8.0,8.0,10.0,9.0,10.0,13.0,16.0,24.0,40.0
Profit before tax,,-33.0,14.0,19.0,34.0,46.0,69.0,117.0,52.0,108.0,165.0,160.0,469.0
Tax %,,-32.0,26.0,28.0,33.0,34.0,34.0,26.0,26.0,26.0,25.0,26.0,25.0
Net Profit,,-22.0,11.0,14.0,23.0,30.0,46.0,87.0,39.0,80.0,123.0,119.0,352.0
EPS in Rs,,-7.19,3.4,4.51,7.38,9.76,14.73,27.93,12.44,25.72,39.63,38.19,113.14
Dividend Payout %,,-6.0,13.0,20.0,21.0,23.0,15.0,16.0,36.0,21.0,22.0,33.0,16.0
Sales Growth %,Sales,19.0,-11.0,2.0,6.0,5.0,17.0,7.0,21.0,44.0,21.0,28.0,73.0
Material Cost %,Expenses,96.0,92.0,91.0,90.0,89.0,88.0,88.0,90.0,89.0,89.0,90.0,88.0
Manufacturing Cost %,Expenses,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
Employee Cost %,Expenses,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Other Cost %,Expenses,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0
Exceptional items,Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.38
Other income normal,Other Income,1.57,2.76,1.13,1.55,2.87,3.03,2.32,1.67,3.35,5.4,5.72,14.42
Exceptional items AT,Net Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
Profit excl Excep,Net Profit,-22.0,11.0,14.0,23.0,30.0,46.0,87.0,39.0,80.0,123.0,119.0,353.0
Profit for PE,Net Profit,-22.0,11.0,14.0,23.0,30.0,46.0,87.0,39.0,80.0,123.0,119.0,353.0
Profit for EPS,Net Profit,-22.0,11.0,14.0,23.0,30.0,46.0,87.0,39.0,80.0,123.0,119.0,352.0
Profit Growth %,Net Profit,-77.0,147.0,33.0,64.0,32.0,51.0,90.0,-55.0,107.0,55.0,-4.0,198.0
