,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,891.0,881.0,780.0,733.0,1853.0,4994.0,4674.0,5370.0,6288.0,6282.0,5967.0,6322.0
Expenses,,867.0,876.0,747.0,700.0,1806.0,4666.0,4310.0,5112.0,6014.0,5855.0,5429.0,5765.0
Operating Profit,,24.0,6.0,32.0,33.0,47.0,328.0,364.0,258.0,273.0,426.0,538.0,557.0
OPM %,,2.7,0.7,4.2,4.5,2.5,7.0,8.0,4.8,4.3,7.0,9.0,9.0
Other Income,,38.0,7.0,13.0,19.0,-67.0,-178.0,-75.0,0.0,-25.0,-14.0,-68.0,-44.0
Interest,,26.0,27.0,26.0,25.0,45.0,132.0,98.0,74.0,111.0,141.0,145.0,158.0
Depreciation,,18.0,8.0,7.0,8.0,15.0,92.0,96.0,99.0,107.0,114.0,113.0,116.0
Profit before tax,,18.0,-22.0,13.0,19.0,-79.0,-73.0,96.0,86.0,29.0,156.0,212.0,239.0
Tax %,,16.0,55.0,18.0,22.0,-1.0,10.0,19.0,15.0,20.0,12.0,3.0,9.0
Net Profit,,15.0,-35.0,10.0,15.0,-79.0,-80.0,78.0,73.0,24.0,138.0,205.0,218.0
EPS in Rs,,1.04,-2.43,0.73,1.05,-5.3,-5.38,4.8,4.43,1.41,8.19,12.09,12.25
Dividend Payout %,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
Sales Growth %,Sales,14.98,-1.07,-11.54,-5.92,152.61,169.54,-6.41,14.89,17.08,-0.1,-5.01,5.95
Material Cost %,Expenses,42.65,42.35,35.79,33.04,33.58,30.15,32.97,32.7,32.37,28.64,30.82,35.22
Manufacturing Cost %,Expenses,24.28,24.08,27.31,28.4,20.53,18.49,13.23,14.41,14.55,18.38,15.37,0.0
Employee Cost %,Expenses,21.63,22.77,24.61,26.31,33.89,37.94,39.06,39.96,42.65,39.81,38.2,35.45
Other Cost %,Expenses,8.72,10.15,8.14,7.7,9.49,6.84,6.95,8.14,6.08,6.38,6.6,20.53
Exceptional items,Other Income,32.0,2.0,10.0,14.0,-73.0,-185.0,-81.0,-6.0,-27.0,-29.0,-74.0,-63.0
Other income normal,Other Income,6.0,5.0,4.0,5.0,6.0,7.0,6.0,6.0,2.0,15.0,6.0,19.0
Exceptional items AT,Net Profit,28.0,2.0,7.0,10.0,-68.0,-176.0,-66.0,-5.0,-21.0,-27.0,-69.0,-57.0
Profit excl Excep,Net Profit,-13.0,-36.0,3.0,5.0,-11.0,96.0,144.0,78.0,45.0,165.0,274.0,275.0
Profit for PE,Net Profit,-13.0,-36.0,3.0,5.0,-11.0,96.0,144.0,78.0,45.0,165.0,274.0,275.0
Profit for EPS,Net Profit,15.0,-35.0,10.0,15.0,-79.0,-80.0,78.0,73.0,24.0,138.0,205.0,218.0
Profit Growth %,Net Profit,95.0,-171.0,109.0,49.0,-336.0,960.0,51.0,-46.0,-42.0,269.0,66.0,0.0
