,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1843.0,2123.0,1583.0,1604.0,2817.0,2441.0,765.0,1825.0,2252.0,3036.0,4923.0,5131.0
Expenses,,1586.0,1986.0,1330.0,1819.0,2639.0,2181.0,1214.0,1880.0,2045.0,3165.0,4997.0,5585.0
Operating Profit,,257.0,137.0,253.0,-216.0,178.0,260.0,-449.0,-56.0,207.0,-130.0,-74.0,-453.0
OPM %,,14.0,6.0,16.0,-13.0,6.0,11.0,-59.0,-3.0,9.0,-4.0,-2.0,-9.0
Other Income,,83.0,146.0,150.0,499.0,419.0,473.0,568.0,761.0,787.0,1326.0,2044.0,3256.0
Interest,,5.0,41.0,104.0,150.0,234.0,220.0,185.0,167.0,174.0,152.0,174.0,137.0
Depreciation,,10.0,14.0,14.0,16.0,14.0,21.0,20.0,21.0,24.0,45.0,74.0,116.0
Profit before tax,,326.0,228.0,284.0,117.0,348.0,493.0,-86.0,516.0,795.0,1000.0,1723.0,2551.0
Tax %,,28.0,30.0,27.0,26.0,27.0,44.0,121.0,32.0,22.0,25.0,19.0,28.0
Net Profit,,236.0,160.0,207.0,87.0,253.0,274.0,-189.0,351.0,621.0,747.0,1389.0,1841.0
EPS in Rs,,9.58,7.33,9.56,4.01,11.04,10.73,-6.82,12.68,20.55,26.08,46.48,61.43
Dividend Payout %,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
Sales Growth %,Sales,56.3,15.17,-25.43,1.31,75.68,-13.34,-68.67,138.57,23.42,34.78,62.17,4.24
Material Cost %,Expenses,-57.0,-6.0,-3.0,16.0,58.0,3.0,-332.0,-49.0,-231.0,-164.0,-173.0,57.0
Manufacturing Cost %,Expenses,138.0,88.0,71.0,69.0,20.0,64.0,404.0,118.0,290.0,228.0,235.0,0.0
Employee Cost %,Expenses,2.0,2.0,6.0,9.0,6.0,8.0,39.0,6.0,10.0,11.0,9.0,12.0
Other Cost %,Expenses,3.0,10.0,10.0,20.0,10.0,15.0,48.0,28.0,22.0,29.0,31.0,40.0
Minority share,Net Profit,-45.0,-1.0,0.0,0.0,0.0,-3.0,0.0,2.0,-49.0,-22.0,11.0,10.0
Exceptional items AT,Net Profit,46.0,0.0,11.0,108.0,39.0,50.0,32.0,24.0,96.0,73.0,173.0,-17.0
Profit excl Excep,Net Profit,190.0,160.0,195.0,-21.0,214.0,224.0,-222.0,327.0,525.0,674.0,1216.0,1857.0
Profit for PE,Net Profit,154.0,159.0,195.0,-21.0,214.0,221.0,-222.0,329.0,483.0,654.0,1226.0,1867.0
Profit for EPS,Net Profit,191.0,159.0,207.0,87.0,253.0,271.0,-189.0,352.0,571.0,725.0,1400.0,1850.0
Profit Growth %,Net Profit,15.0,3.0,23.0,-111.0,1113.0,3.0,-200.0,248.0,47.0,35.0,88.0,52.0
