,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,211.0,271.0,344.0,419.0,578.0,686.0,328.0,705.0,1212.0,1550.0,1772.0,2047.0
Expenses,,198.0,252.0,319.0,377.0,525.0,614.0,334.0,649.0,1015.0,1273.0,1546.0,1776.0
Operating Profit,,12.0,19.0,24.0,42.0,53.0,72.0,-6.0,56.0,197.0,278.0,225.0,271.0
OPM %,,6.0,7.0,7.0,10.0,9.0,11.0,-1.7,8.0,16.0,18.0,13.0,13.0
Other Income,,-1.0,1.0,0.0,1.0,1.0,1.0,3.0,-2.0,9.0,14.0,28.0,24.0
Interest,,3.0,3.0,4.0,3.0,4.0,10.0,6.0,5.0,8.0,10.0,9.0,9.0
Depreciation,,3.0,4.0,5.0,6.0,8.0,22.0,20.0,20.0,33.0,52.0,59.0,71.0
Profit before tax,,6.0,12.0,16.0,34.0,41.0,40.0,-29.0,29.0,165.0,230.0,186.0,216.0
Tax %,,27.0,35.0,34.0,36.0,34.0,24.0,-28.0,23.0,24.0,24.0,23.0,22.0
Net Profit,,4.0,8.0,10.0,22.0,27.0,31.0,-21.0,22.0,125.0,176.0,143.0,168.0
EPS in Rs,,1.06,1.87,2.45,4.84,6.09,6.86,-4.67,4.99,26.39,36.05,29.21,34.24
Dividend Payout %,,9.0,6.0,8.0,5.0,4.0,0.0,0.0,8.0,7.0,11.0,10.0,12.0
Sales Growth %,Sales,30.6,28.52,26.83,21.98,37.85,18.73,-52.18,115.0,71.87,27.92,14.26,15.55
Material Cost %,Expenses,59.0,57.0,58.0,54.0,57.0,55.0,57.0,62.0,56.0,51.0,52.0,51.0
Manufacturing Cost %,Expenses,6.0,7.0,6.0,7.0,12.0,14.0,17.0,15.0,15.0,11.0,11.0,11.0
Employee Cost %,Expenses,11.0,11.0,12.0,13.0,11.0,11.0,18.0,9.0,7.0,6.0,7.0,7.0
Other Cost %,Expenses,18.0,18.0,17.0,17.0,10.0,9.0,10.0,6.0,6.0,14.0,17.0,18.0
Exceptional items,Other Income,-1.09,-0.06,-0.85,-0.33,-0.46,-0.16,-0.43,-10.29,0.21,1.54,3.24,2.42
Other income normal,Other Income,0.58,0.78,1.02,0.94,1.31,0.95,3.33,7.98,9.25,12.1,24.75,21.99
Exceptional items AT,Net Profit,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-8.0,0.0,1.0,4.0,3.0
Profit excl Excep,Net Profit,5.0,8.0,11.0,22.0,28.0,31.0,-20.0,30.0,125.0,175.0,139.0,165.0
Profit for PE,Net Profit,5.0,8.0,11.0,22.0,28.0,31.0,-20.0,30.0,125.0,175.0,139.0,165.0
Profit for EPS,Net Profit,4.0,8.0,10.0,22.0,27.0,31.0,-21.0,22.0,125.0,176.0,143.0,168.0
Profit Growth %,Net Profit,2526.0,56.0,38.0,103.0,26.0,12.0,-166.0,248.0,312.0,40.0,-21.0,19.0
