,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,,1988.0,2369.0,3406.0,3421.0,4180.0,5465.0,6331.0,6061.0,6700.0,8848.0,10012.0,9509.0
Interest,,877.0,947.0,1169.0,1030.0,1345.0,1832.0,2219.0,2011.0,2188.0,2866.0,3541.0,3786.0
Expenses,,648.0,820.0,1011.0,1344.0,1365.0,1547.0,1669.0,2133.0,2317.0,2848.0,4557.0,4162.0
Financing Profit,,462.0,601.0,1225.0,1047.0,1469.0,2086.0,2443.0,1916.0,2195.0,3134.0,1913.0,1561.0
Financing Margin %,,23.0,25.0,36.0,31.0,35.0,38.0,39.0,32.0,33.0,35.0,19.0,16.0
Other Income,,5.0,3.0,3.0,58.0,63.0,86.0,44.0,65.0,50.0,72.0,20.0,15.0
Depreciation,,54.0,56.0,63.0,68.0,75.0,164.0,171.0,198.0,204.0,246.0,267.0,307.0
Profit before tax,,414.0,548.0,1166.0,1037.0,1457.0,2007.0,2316.0,1784.0,2041.0,2960.0,1666.0,1270.0
Tax %,,34.0,35.0,35.0,35.0,35.0,26.0,26.0,26.0,26.0,26.0,28.0,22.0
Net Profit,,271.0,355.0,758.0,676.0,949.0,1480.0,1725.0,1329.0,1500.0,2197.0,1204.0,993.0
EPS in Rs,,3.23,4.2,8.98,8.04,11.16,17.37,20.37,15.7,17.67,25.86,14.37,10.68
Dividend Payout %,,42.0,54.0,17.0,25.0,19.0,16.0,10.0,19.0,17.0,13.0,28.0,19.0
Manufacturing Cost %,Expenses,1.21,1.31,1.01,1.47,1.65,1.73,1.09,1.3,1.36,1.67,1.77,2.04
Employee Cost %,Expenses,15.82,18.16,14.76,18.33,17.27,15.22,13.35,18.61,21.98,18.11,18.05,19.52
Other Cost %,Expenses,15.59,15.14,13.93,19.47,13.75,11.37,11.92,15.28,11.25,12.42,25.7,22.21
Exceptional items,Other Income,0.71,0.69,0.52,0.31,0.63,1.22,0.84,0.95,0.81,0.59,0.98,7.15
Other income normal,Other Income,4.67,2.04,2.86,58.12,61.89,84.65,43.24,64.35,49.47,71.49,18.65,8.15
Minority share,Net Profit,-0.0,-2.0,-3.0,1.0,-8.0,-13.0,-1.0,-0.0,-4.0,-9.0,12.0,10.0
Exceptional items AT,Net Profit,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0
Profit excl Excep,Net Profit,271.0,355.0,758.0,676.0,948.0,1479.0,1724.0,1328.0,1500.0,2197.0,1203.0,983.0
Profit for PE,Net Profit,271.0,353.0,756.0,677.0,940.0,1467.0,1724.0,1328.0,1495.0,2188.0,1215.0,993.0
Profit for EPS,Net Profit,271.0,353.0,756.0,677.0,940.0,1468.0,1724.0,1328.0,1496.0,2189.0,1216.0,1003.0
Profit Growth %,Net Profit,20.0,30.0,114.0,-10.0,39.0,56.0,18.0,-23.0,13.0,46.0,-44.0,-18.0
